timestamp,timestamp_iso,cpu_watts,cpu_util_percent,cpu_temp_c
1770647199186,2026-02-09T14:26:39.186062+00:00,0.0,1.1,56.375
1770647200186,2026-02-09T14:26:40.186161+00:00,0.0,22.3,55.875
1770647201186,2026-02-09T14:26:41.186266+00:00,0.0,26.9,56.1875
1770647202186,2026-02-09T14:26:42.186359+00:00,0.0,26.6,56.3125
1770647203186,2026-02-09T14:26:43.186473+00:00,0.0,26.9,56.3125
1770647204186,2026-02-09T14:26:44.186598+00:00,0.0,26.7,56.3125
1770647205186,2026-02-09T14:26:45.186704+00:00,0.0,26.9,56.3125
1770647206186,2026-02-09T14:26:46.186808+00:00,0.0,26.4,56.3125
1770647207186,2026-02-09T14:26:47.186907+00:00,0.0,26.8,56.3125
1770647208187,2026-02-09T14:26:48.187178+00:00,0.0,27.5,56.3125
1770647209187,2026-02-09T14:26:49.187379+00:00,0.0,27.2,56.3125
1770647210187,2026-02-09T14:26:50.187502+00:00,0.0,28.0,56.3125
1770647211187,2026-02-09T14:26:51.187618+00:00,0.0,27.5,56.375
1770647212187,2026-02-09T14:26:52.187717+00:00,0.0,27.3,56.4375
1770647213187,2026-02-09T14:26:53.187980+00:00,0.0,26.6,56.4375
1770647214188,2026-02-09T14:26:54.188084+00:00,0.0,26.8,56.5
1770647215188,2026-02-09T14:26:55.188169+00:00,0.0,26.6,56.5625
1770647216188,2026-02-09T14:26:56.188259+00:00,0.0,26.6,56.5625
1770647217188,2026-02-09T14:26:57.188368+00:00,0.0,26.8,56.5625
1770647218188,2026-02-09T14:26:58.188490+00:00,0.0,26.9,56.5625
1770647219188,2026-02-09T14:26:59.188614+00:00,0.0,26.5,56.625
1770647220188,2026-02-09T14:27:00.188739+00:00,0.0,28.1,56.625
1770647221188,2026-02-09T14:27:01.188857+00:00,0.0,27.0,56.625
1770647222188,2026-02-09T14:27:02.188981+00:00,0.0,27.0,56.625
1770647223189,2026-02-09T14:27:03.189109+00:00,0.0,26.6,56.6875
1770647224189,2026-02-09T14:27:04.189281+00:00,0.0,16.3,56.15625
