timestamp,timestamp_iso,net_rx_mb,net_tx_mb
1772148196388,2026-02-26T23:23:16.388867+00:00,0.0,0.0
1772148197388,2026-02-26T23:23:17.388945+00:00,3.0314,33.3416
1772148198389,2026-02-26T23:23:18.389062+00:00,3.8015,38.5746
1772148199389,2026-02-26T23:23:19.389207+00:00,3.8874,42.0115
1772148200389,2026-02-26T23:23:20.389290+00:00,3.8593,41.3076
1772148201389,2026-02-26T23:23:21.389449+00:00,3.8371,38.1421
1772148202389,2026-02-26T23:23:22.389596+00:00,3.5908,39.6396
1772148203389,2026-02-26T23:23:23.389795+00:00,3.5421,41.7848
1772148204389,2026-02-26T23:23:24.389950+00:00,3.8245,41.4637
1772148205390,2026-02-26T23:23:25.390099+00:00,3.7821,39.0933
1772148206390,2026-02-26T23:23:26.390346+00:00,3.9073,43.8091
1772148207390,2026-02-26T23:23:27.390514+00:00,3.8306,39.9752
1772148208390,2026-02-26T23:23:28.390813+00:00,3.8842,42.579
1772148209390,2026-02-26T23:23:29.390956+00:00,3.8247,37.915
1772148210391,2026-02-26T23:23:30.391123+00:00,3.8962,43.174
1772148211391,2026-02-26T23:23:31.391266+00:00,3.8442,40.8097
1772148212391,2026-02-26T23:23:32.391406+00:00,3.8765,41.57
1772148213391,2026-02-26T23:23:33.391582+00:00,3.8788,44.6914
1772148214391,2026-02-26T23:23:34.391736+00:00,3.855,42.0222
1772148215391,2026-02-26T23:23:35.391940+00:00,3.8814,41.8484
1772148216392,2026-02-26T23:23:36.392094+00:00,3.8721,43.0179
1772148217392,2026-02-26T23:23:37.392253+00:00,3.8689,41.0534
1772148218392,2026-02-26T23:23:38.392461+00:00,3.8457,38.4913
1772148219392,2026-02-26T23:23:39.392662+00:00,3.2578,41.1377
1772148220392,2026-02-26T23:23:40.392828+00:00,3.8694,41.8814
1772148221392,2026-02-26T23:23:41.392901+00:00,3.7605,38.9484
1772148222392,2026-02-26T23:23:42.392962+00:00,3.804,38.7067
1772148223393,2026-02-26T23:23:43.393133+00:00,3.877,41.2504
1772148224393,2026-02-26T23:23:44.393304+00:00,3.4173,40.1794
1772148225393,2026-02-26T23:23:45.393460+00:00,3.7044,41.8475
1772148226393,2026-02-26T23:23:46.393599+00:00,3.877,41.9146
1772148227393,2026-02-26T23:23:47.393743+00:00,3.8605,41.9549
1772148228393,2026-02-26T23:23:48.393893+00:00,3.8468,41.9786
1772148229394,2026-02-26T23:23:49.394136+00:00,3.826,41.9446
1772148230394,2026-02-26T23:23:50.394321+00:00,3.8148,38.9699
1772148231394,2026-02-26T23:23:51.394472+00:00,3.8192,36.2412
1772148232394,2026-02-26T23:23:52.394619+00:00,3.8565,42.8056
1772148233394,2026-02-26T23:23:53.394767+00:00,3.8635,40.9021
1772148234394,2026-02-26T23:23:54.394911+00:00,3.8745,41.9522
1772148235395,2026-02-26T23:23:55.395093+00:00,3.2613,41.8821
1772148236395,2026-02-26T23:23:56.395242+00:00,3.7909,40.4247
1772148237395,2026-02-26T23:23:57.395386+00:00,3.8161,40.1329
1772148238395,2026-02-26T23:23:58.395549+00:00,3.8335,39.3076
1772148239395,2026-02-26T23:23:59.395763+00:00,3.2636,39.4153
1772148240395,2026-02-26T23:24:00.395908+00:00,4.469,42.0204
1772148241396,2026-02-26T23:24:01.396126+00:00,3.2646,42.0202
1772148242396,2026-02-26T23:24:02.396305+00:00,3.874,41.8535
1772148243396,2026-02-26T23:24:03.396454+00:00,3.7965,40.2268
1772148244396,2026-02-26T23:24:04.396684+00:00,3.8281,41.1469
1772148245396,2026-02-26T23:24:05.396868+00:00,3.5734,35.9633
1772148246397,2026-02-26T23:24:06.397077+00:00,3.5008,41.801
1772148247397,2026-02-26T23:24:07.397281+00:00,3.8685,41.9449
1772148248397,2026-02-26T23:24:08.397497+00:00,3.8097,41.9548
1772148249397,2026-02-26T23:24:09.397666+00:00,3.9173,41.9527
1772148250397,2026-02-26T23:24:10.397821+00:00,3.8407,41.9581
1772148251397,2026-02-26T23:24:11.397986+00:00,3.7757,38.0225
1772148252398,2026-02-26T23:24:12.398205+00:00,3.8921,43.1459
1772148253398,2026-02-26T23:24:13.398343+00:00,3.821,36.1092
1772148254398,2026-02-26T23:24:14.398553+00:00,3.2811,41.8932
1772148255398,2026-02-26T23:24:15.398716+00:00,3.8182,41.9178
1772148256398,2026-02-26T23:24:16.398919+00:00,3.7984,39.2805
1772148257399,2026-02-26T23:24:17.399167+00:00,0.8978,11.0299
1772148258399,2026-02-26T23:24:18.399385+00:00,0.0004,0.0001
