timestamp,timestamp_iso,gpu_index,gpu_name,power_draw_w,power_limit_w,util_gpu_percent,util_mem_percent,mem_used_mb,temp_c,gpu_energy_j_cumulative
1785065120898,2026-07-26T11:25:20.898480+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,16.27,80.0,0,0,1134.12,38,16.168
1785065121898,2026-07-26T11:25:21.898661+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,19.2,80.0,4,1,1134.12,38,35.707
1785065122898,2026-07-26T11:25:22.898863+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.37,80.0,4,1,1134.12,38,56.806
1785065123899,2026-07-26T11:25:23.899066+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.38,80.0,4,1,1134.12,38,78.088
1785065124899,2026-07-26T11:25:24.899273+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.25,80.0,4,1,1134.12,38,98.979
1785065125899,2026-07-26T11:25:25.899495+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.75,80.0,4,1,1134.12,38,119.181
1785065126899,2026-07-26T11:25:26.899679+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.97,80.0,4,1,1134.12,38,139.993
1785065127899,2026-07-26T11:25:27.899871+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.16,80.0,4,1,1134.12,39,161.356
1785065128900,2026-07-26T11:25:28.900081+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.18,80.0,0,0,1134.12,38,182.061
1785065129900,2026-07-26T11:25:29.900362+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.72,80.0,4,1,1134.12,38,202.855
1785065130900,2026-07-26T11:25:30.900564+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.16,80.0,4,1,1134.12,38,223.746
1785065131900,2026-07-26T11:25:31.900787+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.89,80.0,4,1,1134.12,39,244.315
1785065132900,2026-07-26T11:25:32.900968+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.94,80.0,4,1,1134.12,39,265.137
1785065133901,2026-07-26T11:25:33.901156+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.83,80.0,4,1,1134.12,39,286.28
1785065134901,2026-07-26T11:25:34.901355+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.06,80.0,4,1,1134.12,39,306.576
1785065135901,2026-07-26T11:25:35.901561+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,16.28,80.0,0,0,1134.12,38,322.718
1785065136901,2026-07-26T11:25:36.901780+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,16.29,80.0,0,0,1134.12,38,338.836
1785065137901,2026-07-26T11:25:37.901941+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,17.78,80.0,0,0,1134.12,39,356.383
1785065138902,2026-07-26T11:25:38.902112+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.0,80.0,4,1,1134.12,39,376.821
1785065139902,2026-07-26T11:25:39.902260+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.7,80.0,4,1,1134.12,39,397.613
1785065140902,2026-07-26T11:25:40.902448+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.08,80.0,4,1,1134.12,39,418.958
1785065141902,2026-07-26T11:25:41.902706+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.82,80.0,4,1,1134.12,39,439.086
1785065142902,2026-07-26T11:25:42.902887+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.05,80.0,4,1,1134.12,39,459.877
1785065143903,2026-07-26T11:25:43.903033+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.32,80.0,4,1,1134.12,39,481.336
1785065144903,2026-07-26T11:25:44.903244+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.08,80.0,4,1,1134.12,39,502.067
1785065145903,2026-07-26T11:25:45.903445+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.04,80.0,4,1,1134.12,39,523.101
1785065146903,2026-07-26T11:25:46.903611+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.94,80.0,4,1,1134.12,40,544.17
1785065147903,2026-07-26T11:25:47.903687+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.25,80.0,4,1,1134.12,39,565.256
1785065148903,2026-07-26T11:25:48.903911+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.42,80.0,3,1,1134.12,39,586.022
1785065149904,2026-07-26T11:25:49.904073+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.8,80.0,4,1,1134.12,39,606.504
1785065150904,2026-07-26T11:25:50.904331+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.03,80.0,4,1,1134.12,40,626.916
1785065151904,2026-07-26T11:25:51.904399+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.42,80.0,4,1,1134.12,39,648.353
1785065152904,2026-07-26T11:25:52.904595+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.59,80.0,4,1,1134.12,40,668.328
1785065153904,2026-07-26T11:25:53.904796+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.06,80.0,0,0,1134.12,40,689.861
1785065154904,2026-07-26T11:25:54.904948+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.02,80.0,4,1,1134.12,40,711.116
1785065155905,2026-07-26T11:25:55.905152+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.12,80.0,4,1,1134.12,40,732.375
1785065156905,2026-07-26T11:25:56.905330+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.33,80.0,4,1,1134.12,40,753.485
1785065157905,2026-07-26T11:25:57.905496+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.09,80.0,4,1,1134.12,40,774.536
1785065158905,2026-07-26T11:25:58.905660+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.16,80.0,4,1,1134.12,40,795.609
1785065159905,2026-07-26T11:25:59.905869+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.86,80.0,4,1,1134.12,40,815.585
1785065160906,2026-07-26T11:26:00.906153+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.83,80.0,4,1,1134.12,40,836.505
1785065161906,2026-07-26T11:26:01.906361+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.16,80.0,4,1,1134.12,40,857.699
1785065162906,2026-07-26T11:26:02.906568+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.5,80.0,4,1,1134.12,40,878.874
1785065163906,2026-07-26T11:26:03.906800+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.87,80.0,4,1,1134.12,40,899.289
1785065164907,2026-07-26T11:26:04.907033+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.86,80.0,4,1,1134.12,40,919.885
1785065165907,2026-07-26T11:26:05.907254+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.14,80.0,4,1,1134.12,40,940.78
1785065166907,2026-07-26T11:26:06.907434+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.16,80.0,4,1,1134.12,40,961.944
1785065167907,2026-07-26T11:26:07.907584+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.47,80.0,4,1,1134.12,40,983.74
1785065168907,2026-07-26T11:26:08.907732+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.3,80.0,0,0,1134.12,40,1005.023
1785065169907,2026-07-26T11:26:09.907905+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.05,80.0,4,1,1134.12,40,1025.568
1785065170908,2026-07-26T11:26:10.908132+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.25,80.0,0,0,1134.12,40,1046.388
1785065171908,2026-07-26T11:26:11.908309+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.85,80.0,4,1,1134.12,40,1066.811
1785065172908,2026-07-26T11:26:12.908585+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.56,80.0,4,1,1134.12,40,1088.486
1785065173908,2026-07-26T11:26:13.908759+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.3,80.0,4,1,1134.12,40,1109.366
1785065174908,2026-07-26T11:26:14.908934+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.17,80.0,4,1,1134.12,40,1130.539
1785065175909,2026-07-26T11:26:15.909144+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.15,80.0,4,1,1134.12,41,1151.617
1785065176909,2026-07-26T11:26:16.909311+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.99,80.0,4,1,1134.12,41,1172.706
1785065177909,2026-07-26T11:26:17.909484+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.55,80.0,1,0,1134.12,41,1194.538
1785065178909,2026-07-26T11:26:18.909653+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.89,80.0,4,1,1134.12,41,1215.312
1785065179909,2026-07-26T11:26:19.909829+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.15,80.0,4,1,1134.12,41,1237.084
