timestamp,timestamp_iso,gpu_index,gpu_name,power_draw_w,power_limit_w,util_gpu_percent,util_mem_percent,mem_used_mb,temp_c
1770644139847,2026-02-09T13:35:39.847854+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,18.11,80.0,0,0,984.0,50
1770644140848,2026-02-09T13:35:40.848732+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,31.4,80.0,24,2,984.0,52
1770644141848,2026-02-09T13:35:41.848848+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,45.84,80.0,30,3,984.0,52
1770644142848,2026-02-09T13:35:42.848931+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,46.14,80.0,26,2,984.0,53
1770644143849,2026-02-09T13:35:43.849017+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,44.09,80.0,26,2,984.0,53
1770644144849,2026-02-09T13:35:44.849085+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,43.77,80.0,32,3,984.0,54
1770644145849,2026-02-09T13:35:45.849176+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,48.01,80.0,24,2,984.0,54
1770644146849,2026-02-09T13:35:46.849249+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,48.07,80.0,24,2,984.0,54
1770644147849,2026-02-09T13:35:47.849332+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,46.11,80.0,31,3,984.0,55
1770644148849,2026-02-09T13:35:48.849419+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,46.95,80.0,25,2,984.0,55
1770644149849,2026-02-09T13:35:49.849501+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,48.29,80.0,26,3,984.0,56
1770644150849,2026-02-09T13:35:50.849583+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,47.7,80.0,29,3,984.0,56
1770644151849,2026-02-09T13:35:51.849672+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,47.43,80.0,25,2,984.0,56
1770644152849,2026-02-09T13:35:52.849804+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,39.47,80.0,0,0,984.0,55
