timestamp,timestamp_iso,gpu_index,gpu_name,power_draw_w,power_limit_w,util_gpu_percent,util_mem_percent,mem_used_mb,temp_c
1772149007544,2026-02-26T23:36:47.544997+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,16.57,80.0,0,0,1128.75,41
1772149008545,2026-02-26T23:36:48.545136+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,18.5,80.0,0,0,1128.75,42
1772149009545,2026-02-26T23:36:49.545306+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.44,80.0,0,0,1128.75,41
1772149010545,2026-02-26T23:36:50.545458+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.71,80.0,0,0,1128.75,41
1772149011545,2026-02-26T23:36:51.545614+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.7,80.0,7,1,1128.75,41
1772149012545,2026-02-26T23:36:52.545778+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.92,80.0,6,1,1128.75,41
1772149013545,2026-02-26T23:36:53.545950+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.63,80.0,0,0,1128.75,41
1772149014546,2026-02-26T23:36:54.546130+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.02,80.0,0,0,1128.75,41
1772149015546,2026-02-26T23:36:55.546274+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.73,80.0,2,1,1128.75,41
1772149016546,2026-02-26T23:36:56.546518+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.48,80.0,6,1,1128.75,42
1772149017546,2026-02-26T23:36:57.546621+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.0,80.0,6,1,1128.75,42
1772149018546,2026-02-26T23:36:58.546775+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.64,80.0,0,0,1128.75,42
1772149019546,2026-02-26T23:36:59.546937+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.16,80.0,0,0,1128.75,42
1772149020547,2026-02-26T23:37:00.547116+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.05,80.0,2,0,1128.75,42
1772149021547,2026-02-26T23:37:01.547266+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.59,80.0,6,1,1128.75,42
1772149022547,2026-02-26T23:37:02.547453+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.57,80.0,3,0,1128.75,42
1772149023547,2026-02-26T23:37:03.547610+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.95,80.0,0,0,1128.75,42
1772149024547,2026-02-26T23:37:04.547762+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.03,80.0,0,0,1128.75,42
1772149025547,2026-02-26T23:37:05.547909+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.95,80.0,7,1,1128.75,42
1772149026548,2026-02-26T23:37:06.548110+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.58,80.0,6,1,1128.75,42
1772149027548,2026-02-26T23:37:07.548282+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.71,80.0,7,1,1128.75,42
1772149028548,2026-02-26T23:37:08.548522+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.76,80.0,6,1,1128.75,42
1772149029548,2026-02-26T23:37:09.548699+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.6,80.0,0,0,1128.75,42
1772149030548,2026-02-26T23:37:10.548910+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.59,80.0,0,0,1128.75,42
1772149031549,2026-02-26T23:37:11.549077+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.88,80.0,0,0,1128.75,42
1772149032549,2026-02-26T23:37:12.549330+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.85,80.0,0,0,1128.75,42
1772149033549,2026-02-26T23:37:13.549490+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.03,80.0,0,0,1128.75,42
1772149034549,2026-02-26T23:37:14.549691+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.13,80.0,6,1,1128.75,42
1772149035549,2026-02-26T23:37:15.549843+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.57,80.0,6,1,1128.75,42
1772149036550,2026-02-26T23:37:16.550020+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.14,80.0,0,0,1128.75,43
1772149037550,2026-02-26T23:37:17.550282+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.67,80.0,0,0,1128.75,43
1772149038550,2026-02-26T23:37:18.550439+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.23,80.0,0,0,1128.75,42
1772149039550,2026-02-26T23:37:19.550620+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.82,80.0,6,1,1128.75,42
1772149040550,2026-02-26T23:37:20.550794+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.91,80.0,0,0,1128.75,43
1772149041551,2026-02-26T23:37:21.551011+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.32,80.0,0,0,1128.75,43
1772149042551,2026-02-26T23:37:22.551279+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.04,80.0,0,0,1128.75,42
1772149043551,2026-02-26T23:37:23.551473+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.62,80.0,7,1,1128.75,43
1772149044551,2026-02-26T23:37:24.551705+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.9,80.0,6,1,1128.75,43
1772149045551,2026-02-26T23:37:25.551861+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.52,80.0,4,0,1128.75,43
1772149046552,2026-02-26T23:37:26.552101+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.27,80.0,0,0,1128.75,43
1772149047552,2026-02-26T23:37:27.552249+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.99,80.0,6,1,1128.75,43
1772149048552,2026-02-26T23:37:28.552454+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.95,80.0,6,1,1128.75,43
1772149049552,2026-02-26T23:37:29.552672+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.7,80.0,0,0,1128.75,43
1772149050552,2026-02-26T23:37:30.552836+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.15,80.0,0,0,1128.75,43
1772149051553,2026-02-26T23:37:31.553083+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.43,80.0,0,0,1128.75,43
1772149052553,2026-02-26T23:37:32.553239+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.14,80.0,6,1,1128.75,43
1772149053553,2026-02-26T23:37:33.553492+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.13,80.0,6,1,1128.75,43
1772149054553,2026-02-26T23:37:34.553730+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.53,80.0,6,1,1128.75,43
1772149055553,2026-02-26T23:37:35.553874+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.62,80.0,0,0,1128.75,43
1772149056554,2026-02-26T23:37:36.554080+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.17,80.0,0,0,1128.75,43
1772149057554,2026-02-26T23:37:37.554250+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.62,80.0,6,1,1128.75,43
1772149058554,2026-02-26T23:37:38.554408+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.46,80.0,6,1,1128.75,43
