timestamp,timestamp_iso,gpu_index,gpu_name,power_draw_w,power_limit_w,util_gpu_percent,util_mem_percent,mem_used_mb,temp_c
1788971474594,2026-09-09T16:31:14.594408+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,19.46,80.0,0,0,1244.12,46
1788971475594,2026-09-09T16:31:15.594623+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.16,80.0,0,0,1244.12,47
1788971476594,2026-09-09T16:31:16.594848+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,28.75,80.0,7,1,1244.12,47
1788971477595,2026-09-09T16:31:17.595023+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.82,80.0,9,2,1244.12,47
1788971478595,2026-09-09T16:31:18.595267+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.71,80.0,14,2,1244.12,47
1788971479595,2026-09-09T16:31:19.595491+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.7,80.0,11,2,1244.12,47
1788971480595,2026-09-09T16:31:20.595700+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,28.46,80.0,7,1,1244.12,47
1788971481595,2026-09-09T16:31:21.595846+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.27,80.0,7,1,1244.12,47
1788971482596,2026-09-09T16:31:22.596016+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.59,80.0,13,2,1244.12,48
1788971483596,2026-09-09T16:31:23.596218+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,28.82,80.0,7,1,1244.12,47
1788971484596,2026-09-09T16:31:24.596391+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.03,80.0,7,1,1244.12,47
1788971485596,2026-09-09T16:31:25.596591+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.19,80.0,7,1,1244.12,47
1788971486596,2026-09-09T16:31:26.596667+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.88,80.0,13,2,1244.12,48
1788971487596,2026-09-09T16:31:27.596895+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.06,80.0,10,2,1244.12,47
1788971488597,2026-09-09T16:31:28.597104+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.12,80.0,7,1,1244.12,48
1788971489597,2026-09-09T16:31:29.597330+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,28.94,80.0,7,1,1244.12,48
1788971490597,2026-09-09T16:31:30.597509+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.74,80.0,14,2,1244.12,49
1788971491597,2026-09-09T16:31:31.597682+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.41,80.0,8,2,1244.12,48
1788971492597,2026-09-09T16:31:32.597891+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,28.77,80.0,7,1,1244.12,48
1788971493598,2026-09-09T16:31:33.598089+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.25,80.0,7,1,1244.12,48
1788971494598,2026-09-09T16:31:34.598344+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.22,80.0,14,2,1244.12,48
1788971495598,2026-09-09T16:31:35.598557+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.91,80.0,7,1,1244.12,48
1788971496598,2026-09-09T16:31:36.598764+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.02,80.0,6,1,1244.12,48
1788971497598,2026-09-09T16:31:37.598835+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.75,80.0,14,2,1244.12,48
1788971498599,2026-09-09T16:31:38.599071+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.83,80.0,14,2,1244.12,49
1788971499599,2026-09-09T16:31:39.599273+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.17,80.0,7,1,1244.12,48
1788971500599,2026-09-09T16:31:40.599476+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,28.96,80.0,7,1,1244.12,48
1788971501599,2026-09-09T16:31:41.599672+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.63,80.0,14,2,1244.12,49
1788971502599,2026-09-09T16:31:42.599880+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,28.96,80.0,7,1,1244.12,49
1788971503600,2026-09-09T16:31:43.600079+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.76,80.0,7,1,1244.12,48
1788971504600,2026-09-09T16:31:44.600245+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.96,80.0,14,2,1244.12,49
1788971505600,2026-09-09T16:31:45.600444+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.78,80.0,14,2,1244.12,48
1788971506600,2026-09-09T16:31:46.600667+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.66,80.0,7,1,1244.12,49
1788971507600,2026-09-09T16:31:47.600869+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,28.96,80.0,7,1,1244.12,48
1788971508601,2026-09-09T16:31:48.601141+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.64,80.0,14,2,1244.12,49
1788971509601,2026-09-09T16:31:49.601364+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.5,80.0,7,1,1244.12,49
1788971510601,2026-09-09T16:31:50.601589+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.05,80.0,7,1,1244.12,49
1788971511601,2026-09-09T16:31:51.601754+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.74,80.0,10,2,1244.12,49
1788971512601,2026-09-09T16:31:52.601988+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.14,80.0,14,2,1244.12,49
1788971513602,2026-09-09T16:31:53.602231+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.52,80.0,7,1,1244.12,49
1788971514602,2026-09-09T16:31:54.602396+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.22,80.0,7,1,1244.12,49
1788971515602,2026-09-09T16:31:55.602601+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.49,80.0,14,2,1244.12,50
1788971516602,2026-09-09T16:31:56.602815+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.8,80.0,7,1,1244.12,49
1788971517603,2026-09-09T16:31:57.603016+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.31,80.0,7,1,1244.12,49
1788971518603,2026-09-09T16:31:58.603183+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.79,80.0,8,1,1244.12,49
1788971519603,2026-09-09T16:31:59.603384+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.57,80.0,14,2,1244.12,50
1788971520603,2026-09-09T16:32:00.603601+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.95,80.0,7,1,1244.12,49
1788971521603,2026-09-09T16:32:01.603803+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,28.91,80.0,7,1,1244.12,49
1788971522604,2026-09-09T16:32:02.604026+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.79,80.0,13,2,1244.12,49
1788971523604,2026-09-09T16:32:03.604232+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.2,80.0,13,2,1244.12,50
1788971524604,2026-09-09T16:32:04.604435+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.51,80.0,7,1,1244.12,49
1788971525604,2026-09-09T16:32:05.604617+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.45,80.0,7,1,1244.12,49
1788971526604,2026-09-09T16:32:06.604827+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.07,80.0,14,2,1244.12,50
1788971527605,2026-09-09T16:32:07.605027+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.27,80.0,7,1,1244.12,49
1788971528605,2026-09-09T16:32:08.605175+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.32,80.0,7,1,1244.12,49
1788971529605,2026-09-09T16:32:09.605388+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.73,80.0,13,2,1244.12,50
1788971530605,2026-09-09T16:32:10.605620+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.87,80.0,11,2,1244.12,50
1788971531605,2026-09-09T16:32:11.605818+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.47,80.0,7,1,1244.12,50
1788971532606,2026-09-09T16:32:12.606000+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,28.87,80.0,7,1,1244.12,49
1788971533606,2026-09-09T16:32:13.606226+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.53,80.0,14,2,1244.12,51
1788971534606,2026-09-09T16:32:14.606457+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.46,80.0,7,1,1244.12,50
1788971535606,2026-09-09T16:32:15.606673+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.39,80.0,7,1,1244.12,50
1788971536606,2026-09-09T16:32:16.606736+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,30.09,80.0,14,2,1244.12,49
1788971537606,2026-09-09T16:32:17.606957+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.84,80.0,14,2,1244.12,50
1788971538607,2026-09-09T16:32:18.607155+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.59,80.0,7,1,1244.12,50
1788971539607,2026-09-09T16:32:19.607300+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.37,80.0,8,1,1244.12,50
1788971540607,2026-09-09T16:32:20.607512+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.86,80.0,14,2,1244.12,51
1788971541607,2026-09-09T16:32:21.607743+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,30.23,80.0,8,2,1244.12,50
1788971542607,2026-09-09T16:32:22.607947+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.64,80.0,7,1,1244.12,50
1788971543608,2026-09-09T16:32:23.608178+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.83,80.0,13,2,1244.12,50
1788971544608,2026-09-09T16:32:24.608380+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.68,80.0,14,2,1244.12,50
