timestamp,timestamp_iso,gpu_index,gpu_name,power_draw_w,power_limit_w,util_gpu_percent,util_mem_percent,mem_used_mb,temp_c
1771437123122,2026-02-18T17:52:03.122629+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,18.49,80.0,0,0,1406.62,52
1771437124122,2026-02-18T17:52:04.122664+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,18.36,80.0,0,0,1406.62,52
1771437125122,2026-02-18T17:52:05.122743+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.07,80.0,0,0,1406.62,52
1771437126122,2026-02-18T17:52:06.122927+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.24,80.0,5,2,1406.62,52
1771437127123,2026-02-18T17:52:07.123046+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.43,80.0,0,0,1406.62,52
1771437128123,2026-02-18T17:52:08.123117+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,19.56,80.0,5,2,1406.62,52
1771437129123,2026-02-18T17:52:09.123576+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,19.32,80.0,5,2,1406.62,52
1771437130123,2026-02-18T17:52:10.123661+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.23,80.0,0,0,1406.62,53
1771437131123,2026-02-18T17:52:11.123748+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.79,80.0,0,0,1406.62,53
1771437132123,2026-02-18T17:52:12.123818+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.51,80.0,0,0,1406.62,53
1771437133123,2026-02-18T17:52:13.123899+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.2,80.0,5,2,1406.62,53
1771437134124,2026-02-18T17:52:14.124391+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.72,80.0,0,0,1406.62,53
1771437135124,2026-02-18T17:52:15.124608+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.36,80.0,2,1,1406.62,53
1771437136124,2026-02-18T17:52:16.124682+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,19.5,80.0,0,0,1406.62,53
1771437137124,2026-02-18T17:52:17.124784+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.09,80.0,0,0,1406.62,53
1771437138124,2026-02-18T17:52:18.124888+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,19.69,80.0,0,0,1406.62,54
1771437139124,2026-02-18T17:52:19.124971+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.45,80.0,0,0,1406.62,54
1771437140125,2026-02-18T17:52:20.125053+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,19.63,80.0,0,0,1406.62,53
1771437141125,2026-02-18T17:52:21.125131+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.48,80.0,0,0,1406.62,54
1771437142125,2026-02-18T17:52:22.125205+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.47,80.0,5,2,1406.62,54
1771437143125,2026-02-18T17:52:23.125285+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.76,80.0,0,0,1406.62,54
1771437144125,2026-02-18T17:52:24.125363+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.51,80.0,0,0,1406.62,54
1771437145125,2026-02-18T17:52:25.125589+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.5,80.0,5,2,1406.62,54
