timestamp,timestamp_iso,gpu_index,gpu_name,power_draw_w,power_limit_w,util_gpu_percent,util_mem_percent,mem_used_mb,temp_c
1768487084780,2026-01-15T14:24:44.780438+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,25.65,80.0,6,1,950.5,54
1768487085790,2026-01-15T14:24:45.790050+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,26.6,80.0,7,1,950.5,55
1768487086797,2026-01-15T14:24:46.797978+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,25.25,80.0,6,1,950.5,54
1768487087805,2026-01-15T14:24:47.805924+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,26.57,80.0,6,1,950.5,55
1768487088810,2026-01-15T14:24:48.810404+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,31.97,80.0,38,3,950.5,56
1768487089813,2026-01-15T14:24:49.813146+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,32.51,80.0,7,1,950.5,55
1768487090818,2026-01-15T14:24:50.818098+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.9,80.0,6,1,950.5,55
1768487091824,2026-01-15T14:24:51.824099+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,26.3,80.0,6,1,950.5,55
1768487092829,2026-01-15T14:24:52.829966+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,26.8,80.0,6,1,950.5,55
1768487093836,2026-01-15T14:24:53.836040+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,27.05,80.0,13,1,950.5,55
1768487094844,2026-01-15T14:24:54.844078+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,25.08,80.0,7,1,950.5,55
1768487095850,2026-01-15T14:24:55.850232+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,27.21,80.0,13,1,950.5,55
1768487096854,2026-01-15T14:24:56.854396+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,25.41,80.0,6,1,950.5,55
1768487097858,2026-01-15T14:24:57.858940+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,25.42,80.0,6,1,950.5,55
1768487098862,2026-01-15T14:24:58.862858+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,30.92,80.0,21,2,950.5,58
1768487099867,2026-01-15T14:24:59.867274+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,40.24,80.0,22,2,950.5,56
1768487100871,2026-01-15T14:25:00.871800+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,30.76,80.0,6,1,950.5,56
1768487101877,2026-01-15T14:25:01.877236+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,26.05,80.0,7,1,950.5,55
1768487102882,2026-01-15T14:25:02.882232+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,25.49,80.0,6,1,950.5,55
1768487103887,2026-01-15T14:25:03.887833+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,25.27,80.0,6,1,950.5,55
1768487104893,2026-01-15T14:25:04.893600+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,34.78,80.0,27,2,950.5,58
1768487105900,2026-01-15T14:25:05.900978+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,50.52,80.0,25,2,950.5,57
1768487106905,2026-01-15T14:25:06.905201+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,31.27,80.0,6,1,950.5,56
1768487107910,2026-01-15T14:25:07.910009+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,28.67,80.0,6,1,950.5,56
1768487108915,2026-01-15T14:25:08.915503+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,25.22,80.0,7,1,950.5,55
1768487109922,2026-01-15T14:25:09.922115+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,39.6,80.0,34,2,950.5,58
1768487110930,2026-01-15T14:25:10.930018+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,35.1,80.0,7,1,950.5,56
1768487111937,2026-01-15T14:25:11.937226+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,28.26,80.0,6,1,950.5,56
1768487112943,2026-01-15T14:25:12.943148+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,26.21,80.0,6,1,950.5,57
1768487113947,2026-01-15T14:25:13.947266+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,27.23,80.0,33,3,950.5,56
1768487114953,2026-01-15T14:25:14.953099+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,36.58,80.0,7,1,950.5,56
1768487115961,2026-01-15T14:25:15.961036+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,29.83,80.0,6,1,950.5,56
