timestamp,timestamp_iso,cpu_watts,cpu_util_percent,cpu_temp_c,cpu_energy_j_cumulative
1784825206863,2026-07-23T16:46:46.863279+00:00,0.98,6.8,53.0,0.976
1784825207863,2026-07-23T16:46:47.863716+00:00,4.08,51.8,60.0,5.057
1784825208863,2026-07-23T16:46:48.863849+00:00,2.32,22.4,60.0,7.373
1784825209863,2026-07-23T16:46:49.863968+00:00,0.82,1.3,52.0,8.197
1784825210864,2026-07-23T16:46:50.864055+00:00,1.06,4.1,66.0,9.261
1784825211864,2026-07-23T16:46:51.864143+00:00,5.93,71.0,66.0,15.188
1784825212864,2026-07-23T16:46:52.864649+00:00,5.79,71.6,71.0,20.984
1784825213864,2026-07-23T16:46:53.864734+00:00,5.32,67.5,71.0,26.305
1784825214867,2026-07-23T16:46:54.867649+00:00,5.19,65.8,60.0,31.514
1784825215867,2026-07-23T16:46:55.867743+00:00,5.24,67.4,61.0,36.753
1784825216869,2026-07-23T16:46:56.869954+00:00,5.32,67.8,61.0,42.085
1784825217870,2026-07-23T16:46:57.870651+00:00,5.1,66.2,63.0,47.188
1784825218872,2026-07-23T16:46:58.872634+00:00,5.44,69.2,73.0,52.638
1784825219872,2026-07-23T16:46:59.872722+00:00,5.04,67.8,73.0,57.682
1784825220872,2026-07-23T16:47:00.872834+00:00,5.05,67.3,70.0,62.728
1784825221872,2026-07-23T16:47:01.872949+00:00,5.22,65.5,62.0,67.947
1784825222874,2026-07-23T16:47:02.874669+00:00,5.29,67.1,62.0,73.246
1784825223874,2026-07-23T16:47:03.874780+00:00,5.25,68.0,62.0,78.5
1784825224874,2026-07-23T16:47:04.874889+00:00,5.29,67.3,63.0,83.79
1784825225877,2026-07-23T16:47:05.877643+00:00,5.18,67.8,73.0,88.984
1784825226879,2026-07-23T16:47:06.879292+00:00,5.32,67.8,73.0,94.312
1784825227879,2026-07-23T16:47:07.879457+00:00,5.14,66.5,63.0,99.452
1784825228879,2026-07-23T16:47:08.879524+00:00,5.4,69.2,69.0,104.854
1784825229879,2026-07-23T16:47:09.879639+00:00,5.32,68.1,69.0,110.17
1784825230879,2026-07-23T16:47:10.879751+00:00,5.38,65.8,70.0,115.551
1784825231879,2026-07-23T16:47:11.879844+00:00,5.2,67.4,65.0,120.752
1784825232880,2026-07-23T16:47:12.880130+00:00,5.26,66.1,63.0,126.013
1784825233880,2026-07-23T16:47:13.880248+00:00,5.37,68.6,63.0,131.381
1784825234880,2026-07-23T16:47:14.880353+00:00,5.64,68.6,75.0,137.024
1784825235880,2026-07-23T16:47:15.880449+00:00,5.49,68.5,75.0,142.515
1784825236880,2026-07-23T16:47:16.880621+00:00,5.3,66.8,68.0,147.82
1784825237880,2026-07-23T16:47:17.880729+00:00,5.25,67.5,68.0,153.07
1784825238880,2026-07-23T16:47:18.880825+00:00,5.28,68.9,74.0,158.353
1784825239880,2026-07-23T16:47:19.880909+00:00,5.46,68.3,74.0,163.816
1784825240882,2026-07-23T16:47:20.882651+00:00,5.21,65.8,66.0,169.039
1784825241882,2026-07-23T16:47:21.882753+00:00,5.34,68.0,66.0,174.381
1784825242882,2026-07-23T16:47:22.882839+00:00,5.52,68.0,78.0,179.906
1784825243882,2026-07-23T16:47:23.882966+00:00,5.36,66.6,66.0,185.266
1784825244884,2026-07-23T16:47:24.884673+00:00,5.37,68.1,65.0,190.651
1784825245884,2026-07-23T16:47:25.884799+00:00,5.35,68.7,65.0,195.999
1784825246885,2026-07-23T16:47:26.885797+00:00,5.51,69.3,78.0,201.519
1784825247885,2026-07-23T16:47:27.885909+00:00,5.18,65.5,78.0,206.695
1784825248888,2026-07-23T16:47:28.888661+00:00,5.3,67.1,65.0,212.007
1784825249888,2026-07-23T16:47:29.888775+00:00,5.23,68.4,67.0,217.238
1784825250888,2026-07-23T16:47:30.888868+00:00,5.41,68.8,67.0,222.649
1784825251888,2026-07-23T16:47:31.888972+00:00,5.24,68.7,78.0,227.892
1784825252889,2026-07-23T16:47:32.889080+00:00,5.34,68.7,78.0,233.237
1784825253889,2026-07-23T16:47:33.889172+00:00,5.34,67.4,68.0,238.576
1784825254889,2026-07-23T16:47:34.889282+00:00,5.13,65.6,65.0,243.702
1784825255890,2026-07-23T16:47:35.890654+00:00,5.12,67.3,65.0,248.832
1784825256890,2026-07-23T16:47:36.890776+00:00,5.18,69.1,68.0,254.014
1784825257890,2026-07-23T16:47:37.890882+00:00,5.43,65.3,68.0,259.449
1784825258890,2026-07-23T16:47:38.890966+00:00,5.39,69.0,75.0,264.841
1784825259892,2026-07-23T16:47:39.892630+00:00,5.42,68.8,78.0,270.269
1784825260892,2026-07-23T16:47:40.892744+00:00,5.28,67.4,78.0,275.546
1784825261892,2026-07-23T16:47:41.892845+00:00,5.3,65.5,65.0,280.846
1784825262892,2026-07-23T16:47:42.892938+00:00,5.48,67.7,65.0,286.326
1784825263893,2026-07-23T16:47:43.893037+00:00,5.48,69.1,80.0,291.81
1784825264893,2026-07-23T16:47:44.893147+00:00,5.33,66.2,66.0,297.143
1784825265893,2026-07-23T16:47:45.893267+00:00,5.18,69.2,66.0,302.327
1784825266893,2026-07-23T16:47:46.893375+00:00,5.52,68.2,78.0,307.843
1784825267893,2026-07-23T16:47:47.893481+00:00,5.48,67.1,78.0,313.321
1784825268894,2026-07-23T16:47:48.894648+00:00,5.49,66.8,68.0,318.817
1784825269895,2026-07-23T16:47:49.895284+00:00,5.24,67.9,68.0,324.065
1784825270895,2026-07-23T16:47:50.895370+00:00,5.73,68.7,79.0,329.8
1784825271895,2026-07-23T16:47:51.895479+00:00,5.43,65.7,79.0,335.232
1784825272895,2026-07-23T16:47:52.895566+00:00,5.21,69.2,72.0,340.445
1784825273895,2026-07-23T16:47:53.895679+00:00,5.14,68.6,72.0,345.585
1784825274895,2026-07-23T16:47:54.895777+00:00,5.21,66.8,67.0,350.793
1784825275898,2026-07-23T16:47:55.898680+00:00,5.51,68.4,68.0,356.315
1784825276899,2026-07-23T16:47:56.899084+00:00,5.45,68.4,68.0,361.772
1784825277899,2026-07-23T16:47:57.899181+00:00,5.43,68.6,78.0,367.206
1784825278899,2026-07-23T16:47:58.899261+00:00,5.47,68.9,78.0,372.676
1784825279899,2026-07-23T16:47:59.899386+00:00,5.22,66.9,68.0,377.899
1784825280899,2026-07-23T16:48:00.899452+00:00,5.36,66.2,67.0,383.255
1784825281899,2026-07-23T16:48:01.899590+00:00,5.41,68.0,67.0,388.663
1784825282901,2026-07-23T16:48:02.901682+00:00,5.25,70.0,67.0,393.928
1784825283903,2026-07-23T16:48:03.903749+00:00,5.23,68.7,68.0,399.174
1784825284903,2026-07-23T16:48:04.903853+00:00,5.19,68.4,69.0,404.368
1784825285903,2026-07-23T16:48:05.903943+00:00,5.48,68.6,69.0,409.844
1784825286904,2026-07-23T16:48:06.904109+00:00,5.45,65.8,67.0,415.299
1784825287904,2026-07-23T16:48:07.904277+00:00,5.34,67.5,67.0,420.643
1784825288905,2026-07-23T16:48:08.905897+00:00,5.31,68.1,67.0,425.959
1784825289906,2026-07-23T16:48:09.906771+00:00,5.26,68.3,67.0,431.227
1784825290906,2026-07-23T16:48:10.906874+00:00,2.56,26.5,59.0,433.785
1784825291907,2026-07-23T16:48:11.907015+00:00,0.92,0.8,59.0,434.701
