timestamp,timestamp_iso,cpu_watts,cpu_util_percent,cpu_temp_c,cpu_energy_j_cumulative
1785015961333,2026-07-25T21:46:01.333257+00:00,1.12,6.0,63.0,1.122
1785015962333,2026-07-25T21:46:02.333330+00:00,7.69,71.7,88.0,8.814
1785015963333,2026-07-25T21:46:03.333411+00:00,10.18,87.5,88.0,18.999
1785015964335,2026-07-25T21:46:04.335635+00:00,10.02,87.5,88.0,29.045
1785015965335,2026-07-25T21:46:05.335725+00:00,10.35,88.7,88.0,39.399
1785015966335,2026-07-25T21:46:06.335817+00:00,10.07,86.8,90.0,49.474
1785015967335,2026-07-25T21:46:07.335904+00:00,10.16,87.9,90.0,59.639
1785015968335,2026-07-25T21:46:08.335986+00:00,10.33,89.0,89.0,69.975
1785015969338,2026-07-25T21:46:09.338640+00:00,10.06,87.7,92.0,80.065
1785015970338,2026-07-25T21:46:10.338717+00:00,10.41,89.5,92.0,90.474
1785015971338,2026-07-25T21:46:11.338778+00:00,10.16,87.7,87.0,100.631
1785015972338,2026-07-25T21:46:12.338861+00:00,10.33,88.8,87.0,110.964
1785015973338,2026-07-25T21:46:13.338977+00:00,10.16,87.0,89.0,121.122
1785015974339,2026-07-25T21:46:14.339060+00:00,10.3,88.9,89.0,131.425
1785015975339,2026-07-25T21:46:15.339140+00:00,10.2,87.5,81.0,141.622
1785015976339,2026-07-25T21:46:16.339229+00:00,10.0,87.2,81.0,151.621
1785015977339,2026-07-25T21:46:17.339319+00:00,10.38,89.2,91.0,161.997
1785015978339,2026-07-25T21:46:18.339409+00:00,10.13,87.5,91.0,172.131
1785015979339,2026-07-25T21:46:19.339467+00:00,10.22,88.3,94.0,182.351
1785015980339,2026-07-25T21:46:20.339552+00:00,10.18,88.2,94.0,192.532
1785015981339,2026-07-25T21:46:21.339658+00:00,9.98,87.0,82.0,202.515
1785015982339,2026-07-25T21:46:22.339751+00:00,10.26,88.0,82.0,212.779
1785015983339,2026-07-25T21:46:23.339835+00:00,9.98,86.5,90.0,222.756
1785015984339,2026-07-25T21:46:24.339926+00:00,9.97,87.2,90.0,232.725
1785015985340,2026-07-25T21:46:25.340010+00:00,10.37,89.0,89.0,243.097
1785015986340,2026-07-25T21:46:26.340092+00:00,9.92,86.7,89.0,253.013
1785015987340,2026-07-25T21:46:27.340174+00:00,10.25,87.7,96.0,263.259
1785015988340,2026-07-25T21:46:28.340255+00:00,10.2,88.0,96.0,273.456
1785015989340,2026-07-25T21:46:29.340345+00:00,9.92,87.0,88.0,283.378
1785015990340,2026-07-25T21:46:30.340443+00:00,10.54,89.7,88.0,293.92
1785015991340,2026-07-25T21:46:31.340524+00:00,10.26,87.7,87.0,304.178
1785015992340,2026-07-25T21:46:32.340625+00:00,10.42,88.7,87.0,314.598
1785015993340,2026-07-25T21:46:33.340692+00:00,10.3,87.8,89.0,324.894
1785015994340,2026-07-25T21:46:34.340762+00:00,10.08,87.4,89.0,334.976
1785015995340,2026-07-25T21:46:35.340850+00:00,10.41,88.3,85.0,345.385
1785015996340,2026-07-25T21:46:36.340935+00:00,10.28,87.7,85.0,355.666
1785015997342,2026-07-25T21:46:37.342646+00:00,10.2,86.6,91.0,365.886
1785015998342,2026-07-25T21:46:38.342724+00:00,10.22,86.4,91.0,376.107
1785015999342,2026-07-25T21:46:39.342848+00:00,9.95,86.5,83.0,386.061
1785016000342,2026-07-25T21:46:40.342928+00:00,10.35,89.0,83.0,396.415
1785016001343,2026-07-25T21:46:41.343018+00:00,10.04,85.8,89.0,406.459
1785016002343,2026-07-25T21:46:42.343097+00:00,9.98,85.0,89.0,416.445
1785016003343,2026-07-25T21:46:43.343202+00:00,10.36,87.2,89.0,426.801
1785016004343,2026-07-25T21:46:44.343284+00:00,10.2,87.2,89.0,437.005
