timestamp,timestamp_iso,net_rx_mb,net_tx_mb
1785022875298,2026-07-25T23:41:15.298483+00:00,0.0002,0.0
1785022876298,2026-07-25T23:41:16.298532+00:00,0.0002,0.0001
1785022877298,2026-07-25T23:41:17.298630+00:00,0.0003,0.0001
1785022878298,2026-07-25T23:41:18.298718+00:00,0.0001,0.0
1785022879298,2026-07-25T23:41:19.298772+00:00,0.0004,0.0002
1785022880298,2026-07-25T23:41:20.298815+00:00,0.0001,0.0
1785022881298,2026-07-25T23:41:21.298906+00:00,0.0003,0.0001
1785022882299,2026-07-25T23:41:22.299007+00:00,0.0002,0.0001
1785022883299,2026-07-25T23:41:23.299070+00:00,0.0002,0.0
1785022884299,2026-07-25T23:41:24.299161+00:00,0.0002,0.0001
1785022885299,2026-07-25T23:41:25.299263+00:00,0.0004,0.0002
1785022886299,2026-07-25T23:41:26.299352+00:00,0.0004,0.0002
1785022887299,2026-07-25T23:41:27.299438+00:00,0.0004,0.0002
1785022888299,2026-07-25T23:41:28.299525+00:00,0.0001,0.0
1785022889299,2026-07-25T23:41:29.299627+00:00,0.0003,0.0001
1785022890299,2026-07-25T23:41:30.299717+00:00,0.0008,0.0007
1785022891299,2026-07-25T23:41:31.299776+00:00,0.0003,0.0001
1785022892299,2026-07-25T23:41:32.299855+00:00,0.0002,0.0001
1785022893299,2026-07-25T23:41:33.299943+00:00,0.0004,0.0002
1785022894300,2026-07-25T23:41:34.300040+00:00,0.0002,0.0001
1785022895300,2026-07-25T23:41:35.300095+00:00,0.0003,0.0001
1785022896300,2026-07-25T23:41:36.300179+00:00,0.0002,0.0001
1785022897300,2026-07-25T23:41:37.300272+00:00,0.0002,0.0
1785022898300,2026-07-25T23:41:38.300363+00:00,0.0002,0.0001
1785022899300,2026-07-25T23:41:39.300453+00:00,0.0003,0.0001
1785022900300,2026-07-25T23:41:40.300540+00:00,0.0001,0.0
1785022901300,2026-07-25T23:41:41.300632+00:00,0.0003,0.0001
1785022902300,2026-07-25T23:41:42.300723+00:00,0.0001,0.0
1785022903300,2026-07-25T23:41:43.300788+00:00,0.0003,0.0001
1785022904300,2026-07-25T23:41:44.300878+00:00,0.0002,0.0001
1785022905300,2026-07-25T23:41:45.300970+00:00,0.0003,0.0001
1785022906301,2026-07-25T23:41:46.301065+00:00,0.0002,0.0001
1785022907301,2026-07-25T23:41:47.301110+00:00,0.0002,0.0
1785022908301,2026-07-25T23:41:48.301198+00:00,0.0002,0.0001
1785022909301,2026-07-25T23:41:49.301289+00:00,0.0003,0.0001
1785022910301,2026-07-25T23:41:50.301380+00:00,0.0002,0.0001
1785022911301,2026-07-25T23:41:51.301470+00:00,0.0002,0.0
1785022912301,2026-07-25T23:41:52.301566+00:00,0.0002,0.0001
1785022913301,2026-07-25T23:41:53.301647+00:00,0.0004,0.0002
1785022914301,2026-07-25T23:41:54.301734+00:00,0.0002,0.0001
1785022915301,2026-07-25T23:41:55.301821+00:00,0.0002,0.0
1785022916301,2026-07-25T23:41:56.301910+00:00,0.0002,0.0001
1785022917302,2026-07-25T23:41:57.302013+00:00,0.0003,0.0001
1785022918302,2026-07-25T23:41:58.302078+00:00,0.0002,0.0001
1785022919302,2026-07-25T23:41:59.302170+00:00,0.0003,0.0001
1785022920302,2026-07-25T23:42:00.302270+00:00,0.0002,0.0001
1785022921302,2026-07-25T23:42:01.302361+00:00,0.0003,0.0001
1785022922302,2026-07-25T23:42:02.302462+00:00,0.0001,0.0
1785022923302,2026-07-25T23:42:03.302649+00:00,0.0003,0.0001
1785022924302,2026-07-25T23:42:04.302805+00:00,0.0002,0.0001
1785022925302,2026-07-25T23:42:05.302867+00:00,0.0002,0.0
1785022926302,2026-07-25T23:42:06.302926+00:00,0.0003,0.0002
1785022927303,2026-07-25T23:42:07.303013+00:00,0.0003,0.0001
1785022928303,2026-07-25T23:42:08.303096+00:00,0.0002,0.0001
1785022929303,2026-07-25T23:42:09.303188+00:00,0.0002,0.0
1785022930303,2026-07-25T23:42:10.303280+00:00,0.0002,0.0001
1785022931303,2026-07-25T23:42:11.303365+00:00,0.0003,0.0001
1785022932303,2026-07-25T23:42:12.303447+00:00,0.0003,0.0002
1785022933303,2026-07-25T23:42:13.303546+00:00,0.0004,0.0002
1785022934303,2026-07-25T23:42:14.303629+00:00,0.0001,0.0
1785022935303,2026-07-25T23:42:15.303690+00:00,0.0003,0.0001
1785022936303,2026-07-25T23:42:16.303774+00:00,0.0002,0.0001
1785022937303,2026-07-25T23:42:17.303867+00:00,0.0002,0.0
1785022938303,2026-07-25T23:42:18.303948+00:00,0.0002,0.0001
1785022939304,2026-07-25T23:42:19.304014+00:00,0.0003,0.0001
1785022940304,2026-07-25T23:42:20.304095+00:00,0.0002,0.0001
1785022941304,2026-07-25T23:42:21.304181+00:00,0.0002,0.0
1785022942304,2026-07-25T23:42:22.304269+00:00,0.0003,0.0002
1785022943304,2026-07-25T23:42:23.304363+00:00,0.0004,0.0002
1785022944304,2026-07-25T23:42:24.304450+00:00,0.0002,0.0001
1785022945304,2026-07-25T23:42:25.304538+00:00,0.0002,0.0
1785022946304,2026-07-25T23:42:26.304629+00:00,0.0003,0.0002
1785022947304,2026-07-25T23:42:27.304727+00:00,0.0003,0.0001
1785022948306,2026-07-25T23:42:28.306639+00:00,0.0001,0.0
1785022949306,2026-07-25T23:42:29.306699+00:00,0.0004,0.0002
1785022950306,2026-07-25T23:42:30.306787+00:00,0.0002,0.0001
1785022951306,2026-07-25T23:42:31.306879+00:00,0.0003,0.0001
1785022952306,2026-07-25T23:42:32.306974+00:00,0.0002,0.0001
1785022953307,2026-07-25T23:42:33.307031+00:00,0.0003,0.0001
1785022954307,2026-07-25T23:42:34.307118+00:00,0.0003,0.0001
1785022955307,2026-07-25T23:42:35.307218+00:00,0.0002,0.0
