timestamp,timestamp_iso,cpu_watts,cpu_util_percent,cpu_temp_c,cpu_energy_j_cumulative
1784798935770,2026-07-23T09:28:55.770255+00:00,1.1,6.3,59.0,1.098
1784798936770,2026-07-23T09:28:56.770332+00:00,8.04,77.8,59.0,9.138
1784798937770,2026-07-23T09:28:57.770408+00:00,10.41,95.7,86.0,19.553
1784798938770,2026-07-23T09:28:58.770429+00:00,10.41,95.7,86.0,29.961
1784798939770,2026-07-23T09:28:59.770525+00:00,10.52,95.5,91.0,40.485
1784798940770,2026-07-23T09:29:00.770615+00:00,10.52,96.5,91.0,51.004
1784798941770,2026-07-23T09:29:01.770700+00:00,10.57,96.5,92.0,61.57
1784798942770,2026-07-23T09:29:02.770782+00:00,10.58,97.2,92.0,72.154
1784798943770,2026-07-23T09:29:03.770862+00:00,10.48,96.3,85.0,82.639
1784798944770,2026-07-23T09:29:04.770956+00:00,10.53,95.7,85.0,93.173
1784798945771,2026-07-23T09:29:05.771036+00:00,10.56,96.0,90.0,103.733
1784798946771,2026-07-23T09:29:06.771124+00:00,10.55,96.5,90.0,114.285
1784798947771,2026-07-23T09:29:07.771212+00:00,10.55,96.2,94.0,124.835
1784798948771,2026-07-23T09:29:08.771292+00:00,10.51,96.5,94.0,135.348
1784798949771,2026-07-23T09:29:09.771382+00:00,10.63,96.7,94.0,145.979
1784798950771,2026-07-23T09:29:10.771471+00:00,10.51,95.8,88.0,156.485
1784798951771,2026-07-23T09:29:11.771558+00:00,10.69,96.7,88.0,167.172
1784798952771,2026-07-23T09:29:12.771635+00:00,10.57,96.0,87.0,177.746
1784798953771,2026-07-23T09:29:13.771734+00:00,10.68,96.5,91.0,188.431
1784798954771,2026-07-23T09:29:14.771820+00:00,10.63,96.7,91.0,199.066
1784798955771,2026-07-23T09:29:15.771901+00:00,10.82,97.7,91.0,209.882
1784798956771,2026-07-23T09:29:16.771983+00:00,10.83,98.2,91.0,220.71
1784798957772,2026-07-23T09:29:17.772069+00:00,10.72,97.2,92.0,231.429
1784798958772,2026-07-23T09:29:18.772153+00:00,10.74,97.2,92.0,242.169
1784798959772,2026-07-23T09:29:19.772241+00:00,10.54,95.2,91.0,252.713
1784798960772,2026-07-23T09:29:20.772322+00:00,10.61,96.3,91.0,263.323
1784798961772,2026-07-23T09:29:21.772415+00:00,10.66,97.2,91.0,273.988
