timestamp,timestamp_iso,cpu_watts,cpu_util_percent,cpu_temp_c,cpu_energy_j_cumulative
1785022510244,2026-07-25T23:35:10.244063+00:00,1.06,6.5,63.0,1.06
1785022511244,2026-07-25T23:35:11.244147+00:00,9.32,77.7,63.0,10.382
1785022512244,2026-07-25T23:35:12.244344+00:00,6.71,56.3,63.0,17.089
1785022513244,2026-07-25T23:35:13.244533+00:00,0.95,1.5,63.0,18.042
1785022514244,2026-07-25T23:35:14.244631+00:00,6.21,48.7,93.0,24.257
1785022515244,2026-07-25T23:35:15.244720+00:00,11.49,97.0,93.0,35.745
1785022516244,2026-07-25T23:35:16.244812+00:00,11.45,99.5,93.0,47.193
1785022517244,2026-07-25T23:35:17.244903+00:00,11.26,98.8,93.0,58.452
1785022518244,2026-07-25T23:35:18.244998+00:00,11.01,97.7,94.0,69.464
1785022519245,2026-07-25T23:35:19.245095+00:00,11.08,99.8,96.0,80.548
1785022520245,2026-07-25T23:35:20.245186+00:00,11.0,98.5,96.0,91.554
1785022521245,2026-07-25T23:35:21.245287+00:00,11.1,100.0,96.0,102.653
1785022522245,2026-07-25T23:35:22.245387+00:00,11.13,98.3,96.0,113.783
1785022523245,2026-07-25T23:35:23.245642+00:00,10.97,98.7,92.0,124.76
1785022524245,2026-07-25T23:35:24.245727+00:00,11.08,98.5,92.0,135.841
1785022525245,2026-07-25T23:35:25.245821+00:00,11.07,99.0,96.0,146.916
1785022526245,2026-07-25T23:35:26.245921+00:00,11.08,99.0,96.0,158.001
1785022527246,2026-07-25T23:35:27.246006+00:00,11.1,99.0,96.0,169.099
1785022528246,2026-07-25T23:35:28.246097+00:00,11.06,98.5,94.0,180.159
1785022529246,2026-07-25T23:35:29.246187+00:00,11.06,98.5,94.0,191.222
1785022530246,2026-07-25T23:35:30.246293+00:00,10.95,100.0,93.0,202.172
1785022531246,2026-07-25T23:35:31.246359+00:00,10.91,97.7,93.0,213.084
1785022532246,2026-07-25T23:35:32.246460+00:00,10.93,98.8,96.0,224.011
1785022533246,2026-07-25T23:35:33.246543+00:00,10.85,98.0,96.0,234.861
1785022534246,2026-07-25T23:35:34.246639+00:00,10.89,98.3,94.0,245.748
1785022535246,2026-07-25T23:35:35.246729+00:00,11.0,99.5,94.0,256.752
1785022536246,2026-07-25T23:35:36.246820+00:00,10.91,98.5,94.0,267.658
1785022537246,2026-07-25T23:35:37.246921+00:00,10.76,98.8,96.0,278.421
1785022538246,2026-07-25T23:35:38.246968+00:00,10.82,98.5,96.0,289.241
1785022539247,2026-07-25T23:35:39.247055+00:00,10.77,99.5,92.0,300.016
1785022540247,2026-07-25T23:35:40.247154+00:00,10.9,99.0,96.0,310.913
1785022541247,2026-07-25T23:35:41.247242+00:00,10.88,99.2,96.0,321.793
1785022542247,2026-07-25T23:35:42.247338+00:00,10.9,99.5,96.0,332.691
1785022543248,2026-07-25T23:35:43.248643+00:00,10.79,97.8,96.0,343.494
1785022544248,2026-07-25T23:35:44.248740+00:00,10.74,99.5,96.0,354.232
1785022545248,2026-07-25T23:35:45.248831+00:00,10.72,97.8,94.0,364.952
1785022546248,2026-07-25T23:35:46.248887+00:00,10.73,98.8,94.0,375.678
1785022547248,2026-07-25T23:35:47.248983+00:00,10.93,99.5,94.0,386.607
1785022548249,2026-07-25T23:35:48.249080+00:00,10.82,98.5,94.0,397.431
1785022549249,2026-07-25T23:35:49.249183+00:00,10.87,98.7,96.0,408.304
1785022550249,2026-07-25T23:35:50.249270+00:00,10.89,97.8,96.0,419.199
1785022551249,2026-07-25T23:35:51.249360+00:00,10.87,98.8,96.0,430.074
1785022552249,2026-07-25T23:35:52.249453+00:00,10.81,97.5,96.0,440.89
1785022553249,2026-07-25T23:35:53.249553+00:00,10.93,98.8,96.0,451.821
1785022554249,2026-07-25T23:35:54.249645+00:00,10.88,99.0,96.0,462.7
1785022555249,2026-07-25T23:35:55.249730+00:00,10.8,98.3,94.0,473.501
1785022556249,2026-07-25T23:35:56.249825+00:00,10.82,98.8,94.0,484.318
1785022557249,2026-07-25T23:35:57.249912+00:00,10.6,98.0,93.0,494.923
1785022558250,2026-07-25T23:35:58.250004+00:00,10.24,98.3,92.0,505.162
1785022559250,2026-07-25T23:35:59.250132+00:00,10.02,97.5,92.0,515.178
1785022560250,2026-07-25T23:36:00.250222+00:00,10.36,98.5,94.0,525.538
1785022561250,2026-07-25T23:36:01.250319+00:00,10.12,99.5,94.0,535.663
1785022562250,2026-07-25T23:36:02.250404+00:00,10.17,97.7,96.0,545.834
1785022563250,2026-07-25T23:36:03.250507+00:00,10.29,98.7,92.0,556.128
1785022564250,2026-07-25T23:36:04.250635+00:00,10.13,98.7,92.0,566.254
1785022565250,2026-07-25T23:36:05.250704+00:00,10.4,99.5,94.0,576.654
1785022566250,2026-07-25T23:36:06.250822+00:00,10.14,99.3,94.0,586.791
1785022567250,2026-07-25T23:36:07.250909+00:00,10.32,98.5,94.0,597.112
1785022568251,2026-07-25T23:36:08.251006+00:00,10.25,99.7,93.0,607.363
1785022569251,2026-07-25T23:36:09.251092+00:00,10.17,99.0,93.0,617.533
1785022570251,2026-07-25T23:36:10.251181+00:00,10.46,99.5,96.0,627.997
1785022571251,2026-07-25T23:36:11.251241+00:00,10.14,99.8,92.0,638.14
1785022572251,2026-07-25T23:36:12.251331+00:00,10.33,97.5,92.0,648.469
1785022573251,2026-07-25T23:36:13.251428+00:00,10.26,98.5,92.0,658.729
1785022574251,2026-07-25T23:36:14.251511+00:00,10.15,98.0,92.0,668.876
1785022575251,2026-07-25T23:36:15.251621+00:00,10.52,98.8,94.0,679.394
1785022576251,2026-07-25T23:36:16.251728+00:00,10.18,98.7,94.0,689.573
1785022577251,2026-07-25T23:36:17.251817+00:00,10.39,98.2,96.0,699.96
1785022578251,2026-07-25T23:36:18.251915+00:00,10.23,99.0,93.0,710.189
1785022579252,2026-07-25T23:36:19.252038+00:00,10.13,97.3,93.0,720.316
1785022580252,2026-07-25T23:36:20.252132+00:00,10.5,98.7,94.0,730.816
1785022581252,2026-07-25T23:36:21.252231+00:00,10.25,99.5,94.0,741.065
1785022582252,2026-07-25T23:36:22.252318+00:00,10.31,97.5,96.0,751.377
1785022583252,2026-07-25T23:36:23.252417+00:00,10.39,98.8,92.0,761.772
1785022584252,2026-07-25T23:36:24.252495+00:00,10.22,99.0,92.0,771.993
1785022585252,2026-07-25T23:36:25.252585+00:00,10.48,98.5,96.0,782.473
1785022586252,2026-07-25T23:36:26.252649+00:00,10.21,99.5,92.0,792.685
1785022587254,2026-07-25T23:36:27.254637+00:00,10.29,98.0,92.0,802.996
1785022588254,2026-07-25T23:36:28.254693+00:00,10.34,98.2,89.0,813.334
1785022589254,2026-07-25T23:36:29.254794+00:00,10.26,98.8,93.0,823.59
1785022590254,2026-07-25T23:36:30.254879+00:00,10.37,98.0,93.0,833.958
1785022591254,2026-07-25T23:36:31.254974+00:00,10.28,99.0,92.0,844.243
1785022592255,2026-07-25T23:36:32.255060+00:00,10.36,99.0,92.0,854.601
1785022593255,2026-07-25T23:36:33.255159+00:00,10.39,99.8,93.0,864.991
1785022594255,2026-07-25T23:36:34.255270+00:00,9.92,97.0,93.0,874.912
1785022595255,2026-07-25T23:36:35.255455+00:00,0.98,1.3,64.0,875.894
1785022596255,2026-07-25T23:36:36.255541+00:00,2.89,18.7,64.0,878.789
1785022597255,2026-07-25T23:36:37.255641+00:00,11.4,97.7,96.0,890.192
1785022598255,2026-07-25T23:36:38.255757+00:00,11.19,97.0,96.0,901.38
1785022599255,2026-07-25T23:36:39.255841+00:00,10.95,98.5,93.0,912.331
1785022600255,2026-07-25T23:36:40.255931+00:00,11.02,98.7,93.0,923.352
1785022601256,2026-07-25T23:36:41.256019+00:00,10.89,97.5,96.0,934.239
1785022602256,2026-07-25T23:36:42.256100+00:00,10.8,98.2,96.0,945.043
1785022603256,2026-07-25T23:36:43.256187+00:00,10.78,97.2,95.0,955.824
1785022604256,2026-07-25T23:36:44.256277+00:00,10.73,98.5,95.0,966.555
1785022605256,2026-07-25T23:36:45.256379+00:00,10.93,99.3,96.0,977.482
1785022606256,2026-07-25T23:36:46.256439+00:00,10.7,97.5,96.0,988.179
1785022607256,2026-07-25T23:36:47.256547+00:00,10.72,98.7,96.0,998.9
1785022608256,2026-07-25T23:36:48.256626+00:00,10.81,97.8,96.0,1009.715
1785022609256,2026-07-25T23:36:49.256720+00:00,10.75,98.5,96.0,1020.464
1785022610256,2026-07-25T23:36:50.256805+00:00,10.69,98.3,96.0,1031.151
1785022611256,2026-07-25T23:36:51.256895+00:00,10.82,99.0,94.0,1041.973
1785022612256,2026-07-25T23:36:52.256992+00:00,10.86,99.7,94.0,1052.835
