timestamp,timestamp_iso,cpu_watts,cpu_util_percent,cpu_temp_c,cpu_energy_j_cumulative
1785017484091,2026-07-25T22:11:24.091758+00:00,1.05,6.8,63.0,1.054
1785017485091,2026-07-25T22:11:25.091837+00:00,9.05,75.6,63.0,10.102
1785017486091,2026-07-25T22:11:26.091930+00:00,11.31,98.3,92.0,21.417
1785017487092,2026-07-25T22:11:27.092017+00:00,11.2,99.0,92.0,32.616
1785017488092,2026-07-25T22:11:28.092083+00:00,11.1,97.8,92.0,43.72
1785017489092,2026-07-25T22:11:29.092177+00:00,11.1,98.2,92.0,54.821
1785017490092,2026-07-25T22:11:30.092283+00:00,11.23,98.8,93.0,66.056
1785017491092,2026-07-25T22:11:31.092368+00:00,11.12,98.7,97.0,77.175
1785017492092,2026-07-25T22:11:32.092453+00:00,11.14,98.5,97.0,88.318
1785017493092,2026-07-25T22:11:33.092539+00:00,11.15,99.3,93.0,99.466
1785017494092,2026-07-25T22:11:34.092639+00:00,10.98,98.7,93.0,110.451
1785017495092,2026-07-25T22:11:35.092721+00:00,11.01,98.5,92.0,121.465
1785017496092,2026-07-25T22:11:36.092801+00:00,11.02,98.7,96.0,132.482
1785017497092,2026-07-25T22:11:37.092916+00:00,10.96,98.5,96.0,143.44
1785017498092,2026-07-25T22:11:38.092999+00:00,10.91,98.7,96.0,154.355
1785017499093,2026-07-25T22:11:39.093129+00:00,8.92,78.5,68.0,163.276
1785017500093,2026-07-25T22:11:40.093287+00:00,0.98,1.5,68.0,164.258
1785017501093,2026-07-25T22:11:41.093375+00:00,7.82,62.8,94.0,172.083
1785017502093,2026-07-25T22:11:42.093428+00:00,11.36,99.0,94.0,183.44
1785017503093,2026-07-25T22:11:43.093508+00:00,11.19,98.2,93.0,194.629
1785017504093,2026-07-25T22:11:44.093607+00:00,11.12,98.0,93.0,205.752
1785017505093,2026-07-25T22:11:45.093653+00:00,10.92,97.8,94.0,216.671
1785017506093,2026-07-25T22:11:46.093736+00:00,10.8,97.2,94.0,227.469
1785017507093,2026-07-25T22:11:47.093831+00:00,10.86,97.0,95.0,238.329
1785017508093,2026-07-25T22:11:48.093925+00:00,10.79,98.2,95.0,249.119
1785017509093,2026-07-25T22:11:49.093982+00:00,10.95,97.5,94.0,260.072
1785017510094,2026-07-25T22:11:50.094081+00:00,10.74,97.0,94.0,270.81
1785017511094,2026-07-25T22:11:51.094165+00:00,11.0,98.5,94.0,281.812
1785017512094,2026-07-25T22:11:52.094257+00:00,10.99,98.7,94.0,292.803
1785017513094,2026-07-25T22:11:53.094344+00:00,10.95,99.0,94.0,303.754
1785017514094,2026-07-25T22:11:54.094443+00:00,10.98,98.5,93.0,314.737
1785017515094,2026-07-25T22:11:55.094530+00:00,11.01,99.2,93.0,325.752
1785017516094,2026-07-25T22:11:56.094616+00:00,10.95,98.5,96.0,336.704
1785017517094,2026-07-25T22:11:57.094696+00:00,11.02,99.0,94.0,347.728
1785017518094,2026-07-25T22:11:58.094792+00:00,11.06,98.8,94.0,358.794
1785017519094,2026-07-25T22:11:59.094875+00:00,11.08,99.0,95.0,369.879
1785017520094,2026-07-25T22:12:00.094968+00:00,10.97,97.8,95.0,380.846
1785017521095,2026-07-25T22:12:01.095052+00:00,10.87,99.2,94.0,391.719
1785017522095,2026-07-25T22:12:02.095142+00:00,10.85,99.0,94.0,402.569
1785017523095,2026-07-25T22:12:03.095222+00:00,11.1,98.8,94.0,413.666
1785017524095,2026-07-25T22:12:04.095317+00:00,11.05,99.0,94.0,424.719
1785017525095,2026-07-25T22:12:05.095406+00:00,10.88,98.3,94.0,435.598
1785017526095,2026-07-25T22:12:06.095492+00:00,11.0,98.5,94.0,446.598
1785017527095,2026-07-25T22:12:07.095572+00:00,10.95,99.0,95.0,457.552
1785017528095,2026-07-25T22:12:08.095649+00:00,10.2,99.0,95.0,467.749
1785017529095,2026-07-25T22:12:09.095733+00:00,10.16,98.3,89.0,477.913
1785017530095,2026-07-25T22:12:10.095825+00:00,10.15,98.7,89.0,488.061
1785017531095,2026-07-25T22:12:11.095908+00:00,10.2,98.3,92.0,498.262
1785017532095,2026-07-25T22:12:12.095990+00:00,10.21,99.0,92.0,508.474
1785017533096,2026-07-25T22:12:13.096085+00:00,10.17,99.0,91.0,518.645
1785017534096,2026-07-25T22:12:14.096207+00:00,10.23,97.5,91.0,528.879
1785017535096,2026-07-25T22:12:15.096288+00:00,10.26,97.8,95.0,539.139
1785017536096,2026-07-25T22:12:16.096384+00:00,10.25,97.0,95.0,549.389
1785017537096,2026-07-25T22:12:17.096465+00:00,10.29,99.0,94.0,559.679
1785017538096,2026-07-25T22:12:18.096555+00:00,10.24,99.0,94.0,569.916
1785017539096,2026-07-25T22:12:19.096629+00:00,10.27,98.5,94.0,580.184
1785017540096,2026-07-25T22:12:20.096702+00:00,10.28,97.5,94.0,590.462
1785017541096,2026-07-25T22:12:21.096813+00:00,10.26,97.7,89.0,600.722
1785017542096,2026-07-25T22:12:22.096893+00:00,10.31,97.7,94.0,611.037
1785017543096,2026-07-25T22:12:23.096983+00:00,10.29,98.3,94.0,621.33
1785017544097,2026-07-25T22:12:24.097099+00:00,10.25,99.0,89.0,631.577
1785017545099,2026-07-25T22:12:25.099634+00:00,10.34,98.8,94.0,641.943
1785017546099,2026-07-25T22:12:26.099750+00:00,10.28,98.5,91.0,652.223
1785017547099,2026-07-25T22:12:27.099853+00:00,10.3,98.2,91.0,662.529
1785017548099,2026-07-25T22:12:28.099944+00:00,10.34,98.8,94.0,672.866
1785017549100,2026-07-25T22:12:29.100032+00:00,10.28,98.5,89.0,683.152
1785017550100,2026-07-25T22:12:30.100085+00:00,10.32,99.0,89.0,693.474
1785017551100,2026-07-25T22:12:31.100161+00:00,10.27,97.8,94.0,703.746
1785017552100,2026-07-25T22:12:32.100252+00:00,10.36,97.5,94.0,714.106
1785017553100,2026-07-25T22:12:33.100337+00:00,10.32,97.7,91.0,724.426
1785017554100,2026-07-25T22:12:34.100426+00:00,10.3,98.8,94.0,734.731
1785017555100,2026-07-25T22:12:35.100508+00:00,10.28,98.8,94.0,745.013
1785017556100,2026-07-25T22:12:36.100589+00:00,10.36,99.2,95.0,755.375
1785017557100,2026-07-25T22:12:37.100630+00:00,10.29,98.3,91.0,765.669
1785017558100,2026-07-25T22:12:38.100727+00:00,10.33,99.0,91.0,775.998
1785017559100,2026-07-25T22:12:39.100816+00:00,10.31,97.7,94.0,786.314
1785017560100,2026-07-25T22:12:40.100914+00:00,10.23,97.7,94.0,796.544
1785017561101,2026-07-25T22:12:41.101002+00:00,10.42,97.3,95.0,806.968
1785017562101,2026-07-25T22:12:42.101086+00:00,10.32,99.0,95.0,817.292
1785017563101,2026-07-25T22:12:43.101173+00:00,10.21,97.0,95.0,827.506
1785017564101,2026-07-25T22:12:44.101262+00:00,10.39,97.0,95.0,837.901
1785017565101,2026-07-25T22:12:45.101343+00:00,10.36,99.0,92.0,848.264
1785017566101,2026-07-25T22:12:46.101396+00:00,10.32,99.0,94.0,858.581
1785017567101,2026-07-25T22:12:47.101489+00:00,10.3,99.0,89.0,868.886
1785017568101,2026-07-25T22:12:48.101579+00:00,10.34,99.2,89.0,879.227
1785017569101,2026-07-25T22:12:49.101632+00:00,10.32,98.5,94.0,889.549
1785017570101,2026-07-25T22:12:50.101733+00:00,10.3,99.0,91.0,899.852
1785017571101,2026-07-25T22:12:51.101816+00:00,10.32,98.7,91.0,910.174
1785017572101,2026-07-25T22:12:52.101925+00:00,10.31,98.5,91.0,920.485
1785017573102,2026-07-25T22:12:53.102009+00:00,10.33,98.8,91.0,930.82
1785017574102,2026-07-25T22:12:54.102104+00:00,10.33,99.0,94.0,941.151
1785017575102,2026-07-25T22:12:55.102192+00:00,10.31,98.7,94.0,951.463
1785017576102,2026-07-25T22:12:56.102262+00:00,10.31,99.0,91.0,961.769
1785017577102,2026-07-25T22:12:57.102349+00:00,10.33,98.5,91.0,972.104
1785017578102,2026-07-25T22:12:58.102437+00:00,10.34,98.0,93.0,982.447
1785017579102,2026-07-25T22:12:59.102531+00:00,10.3,98.5,93.0,992.744
1785017580102,2026-07-25T22:13:00.102633+00:00,10.35,98.5,94.0,1003.09
1785017581102,2026-07-25T22:13:01.102770+00:00,9.47,89.5,70.0,1012.563
1785017582102,2026-07-25T22:13:02.102928+00:00,0.99,1.0,70.0,1013.553
