timestamp,timestamp_iso,cpu_watts,cpu_util_percent,cpu_temp_c,cpu_energy_j_cumulative
1784800292530,2026-07-23T09:51:32.530907+00:00,1.03,6.5,58.0,1.028
1784800293530,2026-07-23T09:51:33.530981+00:00,8.88,73.6,58.0,9.909
1784800294531,2026-07-23T09:51:34.531027+00:00,11.84,98.3,85.0,21.749
1784800295531,2026-07-23T09:51:35.531107+00:00,12.27,99.5,85.0,34.019
1784800296531,2026-07-23T09:51:36.531205+00:00,12.19,99.5,91.0,46.214
1784800297531,2026-07-23T09:51:37.531300+00:00,12.09,98.8,91.0,58.305
1784800298531,2026-07-23T09:51:38.531382+00:00,12.41,99.7,94.0,70.713
1784800299531,2026-07-23T09:51:39.531479+00:00,12.31,100.0,94.0,83.02
1784800300531,2026-07-23T09:51:40.531568+00:00,12.37,100.0,94.0,95.389
1784800301531,2026-07-23T09:51:41.531632+00:00,12.24,100.0,94.0,107.626
1784800302531,2026-07-23T09:51:42.531729+00:00,12.23,100.0,93.0,119.861
1784800303531,2026-07-23T09:51:43.531850+00:00,12.2,99.8,93.0,132.067
1784800304531,2026-07-23T09:51:44.531934+00:00,11.97,100.0,92.0,144.039
1784800305532,2026-07-23T09:51:45.532017+00:00,12.08,99.8,92.0,156.117
1784800306532,2026-07-23T09:51:46.532098+00:00,12.05,100.0,91.0,168.166
1784800307532,2026-07-23T09:51:47.532216+00:00,12.04,99.5,91.0,180.204
1784800308532,2026-07-23T09:51:48.532298+00:00,12.0,100.0,93.0,192.209
1784800309532,2026-07-23T09:51:49.532387+00:00,11.98,100.0,95.0,204.188
1784800310532,2026-07-23T09:51:50.532469+00:00,11.96,100.0,95.0,216.148
1784800311532,2026-07-23T09:51:51.532555+00:00,11.92,100.0,94.0,228.065
1784800312532,2026-07-23T09:51:52.532635+00:00,11.91,100.0,94.0,239.972
1784800313532,2026-07-23T09:51:53.532740+00:00,11.77,98.8,93.0,251.745
1784800314532,2026-07-23T09:51:54.532823+00:00,11.83,100.0,93.0,263.577
1784800315532,2026-07-23T09:51:55.532910+00:00,11.86,100.0,94.0,275.441
1784800316532,2026-07-23T09:51:56.532991+00:00,11.82,99.7,94.0,287.259
1784800317533,2026-07-23T09:51:57.533079+00:00,11.81,99.8,96.0,299.071
1784800318533,2026-07-23T09:51:58.533172+00:00,11.78,100.0,96.0,310.85
1784800319533,2026-07-23T09:51:59.533361+00:00,9.6,79.9,65.0,320.453
1784800320533,2026-07-23T09:52:00.533513+00:00,0.94,1.3,60.0,321.389
1784800321533,2026-07-23T09:52:01.533626+00:00,3.39,24.9,60.0,324.777
1784800322533,2026-07-23T09:52:02.533691+00:00,12.1,99.7,94.0,336.875
1784800323533,2026-07-23T09:52:03.533784+00:00,12.02,100.0,94.0,348.897
1784800324533,2026-07-23T09:52:04.533872+00:00,11.88,100.0,95.0,360.78
1784800325533,2026-07-23T09:52:05.533920+00:00,11.84,100.0,95.0,372.62
1784800326534,2026-07-23T09:52:06.534010+00:00,11.78,100.0,93.0,384.402
1784800327534,2026-07-23T09:52:07.534103+00:00,11.72,100.0,93.0,396.125
1784800328534,2026-07-23T09:52:08.534199+00:00,11.66,99.8,94.0,407.786
1784800329534,2026-07-23T09:52:09.534288+00:00,11.61,100.0,94.0,419.398
1784800330534,2026-07-23T09:52:10.534375+00:00,11.58,100.0,92.0,430.982
1784800331534,2026-07-23T09:52:11.534463+00:00,11.61,100.0,92.0,442.597
1784800332534,2026-07-23T09:52:12.534545+00:00,11.58,100.0,92.0,454.174
1784800333534,2026-07-23T09:52:13.534644+00:00,11.58,99.8,92.0,465.759
1784800334534,2026-07-23T09:52:14.534731+00:00,11.57,100.0,92.0,477.329
1784800335534,2026-07-23T09:52:15.534819+00:00,11.61,100.0,94.0,488.937
1784800336534,2026-07-23T09:52:16.534904+00:00,11.63,100.0,94.0,500.566
1784800337534,2026-07-23T09:52:17.534995+00:00,11.42,100.0,92.0,511.992
1784800338535,2026-07-23T09:52:18.535086+00:00,11.19,100.0,92.0,523.18
1784800339535,2026-07-23T09:52:19.535185+00:00,10.22,99.8,91.0,533.399
1784800340535,2026-07-23T09:52:20.535255+00:00,10.12,100.0,91.0,543.518
1784800341535,2026-07-23T09:52:21.535389+00:00,10.15,100.0,91.0,553.67
1784800342535,2026-07-23T09:52:22.535468+00:00,10.19,100.0,91.0,563.862
1784800343535,2026-07-23T09:52:23.535522+00:00,10.19,99.8,88.0,574.051
1784800344535,2026-07-23T09:52:24.535590+00:00,10.21,100.0,88.0,584.26
1784800345535,2026-07-23T09:52:25.535632+00:00,10.23,100.0,91.0,594.492
1784800346535,2026-07-23T09:52:26.535729+00:00,10.22,100.0,91.0,604.715
1784800347535,2026-07-23T09:52:27.535816+00:00,10.23,100.0,94.0,614.943
1784800348535,2026-07-23T09:52:28.535901+00:00,10.29,100.0,92.0,625.229
1784800349535,2026-07-23T09:52:29.535992+00:00,10.26,98.3,92.0,635.487
1784800350536,2026-07-23T09:52:30.536080+00:00,10.06,99.5,83.0,645.547
