timestamp,timestamp_iso,cpu_watts,cpu_util_percent,cpu_temp_c,cpu_energy_j_cumulative
1784805828099,2026-07-23T11:23:48.099749+00:00,0.67,0.5,55.0,0.668
1784805829099,2026-07-23T11:23:49.099813+00:00,9.52,81.9,55.0,10.193
1784805830099,2026-07-23T11:23:50.099904+00:00,12.2,98.2,96.0,22.396
1784805831099,2026-07-23T11:23:51.099990+00:00,12.96,100.0,96.0,35.357
1784805832100,2026-07-23T11:23:52.100076+00:00,12.8,100.0,87.0,48.162
1784805833100,2026-07-23T11:23:53.100155+00:00,12.8,99.7,87.0,60.967
1784805834100,2026-07-23T11:23:54.100249+00:00,12.74,99.8,93.0,73.713
1784805835100,2026-07-23T11:23:55.100360+00:00,12.78,99.8,93.0,86.498
1784805836100,2026-07-23T11:23:56.100450+00:00,12.66,99.8,88.0,99.164
1784805837100,2026-07-23T11:23:57.100531+00:00,12.66,100.0,88.0,111.822
1784805838100,2026-07-23T11:23:58.100620+00:00,12.62,99.7,97.0,124.445
1784805839100,2026-07-23T11:23:59.100709+00:00,12.57,99.8,97.0,137.016
1784805840100,2026-07-23T11:24:00.100791+00:00,12.53,99.8,92.0,149.544
1784805841100,2026-07-23T11:24:01.100883+00:00,12.41,99.7,92.0,161.954
1784805842100,2026-07-23T11:24:02.100974+00:00,12.49,99.7,96.0,174.44
1784805843101,2026-07-23T11:24:03.101064+00:00,12.34,100.0,96.0,186.781
1784805844101,2026-07-23T11:24:04.101149+00:00,12.4,99.5,92.0,199.178
1784805845101,2026-07-23T11:24:05.101243+00:00,12.39,100.0,92.0,211.567
1784805846101,2026-07-23T11:24:06.101331+00:00,12.35,99.8,96.0,223.916
1784805847101,2026-07-23T11:24:07.101417+00:00,12.34,99.7,94.0,236.255
1784805848101,2026-07-23T11:24:08.101507+00:00,12.15,99.7,94.0,248.403
1784805849101,2026-07-23T11:24:09.101595+00:00,11.97,98.7,94.0,260.378
1784805850101,2026-07-23T11:24:10.101642+00:00,12.1,99.5,93.0,272.481
1784805851102,2026-07-23T11:24:11.102634+00:00,12.1,99.8,94.0,284.595
1784805852102,2026-07-23T11:24:12.102720+00:00,12.04,99.8,92.0,296.639
1784805853102,2026-07-23T11:24:13.102809+00:00,12.02,99.7,92.0,308.66
1784805854102,2026-07-23T11:24:14.102895+00:00,11.98,100.0,96.0,320.644
1784805855102,2026-07-23T11:24:15.102984+00:00,11.98,99.7,96.0,332.623
1784805856103,2026-07-23T11:24:16.103073+00:00,11.91,100.0,96.0,344.532
1784805857103,2026-07-23T11:24:17.103196+00:00,11.95,99.5,92.0,356.482
1784805858103,2026-07-23T11:24:18.103279+00:00,11.95,100.0,92.0,368.438
1784805859103,2026-07-23T11:24:19.103360+00:00,11.97,99.7,96.0,380.408
1784805860103,2026-07-23T11:24:20.103444+00:00,11.92,99.8,96.0,392.33
1784805861103,2026-07-23T11:24:21.103527+00:00,11.88,100.0,95.0,404.208
1784805862103,2026-07-23T11:24:22.103625+00:00,11.98,100.0,95.0,416.194
