timestamp,timestamp_iso,cpu_watts,cpu_util_percent,cpu_temp_c,cpu_energy_j_cumulative
1784818344199,2026-07-23T14:52:24.199729+00:00,0.95,7.1,49.0,0.949
1784818345201,2026-07-23T14:52:25.201685+00:00,1.47,33.4,51.0,2.419
1784818346201,2026-07-23T14:52:26.201799+00:00,1.63,40.1,51.0,4.049
1784818347201,2026-07-23T14:52:27.201923+00:00,1.61,39.5,51.0,5.661
1784818348202,2026-07-23T14:52:28.202123+00:00,1.62,39.7,51.0,7.28
1784818349203,2026-07-23T14:52:29.203653+00:00,1.63,40.8,53.0,8.911
1784818350203,2026-07-23T14:52:30.203842+00:00,1.59,39.1,50.0,10.502
1784818351203,2026-07-23T14:52:31.203965+00:00,1.61,41.1,53.0,12.118
1784818352204,2026-07-23T14:52:32.204248+00:00,1.58,39.2,53.0,13.702
1784818353204,2026-07-23T14:52:33.204358+00:00,1.58,39.8,52.0,15.278
1784818354204,2026-07-23T14:52:34.204520+00:00,1.58,41.7,52.0,16.86
1784818355204,2026-07-23T14:52:35.204694+00:00,1.61,40.2,51.0,18.47
1784818356204,2026-07-23T14:52:36.204814+00:00,1.59,40.0,53.0,20.061
1784818357204,2026-07-23T14:52:37.204956+00:00,1.62,41.7,53.0,21.686
1784818358205,2026-07-23T14:52:38.205231+00:00,1.62,40.8,52.0,23.305
1784818359205,2026-07-23T14:52:39.205339+00:00,1.63,40.2,52.0,24.939
1784818360205,2026-07-23T14:52:40.205451+00:00,1.66,41.3,52.0,26.6
1784818361205,2026-07-23T14:52:41.205653+00:00,1.62,39.8,53.0,28.219
1784818362205,2026-07-23T14:52:42.205772+00:00,1.63,41.6,53.0,29.846
1784818363205,2026-07-23T14:52:43.205924+00:00,1.65,40.2,53.0,31.494
1784818364206,2026-07-23T14:52:44.206041+00:00,1.65,41.2,53.0,33.139
1784818365207,2026-07-23T14:52:45.207659+00:00,1.63,40.9,53.0,34.773
1784818366207,2026-07-23T14:52:46.207924+00:00,1.63,40.4,53.0,36.408
1784818367208,2026-07-23T14:52:47.208048+00:00,1.65,39.7,52.0,38.055
1784818368208,2026-07-23T14:52:48.208151+00:00,1.64,39.7,53.0,39.692
1784818369208,2026-07-23T14:52:49.208436+00:00,1.63,40.3,53.0,41.326
1784818370208,2026-07-23T14:52:50.208555+00:00,1.61,41.0,52.0,42.936
1784818371208,2026-07-23T14:52:51.208761+00:00,1.63,39.6,52.0,44.568
1784818372209,2026-07-23T14:52:52.209036+00:00,1.66,39.9,51.0,46.231
1784818373209,2026-07-23T14:52:53.209295+00:00,1.61,41.7,51.0,47.838
1784818374209,2026-07-23T14:52:54.209416+00:00,1.64,39.8,52.0,49.473
1784818375209,2026-07-23T14:52:55.209524+00:00,1.6,35.5,52.0,51.07
1784818376209,2026-07-23T14:52:56.209804+00:00,1.62,39.6,53.0,52.695
1784818377209,2026-07-23T14:52:57.209883+00:00,1.64,41.0,53.0,54.332
1784818378210,2026-07-23T14:52:58.210032+00:00,1.66,39.2,53.0,55.989
1784818379210,2026-07-23T14:52:59.210312+00:00,1.59,39.1,53.0,57.574
1784818380210,2026-07-23T14:53:00.210412+00:00,1.61,42.5,53.0,59.189
1784818381210,2026-07-23T14:53:01.210543+00:00,1.64,39.8,53.0,60.825
1784818382212,2026-07-23T14:53:02.212688+00:00,1.65,40.0,53.0,62.475
1784818383212,2026-07-23T14:53:03.212834+00:00,1.65,41.5,53.0,64.128
1784818384212,2026-07-23T14:53:04.212952+00:00,1.64,40.2,53.0,65.768
1784818385213,2026-07-23T14:53:05.213072+00:00,1.62,39.5,53.0,67.388
1784818386213,2026-07-23T14:53:06.213228+00:00,1.67,41.5,53.0,69.058
1784818387213,2026-07-23T14:53:07.213408+00:00,0.94,7.6,51.0,70.002
1784818388213,2026-07-23T14:53:08.213565+00:00,0.82,1.0,51.0,70.824
1784818389213,2026-07-23T14:53:09.213726+00:00,0.82,1.0,51.0,71.64
1784818390213,2026-07-23T14:53:10.213831+00:00,2.15,44.2,53.0,73.794
1784818391213,2026-07-23T14:53:11.213929+00:00,2.24,50.3,53.0,76.033
1784818392214,2026-07-23T14:53:12.214033+00:00,1.66,41.2,53.0,77.69
1784818393214,2026-07-23T14:53:13.214129+00:00,1.7,42.0,53.0,79.391
1784818394214,2026-07-23T14:53:14.214377+00:00,1.63,40.3,53.0,81.02
1784818395214,2026-07-23T14:53:15.214662+00:00,1.64,39.8,53.0,82.659
1784818396216,2026-07-23T14:53:16.216651+00:00,1.67,41.3,54.0,84.33
1784818397216,2026-07-23T14:53:17.216754+00:00,1.64,40.4,54.0,85.967
1784818398216,2026-07-23T14:53:18.216908+00:00,1.66,39.8,53.0,87.627
1784818399217,2026-07-23T14:53:19.217079+00:00,1.68,39.5,53.0,89.312
1784818400217,2026-07-23T14:53:20.217204+00:00,1.67,41.9,53.0,90.981
1784818401217,2026-07-23T14:53:21.217394+00:00,1.63,39.8,53.0,92.613
1784818402217,2026-07-23T14:53:22.217484+00:00,1.62,40.8,53.0,94.232
1784818403217,2026-07-23T14:53:23.217655+00:00,1.64,40.5,56.0,95.874
1784818404217,2026-07-23T14:53:24.217759+00:00,1.65,40.4,56.0,97.521
1784818405218,2026-07-23T14:53:25.218215+00:00,1.61,39.0,55.0,99.129
1784818406218,2026-07-23T14:53:26.218332+00:00,1.62,40.4,55.0,100.745
1784818407219,2026-07-23T14:53:27.219691+00:00,1.64,39.7,56.0,102.382
1784818408219,2026-07-23T14:53:28.219835+00:00,1.64,41.2,56.0,104.02
1784818409219,2026-07-23T14:53:29.219992+00:00,1.61,40.2,53.0,105.633
1784818410220,2026-07-23T14:53:30.220265+00:00,1.65,39.9,53.0,107.279
1784818411220,2026-07-23T14:53:31.220365+00:00,1.62,41.0,55.0,108.898
1784818412220,2026-07-23T14:53:32.220490+00:00,1.65,39.0,53.0,110.544
1784818413220,2026-07-23T14:53:33.220651+00:00,1.64,40.4,54.0,112.181
1784818414220,2026-07-23T14:53:34.220819+00:00,1.66,41.7,54.0,113.843
1784818415220,2026-07-23T14:53:35.220961+00:00,1.64,40.0,55.0,115.484
1784818416221,2026-07-23T14:53:36.221148+00:00,1.63,39.1,53.0,117.118
1784818417221,2026-07-23T14:53:37.221442+00:00,1.64,39.9,53.0,118.76
1784818418221,2026-07-23T14:53:38.221588+00:00,1.67,39.9,53.0,120.427
1784818419221,2026-07-23T14:53:39.221674+00:00,1.64,41.9,55.0,122.063
1784818420221,2026-07-23T14:53:40.221839+00:00,1.65,40.9,55.0,123.712
1784818421222,2026-07-23T14:53:41.222683+00:00,1.64,41.7,55.0,125.353
1784818422224,2026-07-23T14:53:42.224653+00:00,1.65,41.0,55.0,127.006
1784818423224,2026-07-23T14:53:43.224911+00:00,1.66,40.9,54.0,128.665
1784818424225,2026-07-23T14:53:44.225039+00:00,1.64,40.6,55.0,130.301
1784818425225,2026-07-23T14:53:45.225127+00:00,1.66,40.9,55.0,131.959
1784818426225,2026-07-23T14:53:46.225285+00:00,1.68,42.3,55.0,133.638
1784818427225,2026-07-23T14:53:47.225379+00:00,1.65,40.8,55.0,135.287
1784818428225,2026-07-23T14:53:48.225512+00:00,1.68,39.4,54.0,136.964
1784818429226,2026-07-23T14:53:49.226906+00:00,1.71,41.7,56.0,138.673
1784818430227,2026-07-23T14:53:50.227010+00:00,1.7,41.1,56.0,140.378
1784818431227,2026-07-23T14:53:51.227114+00:00,1.67,39.0,55.0,142.048
1784818432227,2026-07-23T14:53:52.227219+00:00,1.61,41.6,55.0,143.66
1784818433227,2026-07-23T14:53:53.227666+00:00,1.68,41.0,56.0,145.339
1784818434227,2026-07-23T14:53:54.227845+00:00,1.59,39.4,53.0,146.933
1784818435227,2026-07-23T14:53:55.227987+00:00,1.63,40.3,55.0,148.566
1784818436228,2026-07-23T14:53:56.228104+00:00,1.69,40.8,56.0,150.26
1784818437228,2026-07-23T14:53:57.228403+00:00,1.66,39.8,56.0,151.923
1784818438228,2026-07-23T14:53:58.228529+00:00,1.66,42.2,55.0,153.579
1784818439228,2026-07-23T14:53:59.228702+00:00,1.59,39.6,55.0,155.169
1784818440228,2026-07-23T14:54:00.228786+00:00,1.64,40.2,53.0,156.81
1784818441229,2026-07-23T14:54:01.229081+00:00,1.65,41.1,53.0,158.457
1784818442229,2026-07-23T14:54:02.229174+00:00,1.64,41.0,53.0,160.097
1784818443229,2026-07-23T14:54:03.229341+00:00,1.65,39.7,55.0,161.749
1784818444229,2026-07-23T14:54:04.229508+00:00,1.62,39.5,55.0,163.365
1784818445229,2026-07-23T14:54:05.229635+00:00,1.64,39.8,56.0,165.001
1784818446231,2026-07-23T14:54:06.231658+00:00,1.64,40.4,56.0,166.64
1784818447231,2026-07-23T14:54:07.231779+00:00,1.64,41.8,56.0,168.279
1784818448231,2026-07-23T14:54:08.231897+00:00,1.63,39.9,56.0,169.911
1784818449234,2026-07-23T14:54:09.234667+00:00,1.65,40.2,55.0,171.566
1784818450234,2026-07-23T14:54:10.234794+00:00,1.62,40.9,55.0,173.189
1784818451234,2026-07-23T14:54:11.234924+00:00,1.65,40.6,55.0,174.84
1784818452236,2026-07-23T14:54:12.236716+00:00,1.63,40.4,56.0,176.473
1784818453236,2026-07-23T14:54:13.236866+00:00,1.62,40.2,56.0,178.093
1784818454236,2026-07-23T14:54:14.236972+00:00,1.6,40.4,55.0,179.692
1784818455237,2026-07-23T14:54:15.237083+00:00,1.65,39.5,55.0,181.346
1784818456237,2026-07-23T14:54:16.237193+00:00,1.63,41.7,56.0,182.975
1784818457237,2026-07-23T14:54:17.237286+00:00,1.6,38.4,55.0,184.578
1784818458237,2026-07-23T14:54:18.237459+00:00,1.67,39.1,56.0,186.246
1784818459238,2026-07-23T14:54:19.238658+00:00,1.66,41.0,56.0,187.909
1784818460238,2026-07-23T14:54:20.238800+00:00,1.66,40.1,55.0,189.573
1784818461238,2026-07-23T14:54:21.238898+00:00,1.64,41.2,55.0,191.214
1784818462239,2026-07-23T14:54:22.239013+00:00,1.65,40.3,55.0,192.866
1784818463239,2026-07-23T14:54:23.239142+00:00,1.66,40.6,57.0,194.526
1784818464239,2026-07-23T14:54:24.239252+00:00,1.62,43.1,55.0,196.15
1784818465239,2026-07-23T14:54:25.239378+00:00,1.69,39.9,55.0,197.842
1784818466239,2026-07-23T14:54:26.239497+00:00,1.62,41.0,56.0,199.462
1784818467239,2026-07-23T14:54:27.239647+00:00,1.69,43.1,56.0,201.147
1784818468239,2026-07-23T14:54:28.239746+00:00,1.69,39.6,55.0,202.838
1784818469239,2026-07-23T14:54:29.239853+00:00,1.11,15.9,54.0,203.951
1784818470240,2026-07-23T14:54:30.240031+00:00,0.84,1.0,54.0,204.794
1784818471240,2026-07-23T14:54:31.240196+00:00,0.84,1.5,54.0,205.638
1784818472240,2026-07-23T14:54:32.240335+00:00,1.95,35.5,54.0,207.588
1784818473240,2026-07-23T14:54:33.240407+00:00,2.32,49.4,58.0,209.905
1784818474242,2026-07-23T14:54:34.242660+00:00,1.69,40.3,56.0,211.598
1784818475242,2026-07-23T14:54:35.242780+00:00,1.63,40.4,54.0,213.228
1784818476242,2026-07-23T14:54:36.242953+00:00,1.67,39.4,54.0,214.9
1784818477243,2026-07-23T14:54:37.243110+00:00,1.63,41.1,56.0,216.528
1784818478243,2026-07-23T14:54:38.243223+00:00,1.64,39.5,56.0,218.169
1784818479243,2026-07-23T14:54:39.243398+00:00,1.64,40.7,56.0,219.811
1784818480243,2026-07-23T14:54:40.243721+00:00,1.71,41.9,56.0,221.522
1784818481243,2026-07-23T14:54:41.243855+00:00,1.67,41.6,56.0,223.197
1784818482243,2026-07-23T14:54:42.243984+00:00,1.65,40.4,56.0,224.852
1784818483244,2026-07-23T14:54:43.244134+00:00,1.67,40.7,56.0,226.526
1784818484244,2026-07-23T14:54:44.244410+00:00,1.66,41.2,55.0,228.187
1784818485244,2026-07-23T14:54:45.244528+00:00,1.67,41.4,55.0,229.857
1784818486244,2026-07-23T14:54:46.244691+00:00,1.63,40.6,55.0,231.483
1784818487245,2026-07-23T14:54:47.245707+00:00,1.68,40.9,56.0,233.166
1784818488245,2026-07-23T14:54:48.245823+00:00,1.66,40.6,56.0,234.826
1784818489245,2026-07-23T14:54:49.245938+00:00,1.69,40.3,55.0,236.517
1784818490246,2026-07-23T14:54:50.246051+00:00,1.66,40.8,55.0,238.179
1784818491246,2026-07-23T14:54:51.246160+00:00,1.69,42.5,56.0,239.867
1784818492246,2026-07-23T14:54:52.246279+00:00,1.68,40.5,56.0,241.546
1784818493246,2026-07-23T14:54:53.246416+00:00,1.66,39.8,56.0,243.21
1784818494246,2026-07-23T14:54:54.246574+00:00,1.71,41.1,57.0,244.92
1784818495246,2026-07-23T14:54:55.246731+00:00,1.66,41.4,57.0,246.582
1784818496246,2026-07-23T14:54:56.246818+00:00,1.67,41.5,56.0,248.257
1784818497247,2026-07-23T14:54:57.247006+00:00,1.62,40.2,56.0,249.879
1784818498247,2026-07-23T14:54:58.247132+00:00,1.65,39.7,54.0,251.527
1784818499247,2026-07-23T14:54:59.247226+00:00,1.66,41.3,54.0,253.183
1784818500247,2026-07-23T14:55:00.247355+00:00,1.66,41.0,56.0,254.848
1784818501247,2026-07-23T14:55:01.247427+00:00,1.6,39.7,56.0,256.444
1784818502247,2026-07-23T14:55:02.247702+00:00,1.66,40.8,55.0,258.101
1784818503247,2026-07-23T14:55:03.247975+00:00,1.66,42.5,55.0,259.765
1784818504248,2026-07-23T14:55:04.248100+00:00,1.63,39.3,55.0,261.396
1784818505250,2026-07-23T14:55:05.250715+00:00,1.62,40.2,56.0,263.022
1784818506252,2026-07-23T14:55:06.252668+00:00,1.68,42.2,56.0,264.707
1784818507252,2026-07-23T14:55:07.252759+00:00,1.68,40.2,56.0,266.384
1784818508252,2026-07-23T14:55:08.252935+00:00,1.65,39.9,56.0,268.038
1784818509253,2026-07-23T14:55:09.253058+00:00,1.67,42.9,58.0,269.711
1784818510253,2026-07-23T14:55:10.253203+00:00,1.69,41.5,58.0,271.405
1784818511253,2026-07-23T14:55:11.253275+00:00,1.67,41.1,57.0,273.075
