timestamp,timestamp_iso,cpu_watts,cpu_util_percent,cpu_temp_c,cpu_energy_j_cumulative
1785011926722,2026-07-25T20:38:46.722287+00:00,1.02,5.8,58.0,1.017
1785011927722,2026-07-25T20:38:47.722370+00:00,7.72,74.4,58.0,8.741
1785011928722,2026-07-25T20:38:48.722458+00:00,10.32,96.5,83.0,19.065
1785011929722,2026-07-25T20:38:49.722551+00:00,10.31,96.5,83.0,29.378
1785011930722,2026-07-25T20:38:50.722635+00:00,10.37,96.5,84.0,39.752
1785011931722,2026-07-25T20:38:51.722716+00:00,10.28,95.3,89.0,50.032
1785011932722,2026-07-25T20:38:52.722808+00:00,10.33,95.5,89.0,60.359
1785011933722,2026-07-25T20:38:53.722888+00:00,10.31,95.5,84.0,70.668
1785011934722,2026-07-25T20:38:54.722975+00:00,10.33,95.5,84.0,81.003
1785011935724,2026-07-25T20:38:55.724634+00:00,10.35,95.8,86.0,91.367
1785011936724,2026-07-25T20:38:56.724718+00:00,10.37,95.7,86.0,101.738
1785011937724,2026-07-25T20:38:57.724802+00:00,10.44,96.2,86.0,112.175
1785011938724,2026-07-25T20:38:58.724887+00:00,10.43,96.0,86.0,122.61
1785011939724,2026-07-25T20:38:59.724970+00:00,10.45,95.8,89.0,133.064
1785011940725,2026-07-25T20:39:00.725028+00:00,10.37,95.5,89.0,143.437
1785011941725,2026-07-25T20:39:01.725116+00:00,10.48,95.7,89.0,153.915
1785011942725,2026-07-25T20:39:02.725177+00:00,10.56,97.0,88.0,164.473
1785011943725,2026-07-25T20:39:03.725258+00:00,10.66,98.0,85.0,175.137
1785011944725,2026-07-25T20:39:04.725325+00:00,10.63,97.2,85.0,185.764
1785011945725,2026-07-25T20:39:05.725418+00:00,10.59,96.8,91.0,196.351
1785011946725,2026-07-25T20:39:06.725497+00:00,10.34,94.8,91.0,206.69
1785011947725,2026-07-25T20:39:07.725552+00:00,10.3,95.5,89.0,216.995
1785011948725,2026-07-25T20:39:08.725630+00:00,10.48,96.5,89.0,227.473
1785011949725,2026-07-25T20:39:09.725713+00:00,10.41,96.5,88.0,237.88
1785011950725,2026-07-25T20:39:10.725767+00:00,10.41,96.0,89.0,248.288
1785011951725,2026-07-25T20:39:11.725849+00:00,10.47,96.0,89.0,258.756
1785011952725,2026-07-25T20:39:12.725932+00:00,10.55,96.5,88.0,269.306
1785011953726,2026-07-25T20:39:13.726010+00:00,10.47,96.0,88.0,279.775
1785011954726,2026-07-25T20:39:14.726096+00:00,10.51,96.3,89.0,290.29
1785011955726,2026-07-25T20:39:15.726170+00:00,10.53,96.0,89.0,300.82
1785011956726,2026-07-25T20:39:16.726255+00:00,10.56,96.8,87.0,311.384
1785011957726,2026-07-25T20:39:17.726332+00:00,10.53,97.3,87.0,321.914
1785011958726,2026-07-25T20:39:18.726420+00:00,10.62,97.0,90.0,332.536
1785011959726,2026-07-25T20:39:19.726501+00:00,10.55,96.8,90.0,343.082
1785011960726,2026-07-25T20:39:20.726584+00:00,10.62,97.2,88.0,353.702
1785011961726,2026-07-25T20:39:21.726642+00:00,10.6,97.0,88.0,364.306
1785011962726,2026-07-25T20:39:22.726724+00:00,10.66,97.2,91.0,374.964
1785011963726,2026-07-25T20:39:23.726810+00:00,10.64,97.5,89.0,385.602
1785011964726,2026-07-25T20:39:24.726889+00:00,10.61,97.0,89.0,396.212
1785011965726,2026-07-25T20:39:25.726975+00:00,10.66,97.2,91.0,406.873
1785011966727,2026-07-25T20:39:26.727059+00:00,10.61,96.5,91.0,417.484
1785011967727,2026-07-25T20:39:27.727140+00:00,10.56,96.0,88.0,428.047
1785011968727,2026-07-25T20:39:28.727233+00:00,10.58,96.0,88.0,438.626
1785011969727,2026-07-25T20:39:29.727311+00:00,10.59,96.0,89.0,449.216
1785011970727,2026-07-25T20:39:30.727393+00:00,10.61,96.3,89.0,459.825
1785011971727,2026-07-25T20:39:31.727479+00:00,10.59,96.5,94.0,470.413
1785011972727,2026-07-25T20:39:32.727570+00:00,10.66,97.0,94.0,481.072
1785011973727,2026-07-25T20:39:33.727642+00:00,10.55,96.8,91.0,491.626
1785011974727,2026-07-25T20:39:34.727734+00:00,10.5,95.3,89.0,502.131
1785011975727,2026-07-25T20:39:35.727816+00:00,10.49,96.0,89.0,512.621
1785011976727,2026-07-25T20:39:36.727903+00:00,10.54,96.2,91.0,523.157
1785011977727,2026-07-25T20:39:37.727982+00:00,10.59,96.3,91.0,533.745
1785011978728,2026-07-25T20:39:38.728072+00:00,10.58,96.0,91.0,544.323
1785011979728,2026-07-25T20:39:39.728161+00:00,10.63,97.0,91.0,554.957
1785011980728,2026-07-25T20:39:40.728253+00:00,10.63,97.3,91.0,565.589
1785011981728,2026-07-25T20:39:41.728320+00:00,10.59,97.0,91.0,576.183
1785011982728,2026-07-25T20:39:42.728416+00:00,10.63,96.8,91.0,586.812
1785011983728,2026-07-25T20:39:43.728502+00:00,10.56,96.0,91.0,597.376
1785011984728,2026-07-25T20:39:44.728587+00:00,10.68,96.8,91.0,608.059
1785011985728,2026-07-25T20:39:45.728633+00:00,10.64,96.5,88.0,618.702
1785011986728,2026-07-25T20:39:46.728721+00:00,10.64,96.8,88.0,629.34
1785011987728,2026-07-25T20:39:47.728802+00:00,10.65,97.0,90.0,639.987
1785011988728,2026-07-25T20:39:48.728884+00:00,10.68,96.7,91.0,650.665
1785011989728,2026-07-25T20:39:49.728969+00:00,10.64,97.0,91.0,661.305
1785011990729,2026-07-25T20:39:50.729084+00:00,10.66,97.3,89.0,671.969
1785011991729,2026-07-25T20:39:51.729297+00:00,1.79,8.8,89.0,673.763
1785011992729,2026-07-25T20:39:52.729466+00:00,0.95,1.5,61.0,674.712
1785011993729,2026-07-25T20:39:53.729549+00:00,2.8,21.4,61.0,677.515
1785011994729,2026-07-25T20:39:54.729629+00:00,10.44,96.5,88.0,687.956
1785011995729,2026-07-25T20:39:55.729713+00:00,10.52,96.3,88.0,698.476
1785011996729,2026-07-25T20:39:56.729792+00:00,10.51,95.7,94.0,708.982
1785011997729,2026-07-25T20:39:57.729886+00:00,10.56,96.0,94.0,719.544
1785011998729,2026-07-25T20:39:58.729965+00:00,10.56,95.8,92.0,730.109
1785011999730,2026-07-25T20:39:59.730053+00:00,10.54,96.0,92.0,740.647
1785012000730,2026-07-25T20:40:00.730128+00:00,10.61,96.5,88.0,751.262
1785012001730,2026-07-25T20:40:01.730212+00:00,10.58,96.2,88.0,761.846
1785012002730,2026-07-25T20:40:02.730301+00:00,10.6,96.2,94.0,772.448
1785012003730,2026-07-25T20:40:03.730390+00:00,10.54,95.5,94.0,782.986
1785012004730,2026-07-25T20:40:04.730487+00:00,10.63,96.2,95.0,793.62
1785012005730,2026-07-25T20:40:05.730571+00:00,10.53,95.8,90.0,804.155
1785012006730,2026-07-25T20:40:06.730635+00:00,10.59,96.2,90.0,814.749
1785012007730,2026-07-25T20:40:07.730718+00:00,10.61,96.0,92.0,825.363
1785012008730,2026-07-25T20:40:08.730808+00:00,10.59,96.3,95.0,835.955
1785012009730,2026-07-25T20:40:09.730889+00:00,10.66,97.0,95.0,846.617
1785012010730,2026-07-25T20:40:10.730984+00:00,10.61,96.3,94.0,857.23
1785012011731,2026-07-25T20:40:11.731080+00:00,10.55,95.5,94.0,867.78
1785012012731,2026-07-25T20:40:12.731160+00:00,10.54,95.0,89.0,878.318
1785012013731,2026-07-25T20:40:13.731254+00:00,10.57,94.8,91.0,888.885
1785012014731,2026-07-25T20:40:14.731341+00:00,10.48,94.2,91.0,899.367
1785012015731,2026-07-25T20:40:15.731414+00:00,10.44,94.5,88.0,909.812
1785012016731,2026-07-25T20:40:16.731496+00:00,10.58,95.0,88.0,920.392
1785012017731,2026-07-25T20:40:17.731568+00:00,10.58,95.0,88.0,930.976
1785012018731,2026-07-25T20:40:18.731645+00:00,10.6,94.7,88.0,941.575
1785012019731,2026-07-25T20:40:19.731720+00:00,10.55,95.0,89.0,952.125
1785012020731,2026-07-25T20:40:20.731811+00:00,10.57,95.3,92.0,962.699
1785012021731,2026-07-25T20:40:21.731889+00:00,10.6,95.3,92.0,973.297
1785012022731,2026-07-25T20:40:22.731978+00:00,10.51,94.5,91.0,983.81
1785012023732,2026-07-25T20:40:23.732071+00:00,10.63,94.7,91.0,994.439
1785012024732,2026-07-25T20:40:24.732127+00:00,10.65,96.3,90.0,1005.093
1785012025732,2026-07-25T20:40:25.732207+00:00,10.85,97.3,90.0,1015.939
1785012026732,2026-07-25T20:40:26.732293+00:00,10.71,96.5,92.0,1026.649
1785012027732,2026-07-25T20:40:27.732382+00:00,10.64,95.7,92.0,1037.295
1785012028732,2026-07-25T20:40:28.732470+00:00,10.56,94.2,91.0,1047.851
1785012029732,2026-07-25T20:40:29.732553+00:00,10.53,94.0,91.0,1058.381
1785012030732,2026-07-25T20:40:30.732638+00:00,10.54,95.3,92.0,1068.917
1785012031732,2026-07-25T20:40:31.732717+00:00,10.57,95.5,92.0,1079.492
1785012032732,2026-07-25T20:40:32.732807+00:00,10.59,95.5,91.0,1090.083
1785012033732,2026-07-25T20:40:33.732897+00:00,10.55,95.0,91.0,1100.638
1785012034734,2026-07-25T20:40:34.734623+00:00,10.56,95.5,91.0,1111.212
1785012035734,2026-07-25T20:40:35.734706+00:00,10.53,95.2,91.0,1121.746
1785012036734,2026-07-25T20:40:36.734781+00:00,10.56,95.0,91.0,1132.305
1785012037734,2026-07-25T20:40:37.734862+00:00,10.6,95.5,91.0,1142.908
1785012038734,2026-07-25T20:40:38.734945+00:00,10.69,95.8,91.0,1153.603
1785012039735,2026-07-25T20:40:39.735025+00:00,10.64,97.0,91.0,1164.243
1785012040735,2026-07-25T20:40:40.735109+00:00,10.67,96.2,91.0,1174.916
1785012041735,2026-07-25T20:40:41.735196+00:00,10.68,96.8,91.0,1185.596
1785012042735,2026-07-25T20:40:42.735274+00:00,10.76,96.8,88.0,1196.357
1785012043735,2026-07-25T20:40:43.735401+00:00,10.73,96.8,88.0,1207.093
1785012044735,2026-07-25T20:40:44.735490+00:00,10.72,97.5,91.0,1217.81
1785012045735,2026-07-25T20:40:45.735578+00:00,10.79,97.5,91.0,1228.598
1785012046735,2026-07-25T20:40:46.735637+00:00,10.68,96.8,95.0,1239.277
1785012047735,2026-07-25T20:40:47.735722+00:00,10.4,96.8,91.0,1249.674
1785012048735,2026-07-25T20:40:48.735797+00:00,10.13,96.7,89.0,1259.804
1785012049735,2026-07-25T20:40:49.735893+00:00,10.24,96.0,89.0,1270.043
1785012050735,2026-07-25T20:40:50.735975+00:00,10.19,95.5,89.0,1280.231
1785012051736,2026-07-25T20:40:51.736064+00:00,10.22,95.5,89.0,1290.451
1785012052736,2026-07-25T20:40:52.736144+00:00,10.21,95.8,88.0,1300.657
1785012053736,2026-07-25T20:40:53.736239+00:00,10.23,96.5,88.0,1310.891
1785012054736,2026-07-25T20:40:54.736322+00:00,10.29,96.5,91.0,1321.178
1785012055736,2026-07-25T20:40:55.736401+00:00,10.22,96.8,91.0,1331.403
1785012056736,2026-07-25T20:40:56.736491+00:00,10.3,95.2,92.0,1341.7
1785012057736,2026-07-25T20:40:57.736562+00:00,10.22,95.5,92.0,1351.921
1785012058736,2026-07-25T20:40:58.736644+00:00,10.28,95.5,92.0,1362.201
1785012059736,2026-07-25T20:40:59.736711+00:00,10.3,96.0,92.0,1372.5
1785012060736,2026-07-25T20:41:00.736789+00:00,10.28,96.0,89.0,1382.778
1785012061736,2026-07-25T20:41:01.736875+00:00,10.33,96.5,94.0,1393.106
1785012062736,2026-07-25T20:41:02.736955+00:00,10.27,97.0,94.0,1403.381
1785012063737,2026-07-25T20:41:03.737041+00:00,10.31,97.2,91.0,1413.69
1785012064737,2026-07-25T20:41:04.737125+00:00,10.3,96.5,91.0,1423.986
1785012065737,2026-07-25T20:41:05.737207+00:00,10.22,95.7,88.0,1434.207
1785012066737,2026-07-25T20:41:06.737293+00:00,10.37,96.0,88.0,1444.579
1785012067737,2026-07-25T20:41:07.737387+00:00,10.27,96.5,91.0,1454.854
1785012068737,2026-07-25T20:41:08.737473+00:00,10.34,96.7,91.0,1465.199
1785012069737,2026-07-25T20:41:09.737555+00:00,10.29,96.8,89.0,1475.49
1785012070737,2026-07-25T20:41:10.737638+00:00,10.32,97.0,89.0,1485.814
1785012071737,2026-07-25T20:41:11.737719+00:00,10.29,97.0,87.0,1496.105
1785012072737,2026-07-25T20:41:12.737808+00:00,10.32,96.5,87.0,1506.429
1785012073737,2026-07-25T20:41:13.737920+00:00,4.38,36.0,63.0,1510.807
1785012074738,2026-07-25T20:41:14.738102+00:00,0.97,1.3,63.0,1511.772
1785012075738,2026-07-25T20:41:15.738250+00:00,0.96,1.8,63.0,1512.733
1785012076738,2026-07-25T20:41:16.738323+00:00,10.13,93.2,63.0,1522.86
1785012077738,2026-07-25T20:41:17.738404+00:00,10.37,94.2,89.0,1533.232
1785012078738,2026-07-25T20:41:18.738486+00:00,10.47,95.0,89.0,1543.702
1785012079738,2026-07-25T20:41:19.738568+00:00,10.58,95.2,91.0,1554.28
