timestamp,timestamp_iso,cpu_watts,cpu_util_percent,cpu_temp_c,cpu_energy_j_cumulative
1785014820998,2026-07-25T21:27:00.998888+00:00,1.02,6.3,56.0,1.023
1785014821998,2026-07-25T21:27:01.998973+00:00,9.53,79.6,56.0,10.556
1785014822999,2026-07-25T21:27:02.999056+00:00,12.13,100.0,89.0,22.685
1785014823999,2026-07-25T21:27:03.999174+00:00,12.16,100.0,91.0,34.848
1785014824999,2026-07-25T21:27:04.999633+00:00,12.19,99.8,92.0,47.043
1785014825999,2026-07-25T21:27:05.999715+00:00,12.18,100.0,92.0,59.228
1785014826999,2026-07-25T21:27:06.999820+00:00,12.17,100.0,91.0,71.402
1785014827999,2026-07-25T21:27:07.999905+00:00,12.23,100.0,91.0,83.631
1785014828999,2026-07-25T21:27:08.999994+00:00,12.17,100.0,91.0,95.801
1785014830000,2026-07-25T21:27:10.000087+00:00,12.14,99.7,93.0,107.947
1785014831000,2026-07-25T21:27:11.000173+00:00,12.21,100.0,93.0,120.153
1785014832000,2026-07-25T21:27:12.000215+00:00,12.18,100.0,89.0,132.335
1785014833000,2026-07-25T21:27:13.000309+00:00,12.18,99.8,89.0,144.512
1785014834000,2026-07-25T21:27:14.000405+00:00,12.28,100.0,91.0,156.788
1785014835000,2026-07-25T21:27:15.000514+00:00,12.23,100.0,92.0,169.018
1785014836000,2026-07-25T21:27:16.000574+00:00,12.23,99.8,92.0,181.247
1785014837000,2026-07-25T21:27:17.000651+00:00,12.23,100.0,94.0,193.481
1785014838000,2026-07-25T21:27:18.000735+00:00,12.26,100.0,94.0,205.739
1785014839000,2026-07-25T21:27:19.000818+00:00,12.26,100.0,93.0,218.002
1785014840000,2026-07-25T21:27:20.000852+00:00,12.27,100.0,93.0,230.271
1785014841000,2026-07-25T21:27:21.000898+00:00,12.27,99.8,94.0,242.544
1785014842000,2026-07-25T21:27:22.000984+00:00,12.24,100.0,94.0,254.788
1785014843001,2026-07-25T21:27:23.001082+00:00,12.24,99.8,93.0,267.033
1785014844001,2026-07-25T21:27:24.001170+00:00,12.18,100.0,93.0,279.219
1785014845001,2026-07-25T21:27:25.001216+00:00,12.17,99.8,94.0,291.393
1785014846001,2026-07-25T21:27:26.001311+00:00,12.17,100.0,94.0,303.564
1785014847001,2026-07-25T21:27:27.001391+00:00,12.12,100.0,92.0,315.686
1785014848001,2026-07-25T21:27:28.001479+00:00,12.17,100.0,94.0,327.861
1785014849001,2026-07-25T21:27:29.001579+00:00,12.13,100.0,94.0,339.997
1785014850001,2026-07-25T21:27:30.001633+00:00,12.15,100.0,94.0,352.152
1785014851001,2026-07-25T21:27:31.001734+00:00,12.1,100.0,92.0,364.25
1785014852001,2026-07-25T21:27:32.001813+00:00,11.95,100.0,94.0,376.197
1785014853001,2026-07-25T21:27:33.001895+00:00,11.88,100.0,94.0,388.079
1785014854001,2026-07-25T21:27:34.001986+00:00,11.9,100.0,94.0,399.983
1785014855002,2026-07-25T21:27:35.002072+00:00,11.79,100.0,94.0,411.77
1785014856002,2026-07-25T21:27:36.002157+00:00,11.65,98.7,94.0,423.418
1785014857002,2026-07-25T21:27:37.002272+00:00,11.97,100.0,94.0,435.394
1785014858002,2026-07-25T21:27:38.002361+00:00,11.02,99.8,94.0,446.42
1785014859002,2026-07-25T21:27:39.002440+00:00,10.16,100.0,89.0,456.577
1785014860002,2026-07-25T21:27:40.002560+00:00,10.13,100.0,89.0,466.706
1785014861002,2026-07-25T21:27:41.002657+00:00,10.16,99.7,88.0,476.871
1785014862002,2026-07-25T21:27:42.002748+00:00,10.17,100.0,88.0,487.045
1785014863002,2026-07-25T21:27:43.002831+00:00,10.19,99.8,89.0,497.239
1785014864002,2026-07-25T21:27:44.002919+00:00,10.17,99.7,89.0,507.406
1785014865003,2026-07-25T21:27:45.003006+00:00,10.25,100.0,89.0,517.654
1785014866003,2026-07-25T21:27:46.003064+00:00,10.13,100.0,89.0,527.788
1785014867003,2026-07-25T21:27:47.003154+00:00,10.21,100.0,87.0,537.999
1785014868003,2026-07-25T21:27:48.003276+00:00,4.04,34.0,61.0,542.045
1785014869003,2026-07-25T21:27:49.003455+00:00,0.92,1.5,61.0,542.968
1785014870003,2026-07-25T21:27:50.003641+00:00,0.91,1.5,59.0,543.883
1785014871003,2026-07-25T21:27:51.003694+00:00,9.33,81.2,59.0,553.213
1785014872003,2026-07-25T21:27:52.003781+00:00,11.52,100.0,93.0,564.733
1785014873003,2026-07-25T21:27:53.003856+00:00,12.09,100.0,93.0,576.822
1785014874003,2026-07-25T21:27:54.003950+00:00,11.96,100.0,93.0,588.787
1785014875004,2026-07-25T21:27:55.004031+00:00,11.97,100.0,93.0,600.759
1785014876004,2026-07-25T21:27:56.004116+00:00,11.91,100.0,96.0,612.666
1785014877004,2026-07-25T21:27:57.004162+00:00,11.89,100.0,96.0,624.561
1785014878004,2026-07-25T21:27:58.004247+00:00,11.82,100.0,91.0,636.379
1785014879004,2026-07-25T21:27:59.004330+00:00,11.82,100.0,91.0,648.205
1785014880004,2026-07-25T21:28:00.004420+00:00,11.79,100.0,93.0,659.995
1785014881004,2026-07-25T21:28:01.004470+00:00,11.73,100.0,93.0,671.728
1785014882004,2026-07-25T21:28:02.004557+00:00,11.81,100.0,93.0,683.542
1785014883004,2026-07-25T21:28:03.004641+00:00,11.87,100.0,93.0,695.408
1785014884004,2026-07-25T21:28:04.004727+00:00,11.79,99.7,93.0,707.195
1785014885004,2026-07-25T21:28:05.004813+00:00,11.69,99.8,93.0,718.889
1785014886004,2026-07-25T21:28:06.004888+00:00,10.31,100.0,88.0,729.202
1785014887004,2026-07-25T21:28:07.004971+00:00,10.13,100.0,88.0,739.328
1785014888005,2026-07-25T21:28:08.005017+00:00,10.14,100.0,88.0,749.471
1785014889005,2026-07-25T21:28:09.005110+00:00,10.17,100.0,88.0,759.639
1785014890005,2026-07-25T21:28:10.005203+00:00,10.19,99.8,89.0,769.832
1785014891005,2026-07-25T21:28:11.005294+00:00,10.16,99.8,89.0,779.988
1785014892005,2026-07-25T21:28:12.005376+00:00,10.25,100.0,89.0,790.238
1785014893005,2026-07-25T21:28:13.005464+00:00,10.21,100.0,89.0,800.45
1785014894005,2026-07-25T21:28:14.005540+00:00,10.25,100.0,89.0,810.703
1785014895005,2026-07-25T21:28:15.005637+00:00,10.24,100.0,89.0,820.945
1785014896005,2026-07-25T21:28:16.005721+00:00,10.24,100.0,89.0,831.19
1785014897005,2026-07-25T21:28:17.005813+00:00,10.24,100.0,91.0,841.428
1785014898005,2026-07-25T21:28:18.005909+00:00,10.24,100.0,91.0,851.671
1785014899005,2026-07-25T21:28:19.005992+00:00,10.27,99.8,89.0,861.945
1785014900006,2026-07-25T21:28:20.006081+00:00,10.26,100.0,89.0,872.206
1785014901006,2026-07-25T21:28:21.006171+00:00,10.26,100.0,90.0,882.467
1785014902006,2026-07-25T21:28:22.006257+00:00,10.28,100.0,90.0,892.747
1785014903006,2026-07-25T21:28:23.006307+00:00,10.29,100.0,88.0,903.038
1785014904006,2026-07-25T21:28:24.006396+00:00,10.29,100.0,88.0,913.33
1785014905006,2026-07-25T21:28:25.006485+00:00,10.31,100.0,90.0,923.644
1785014906006,2026-07-25T21:28:26.006573+00:00,10.31,100.0,91.0,933.953
1785014907006,2026-07-25T21:28:27.006648+00:00,10.28,100.0,91.0,944.237
1785014908006,2026-07-25T21:28:28.006752+00:00,10.32,99.7,88.0,954.561
1785014909006,2026-07-25T21:28:29.006838+00:00,10.32,100.0,88.0,964.88
1785014910006,2026-07-25T21:28:30.006932+00:00,10.34,100.0,88.0,975.224
1785014911007,2026-07-25T21:28:31.007645+00:00,10.32,99.7,91.0,985.547
1785014912007,2026-07-25T21:28:32.007751+00:00,10.29,100.0,91.0,995.84
1785014913007,2026-07-25T21:28:33.007833+00:00,10.3,100.0,91.0,1006.14
1785014914007,2026-07-25T21:28:34.007901+00:00,10.29,100.0,91.0,1016.434
1785014915007,2026-07-25T21:28:35.007993+00:00,10.3,100.0,91.0,1026.732
1785014916008,2026-07-25T21:28:36.008079+00:00,10.32,100.0,91.0,1037.048
1785014917008,2026-07-25T21:28:37.008176+00:00,10.31,100.0,89.0,1047.36
1785014918008,2026-07-25T21:28:38.008237+00:00,10.32,99.5,89.0,1057.682
1785014919008,2026-07-25T21:28:39.008330+00:00,10.35,100.0,89.0,1068.033
1785014920008,2026-07-25T21:28:40.008458+00:00,10.3,100.0,88.0,1078.337
1785014921008,2026-07-25T21:28:41.008554+00:00,10.29,100.0,91.0,1088.628
1785014922008,2026-07-25T21:28:42.008655+00:00,10.34,100.0,91.0,1098.97
1785014923008,2026-07-25T21:28:43.008741+00:00,10.3,99.8,91.0,1109.268
1785014924008,2026-07-25T21:28:44.008832+00:00,10.29,99.7,88.0,1119.561
1785014925008,2026-07-25T21:28:45.008918+00:00,10.36,100.0,88.0,1129.926
1785014926009,2026-07-25T21:28:46.009004+00:00,10.29,100.0,91.0,1140.213
1785014927009,2026-07-25T21:28:47.009086+00:00,10.3,99.8,91.0,1150.511
1785014928009,2026-07-25T21:28:48.009167+00:00,10.33,100.0,91.0,1160.844
1785014929009,2026-07-25T21:28:49.009258+00:00,10.36,100.0,91.0,1171.201
1785014930009,2026-07-25T21:28:50.009383+00:00,10.29,99.7,88.0,1181.496
1785014931009,2026-07-25T21:28:51.009465+00:00,10.34,100.0,88.0,1191.836
1785014932009,2026-07-25T21:28:52.009556+00:00,10.34,100.0,91.0,1202.181
1785014933009,2026-07-25T21:28:53.009643+00:00,10.24,99.8,92.0,1212.421
1785014934009,2026-07-25T21:28:54.009723+00:00,10.36,100.0,92.0,1222.778
1785014935009,2026-07-25T21:28:55.009810+00:00,10.32,99.7,91.0,1233.096
1785014936009,2026-07-25T21:28:56.009913+00:00,10.37,100.0,91.0,1243.472
1785014937009,2026-07-25T21:28:57.009998+00:00,10.32,99.8,91.0,1253.791
1785014938010,2026-07-25T21:28:58.010047+00:00,10.3,100.0,91.0,1264.093
1785014939010,2026-07-25T21:28:59.010139+00:00,10.33,100.0,89.0,1274.422
1785014940010,2026-07-25T21:29:00.010226+00:00,10.32,100.0,89.0,1284.741
1785014941010,2026-07-25T21:29:01.010308+00:00,10.31,100.0,90.0,1295.054
1785014942010,2026-07-25T21:29:02.010393+00:00,10.31,99.8,90.0,1305.369
1785014943010,2026-07-25T21:29:03.010482+00:00,10.3,99.7,91.0,1315.672
1785014944010,2026-07-25T21:29:04.010574+00:00,10.3,99.8,91.0,1325.971
1785014945010,2026-07-25T21:29:05.010634+00:00,10.34,100.0,91.0,1336.312
1785014946010,2026-07-25T21:29:06.010728+00:00,10.29,100.0,91.0,1346.604
1785014947010,2026-07-25T21:29:07.010810+00:00,10.32,100.0,90.0,1356.929
1785014948010,2026-07-25T21:29:08.010863+00:00,10.3,100.0,90.0,1367.234
1785014949010,2026-07-25T21:29:09.010955+00:00,10.26,99.7,91.0,1377.491
1785014950011,2026-07-25T21:29:10.011087+00:00,6.34,57.9,65.0,1383.83
1785014951011,2026-07-25T21:29:11.011273+00:00,0.98,1.5,63.0,1384.807
1785014952011,2026-07-25T21:29:12.011451+00:00,0.95,1.3,63.0,1385.762
1785014953011,2026-07-25T21:29:13.011519+00:00,7.33,61.3,93.0,1393.087
1785014954011,2026-07-25T21:29:14.011580+00:00,11.55,100.0,93.0,1404.634
1785014955011,2026-07-25T21:29:15.011634+00:00,11.51,100.0,94.0,1416.15
1785014956011,2026-07-25T21:29:16.011719+00:00,11.36,100.0,94.0,1427.512
1785014957012,2026-07-25T21:29:17.012640+00:00,11.46,100.0,95.0,1438.978
1785014958012,2026-07-25T21:29:18.012727+00:00,11.37,100.0,95.0,1450.353
1785014959012,2026-07-25T21:29:19.012779+00:00,11.4,100.0,93.0,1461.752
1785014960012,2026-07-25T21:29:20.012869+00:00,11.36,100.0,93.0,1473.113
1785014961012,2026-07-25T21:29:21.012952+00:00,11.34,100.0,93.0,1484.45
1785014962012,2026-07-25T21:29:22.012995+00:00,11.38,100.0,94.0,1495.828
1785014963013,2026-07-25T21:29:23.013092+00:00,11.23,100.0,94.0,1507.062
1785014964013,2026-07-25T21:29:24.013181+00:00,11.22,100.0,94.0,1518.278
1785014965013,2026-07-25T21:29:25.013280+00:00,11.17,100.0,94.0,1529.448
1785014966013,2026-07-25T21:29:26.013361+00:00,11.07,100.0,94.0,1540.522
1785014967013,2026-07-25T21:29:27.013453+00:00,11.13,100.0,94.0,1551.657
1785014968013,2026-07-25T21:29:28.013540+00:00,11.13,100.0,93.0,1562.789
1785014969013,2026-07-25T21:29:29.013593+00:00,11.1,100.0,93.0,1573.887
1785014970013,2026-07-25T21:29:30.013635+00:00,11.07,100.0,94.0,1584.96
1785014971013,2026-07-25T21:29:31.013740+00:00,11.1,100.0,94.0,1596.056
1785014972013,2026-07-25T21:29:32.013830+00:00,11.08,100.0,94.0,1607.135
1785014973013,2026-07-25T21:29:33.013915+00:00,11.15,100.0,94.0,1618.281
1785014974014,2026-07-25T21:29:34.014034+00:00,11.12,100.0,94.0,1629.4
1785014975014,2026-07-25T21:29:35.014123+00:00,10.61,100.0,92.0,1640.011
1785014976014,2026-07-25T21:29:36.014187+00:00,10.05,99.8,92.0,1650.057
1785014977014,2026-07-25T21:29:37.014288+00:00,10.22,100.0,91.0,1660.28
1785014978014,2026-07-25T21:29:38.014409+00:00,10.18,100.0,91.0,1670.46
1785014979014,2026-07-25T21:29:39.014505+00:00,10.18,100.0,93.0,1680.645
1785014980014,2026-07-25T21:29:40.014545+00:00,10.2,100.0,93.0,1690.843
1785014981014,2026-07-25T21:29:41.014590+00:00,10.2,100.0,89.0,1701.043
1785014982014,2026-07-25T21:29:42.014653+00:00,10.24,100.0,89.0,1711.285
1785014983014,2026-07-25T21:29:43.014748+00:00,10.24,100.0,93.0,1721.524
1785014984014,2026-07-25T21:29:44.014808+00:00,10.25,100.0,93.0,1731.77
1785014985014,2026-07-25T21:29:45.014853+00:00,10.25,100.0,91.0,1742.02
1785014986014,2026-07-25T21:29:46.014946+00:00,10.26,99.8,91.0,1752.279
1785014987015,2026-07-25T21:29:47.015034+00:00,10.27,100.0,91.0,1762.548
1785014988015,2026-07-25T21:29:48.015135+00:00,10.27,99.7,91.0,1772.822
1785014989015,2026-07-25T21:29:49.015222+00:00,10.27,100.0,91.0,1783.095
1785014990015,2026-07-25T21:29:50.015344+00:00,10.28,99.8,91.0,1793.378
1785014991015,2026-07-25T21:29:51.015435+00:00,10.3,100.0,91.0,1803.676
1785014992015,2026-07-25T21:29:52.015571+00:00,10.29,100.0,91.0,1813.962
1785014993015,2026-07-25T21:29:53.015648+00:00,10.29,99.8,91.0,1824.258
1785014994015,2026-07-25T21:29:54.015747+00:00,10.3,100.0,91.0,1834.559
1785014995015,2026-07-25T21:29:55.015837+00:00,10.29,100.0,91.0,1844.852
1785014996015,2026-07-25T21:29:56.015935+00:00,10.3,99.8,91.0,1855.152
1785014997016,2026-07-25T21:29:57.016025+00:00,10.31,100.0,93.0,1865.464
1785014998016,2026-07-25T21:29:58.016119+00:00,10.3,100.0,92.0,1875.76
1785014999016,2026-07-25T21:29:59.016206+00:00,10.31,100.0,92.0,1886.069
1785015000016,2026-07-25T21:30:00.016289+00:00,10.31,99.8,93.0,1896.376
1785015001016,2026-07-25T21:30:01.016384+00:00,10.3,100.0,93.0,1906.679
1785015002016,2026-07-25T21:30:02.016482+00:00,10.31,100.0,92.0,1916.993
1785015003016,2026-07-25T21:30:03.016570+00:00,10.3,100.0,92.0,1927.292
1785015004016,2026-07-25T21:30:04.016650+00:00,10.31,99.8,90.0,1937.598
1785015005016,2026-07-25T21:30:05.016735+00:00,10.31,100.0,90.0,1947.911
1785015006016,2026-07-25T21:30:06.016822+00:00,10.3,99.7,89.0,1958.21
1785015007016,2026-07-25T21:30:07.016911+00:00,10.35,99.8,92.0,1968.557
1785015008016,2026-07-25T21:30:08.016995+00:00,10.31,100.0,92.0,1978.865
1785015009017,2026-07-25T21:30:09.017095+00:00,10.32,99.7,91.0,1989.185
1785015010017,2026-07-25T21:30:10.017185+00:00,10.31,100.0,93.0,1999.501
1785015011017,2026-07-25T21:30:11.017276+00:00,10.31,99.8,93.0,2009.811
1785015012017,2026-07-25T21:30:12.017328+00:00,10.31,100.0,92.0,2020.126
1785015013017,2026-07-25T21:30:13.017419+00:00,10.31,99.7,92.0,2030.44
1785015014017,2026-07-25T21:30:14.017510+00:00,10.32,99.8,91.0,2040.764
1785015015017,2026-07-25T21:30:15.017552+00:00,10.31,100.0,91.0,2051.076
1785015016017,2026-07-25T21:30:16.017640+00:00,10.31,99.8,91.0,2061.391
1785015017017,2026-07-25T21:30:17.017733+00:00,10.3,100.0,91.0,2071.696
1785015018017,2026-07-25T21:30:18.017820+00:00,10.34,100.0,92.0,2082.035
1785015019017,2026-07-25T21:30:19.017879+00:00,10.31,100.0,92.0,2092.347
1785015020017,2026-07-25T21:30:20.017963+00:00,10.3,100.0,89.0,2102.651
1785015021018,2026-07-25T21:30:21.018050+00:00,10.32,100.0,89.0,2112.97
1785015022018,2026-07-25T21:30:22.018129+00:00,10.33,100.0,91.0,2123.298
1785015023018,2026-07-25T21:30:23.018236+00:00,10.3,100.0,91.0,2133.598
1785015024018,2026-07-25T21:30:24.018334+00:00,10.33,100.0,92.0,2143.931
1785015025018,2026-07-25T21:30:25.018416+00:00,10.31,100.0,92.0,2154.246
1785015026018,2026-07-25T21:30:26.018502+00:00,10.31,100.0,92.0,2164.555
1785015027018,2026-07-25T21:30:27.018584+00:00,10.31,100.0,92.0,2174.868
1785015028018,2026-07-25T21:30:28.018637+00:00,10.32,100.0,92.0,2185.189
1785015029018,2026-07-25T21:30:29.018686+00:00,10.32,100.0,92.0,2195.51
1785015030018,2026-07-25T21:30:30.018742+00:00,10.32,100.0,92.0,2205.834
1785015031018,2026-07-25T21:30:31.018829+00:00,10.3,100.0,92.0,2216.132
1785015032018,2026-07-25T21:30:32.018984+00:00,8.63,82.0,67.0,2224.761
1785015033019,2026-07-25T21:30:33.019169+00:00,0.98,1.5,67.0,2225.739
1785015034019,2026-07-25T21:30:34.019324+00:00,0.97,1.8,62.0,2226.705
1785015035019,2026-07-25T21:30:35.019404+00:00,5.18,41.0,62.0,2231.883
1785015036019,2026-07-25T21:30:36.019487+00:00,11.55,100.0,96.0,2243.436
1785015037019,2026-07-25T21:30:37.019574+00:00,11.23,100.0,96.0,2254.67
1785015038019,2026-07-25T21:30:38.019640+00:00,11.13,99.8,95.0,2265.801
1785015039019,2026-07-25T21:30:39.019729+00:00,11.12,100.0,95.0,2276.925
1785015040019,2026-07-25T21:30:40.019783+00:00,11.05,100.0,95.0,2287.973
1785015041019,2026-07-25T21:30:41.019878+00:00,11.07,100.0,94.0,2299.039
1785015042019,2026-07-25T21:30:42.019966+00:00,11.14,100.0,94.0,2310.184
1785015043020,2026-07-25T21:30:43.020056+00:00,11.05,100.0,93.0,2321.231
1785015044020,2026-07-25T21:30:44.020097+00:00,11.02,100.0,93.0,2332.254
1785015045021,2026-07-25T21:30:45.021633+00:00,11.03,100.0,93.0,2343.303
1785015046021,2026-07-25T21:30:46.021722+00:00,10.92,100.0,94.0,2354.227
1785015047021,2026-07-25T21:30:47.021806+00:00,10.96,100.0,94.0,2365.191
1785015048021,2026-07-25T21:30:48.021890+00:00,10.98,100.0,94.0,2376.175
1785015049021,2026-07-25T21:30:49.021978+00:00,11.02,100.0,94.0,2387.194
1785015050022,2026-07-25T21:30:50.022075+00:00,10.93,99.5,94.0,2398.129
1785015051022,2026-07-25T21:30:51.022154+00:00,10.95,100.0,94.0,2409.084
1785015052022,2026-07-25T21:30:52.022239+00:00,10.94,100.0,94.0,2420.028
1785015053022,2026-07-25T21:30:53.022327+00:00,10.93,100.0,95.0,2430.96
1785015054022,2026-07-25T21:30:54.022378+00:00,10.95,100.0,93.0,2441.915
1785015055022,2026-07-25T21:30:55.022438+00:00,10.87,99.8,96.0,2452.786
1785015056022,2026-07-25T21:30:56.022528+00:00,10.84,99.7,96.0,2463.629
1785015057022,2026-07-25T21:30:57.022622+00:00,10.81,100.0,92.0,2474.44
1785015058022,2026-07-25T21:30:58.022712+00:00,10.82,100.0,92.0,2485.264
1785015059022,2026-07-25T21:30:59.022801+00:00,10.79,99.8,95.0,2496.051
1785015060022,2026-07-25T21:31:00.022891+00:00,10.72,100.0,95.0,2506.771
1785015061022,2026-07-25T21:31:01.022950+00:00,10.73,100.0,94.0,2517.505
