timestamp,timestamp_iso,cpu_watts,cpu_util_percent,cpu_temp_c,cpu_energy_j_cumulative
1784827898252,2026-07-23T17:31:38.252351+00:00,1.01,6.6,56.0,1.009
1784827899252,2026-07-23T17:31:39.252443+00:00,1.82,37.1,56.0,2.824
1784827900252,2026-07-23T17:31:40.252535+00:00,2.17,47.4,58.0,4.993
1784827901252,2026-07-23T17:31:41.252658+00:00,2.13,48.4,58.0,7.121
1784827902252,2026-07-23T17:31:42.252752+00:00,2.18,47.7,58.0,9.305
1784827903252,2026-07-23T17:31:43.252998+00:00,2.2,47.8,58.0,11.511
1784827904253,2026-07-23T17:31:44.253127+00:00,2.23,47.3,59.0,13.741
1784827905253,2026-07-23T17:31:45.253303+00:00,2.24,46.8,59.0,15.981
1784827906253,2026-07-23T17:31:46.253934+00:00,2.27,47.2,65.0,18.248
1784827907254,2026-07-23T17:31:47.254027+00:00,2.24,46.9,65.0,20.487
1784827908254,2026-07-23T17:31:48.254141+00:00,2.17,46.1,58.0,22.656
1784827909254,2026-07-23T17:31:49.254218+00:00,2.34,45.7,58.0,25.0
1784827910254,2026-07-23T17:31:50.254359+00:00,2.15,48.7,60.0,27.15
1784827911254,2026-07-23T17:31:51.254485+00:00,2.15,47.5,60.0,29.3
1784827912257,2026-07-23T17:31:52.257662+00:00,2.18,46.9,61.0,31.49
1784827913257,2026-07-23T17:31:53.257766+00:00,2.22,45.6,60.0,33.706
1784827914260,2026-07-23T17:31:54.260641+00:00,2.26,44.9,60.0,35.969
1784827915260,2026-07-23T17:31:55.260741+00:00,2.15,47.3,60.0,38.124
1784827916260,2026-07-23T17:31:56.260838+00:00,2.18,47.4,60.0,40.3
1784827917260,2026-07-23T17:31:57.260996+00:00,2.14,46.9,60.0,42.445
1784827918261,2026-07-23T17:31:58.261096+00:00,2.14,48.2,60.0,44.581
1784827919261,2026-07-23T17:31:59.261261+00:00,2.21,47.9,60.0,46.79
1784827920261,2026-07-23T17:32:00.261420+00:00,2.19,48.1,59.0,48.981
1784827921261,2026-07-23T17:32:01.261590+00:00,0.96,4.1,56.0,49.941
1784827922261,2026-07-23T17:32:02.261722+00:00,0.88,1.3,56.0,50.817
1784827923261,2026-07-23T17:32:03.261828+00:00,1.08,5.6,60.0,51.897
1784827924262,2026-07-23T17:32:04.262323+00:00,2.89,54.6,60.0,54.784
1784827925262,2026-07-23T17:32:05.262415+00:00,2.54,50.0,60.0,57.32
1784827926262,2026-07-23T17:32:06.262589+00:00,2.18,47.4,60.0,59.499
1784827927262,2026-07-23T17:32:07.262733+00:00,2.17,47.4,58.0,61.666
1784827928262,2026-07-23T17:32:08.262777+00:00,2.15,48.2,58.0,63.816
1784827929262,2026-07-23T17:32:09.262898+00:00,2.16,47.9,61.0,65.976
1784827930263,2026-07-23T17:32:10.263049+00:00,2.16,47.9,61.0,68.14
1784827931265,2026-07-23T17:32:11.265670+00:00,2.07,45.7,60.0,70.214
1784827932265,2026-07-23T17:32:12.265771+00:00,2.3,48.3,60.0,72.513
1784827933265,2026-07-23T17:32:13.265864+00:00,2.13,48.3,61.0,74.646
1784827934265,2026-07-23T17:32:14.265968+00:00,2.12,48.2,62.0,76.77
1784827935266,2026-07-23T17:32:15.266346+00:00,2.19,46.8,62.0,78.962
1784827936266,2026-07-23T17:32:16.266433+00:00,2.24,48.5,62.0,81.206
1784827937266,2026-07-23T17:32:17.266529+00:00,2.29,45.5,61.0,83.495
1784827938266,2026-07-23T17:32:18.266685+00:00,2.33,44.9,61.0,85.821
1784827939269,2026-07-23T17:32:19.269649+00:00,2.19,46.9,62.0,88.015
1784827940269,2026-07-23T17:32:20.269788+00:00,2.12,46.2,62.0,90.135
1784827941269,2026-07-23T17:32:21.269887+00:00,2.34,45.2,61.0,92.474
1784827942270,2026-07-23T17:32:22.270087+00:00,2.16,48.5,61.0,94.631
