container,host,device,model,backend,cpu_percent_mean,cpu_percent_std,mem_mb_mean,mem_mb_std,blk_read_mb_mean,blk_read_mb_std,blk_write_mb_mean,blk_write_mb_std,net_rx_mbps,net_tx_mbps,duration_sec
torchvision-app,edge-asus,cpu,fcn_resnet101,stock,961.651639,173.251535,544.594590,7.727288,4.500000,0.000000,0.454033,0.023052,0.000000,0.000133,60.139
torchvision-app,edge-asus,gpu,fcn_resnet101,stock,616.877778,302.238721,1740.144444,2.824701,868.469000,0.000000,0.398000,0.000000,0.000000,0.000000,8.015
torchvision-app,edge-asus,cpu,fcn_resnet50,ptc,938.250732,213.517311,729.340976,26.868069,4.672000,0.000000,174.042927,0.725602,0.000000,0.000000,40.091
torchvision-app,edge-asus,gpu,fcn_resnet50,ptc,761.938571,321.529384,3014.675714,3.096200,868.512000,0.000000,321.129000,0.000000,0.000000,0.000000,6.013
torchvision-app,edge-asus,cpu,fcn_resnet50,sol,942.932273,196.637364,1492.023409,34.161193,1013.141000,0.000000,182.090318,0.025034,0.000000,0.000000,43.099
torchvision-app,edge-asus,gpu,fcn_resnet50,sol,500.185000,183.338948,1735.867500,1.522696,868.797000,0.000000,338.844000,0.000000,0.000726,0.000726,11.024
torchvision-app,edge-asus,cpu,fcn_resnet50,stock,961.478372,154.511959,421.484186,16.387300,4.500000,0.000000,0.336023,0.025225,0.000190,0.000190,42.090
torchvision-app,edge-asus,gpu,fcn_resnet50,stock,676.641250,389.234273,1469.801250,2.716700,635.168000,0.000000,0.305000,0.000000,0.000000,0.001140,7.016
torchvision-app,edge-asus,cpu,mc3_18,ptc,758.110345,192.834476,668.851724,8.935412,4.641000,0.000000,167.127000,0.487306,0.000000,0.000000,28.054
torchvision-app,edge-asus,gpu,mc3_18,ptc,694.510000,200.683804,2769.483478,0.999694,868.508000,0.000000,285.916087,2.189508,0.000000,0.000363,22.048
torchvision-app,edge-asus,cpu,mc3_18,sol,773.018929,171.835604,1468.182500,8.530922,918.023000,0.000000,181.992143,0.007818,0.000000,0.000000,27.059
torchvision-app,edge-asus,gpu,mc3_18,sol,697.138696,163.383268,1937.983043,9.739821,868.758000,0.000000,338.713783,0.029938,0.000000,0.000363,22.046
torchvision-app,edge-asus,cpu,mc3_18,stock,756.264483,213.488742,418.843448,18.307834,4.500000,0.000000,0.237655,0.006353,0.000000,0.000285,28.058
torchvision-app,edge-asus,gpu,mc3_18,stock,698.366087,178.101764,1448.457826,14.608163,635.168000,0.000000,0.264783,0.005949,0.000000,0.000363,22.047
torchvision-app,edge-asus,cpu,r2plus1d_18,ptc,764.901000,212.767815,780.755000,21.466649,4.641000,0.000000,170.087533,0.740349,0.000275,0.000000,29.066
torchvision-app,edge-asus,gpu,r2plus1d_18,ptc,672.707083,210.336475,3293.195417,16.750978,868.512000,0.000000,301.657833,5.569782,0.000000,0.000000,23.047
torchvision-app,edge-asus,cpu,r2plus1d_18,sol,787.547333,170.570658,1480.619000,24.419368,918.062000,0.000000,182.032533,0.007191,0.000000,0.000000,29.064
torchvision-app,edge-asus,gpu,r2plus1d_18,sol,673.130833,209.528390,1959.022083,20.407114,868.797000,0.000000,338.828000,0.005657,0.000000,0.000000,23.046
torchvision-app,edge-asus,cpu,r2plus1d_18,stock,788.962667,167.164553,545.089667,8.876062,4.500000,0.000000,0.278533,0.007191,0.000275,0.000000,29.065
torchvision-app,edge-asus,gpu,r2plus1d_18,stock,694.783478,180.925065,1582.786522,4.486240,635.168000,0.000000,0.288304,0.005857,0.000000,0.000000,22.048
torchvision-app,edge-asus,cpu,r3d_18,ptc,755.411786,202.812705,786.142857,6.492382,4.641000,0.000000,168.386786,0.463036,0.000000,0.000296,27.064
torchvision-app,edge-asus,gpu,r3d_18,ptc,697.380435,177.686898,2742.821304,15.287562,868.508000,0.000000,291.198652,1.460936,0.000000,0.000000,22.044
torchvision-app,edge-asus,cpu,r3d_18,sol,764.834286,178.929192,1488.012857,17.167030,918.043000,0.000000,182.012143,0.007818,0.000000,0.000296,27.060
torchvision-app,edge-asus,gpu,r3d_18,sol,674.602083,191.261622,1933.662083,11.320318,868.777000,0.000000,338.816333,0.005185,0.000000,0.000000,23.045
torchvision-app,edge-asus,cpu,r3d_18,stock,745.254828,209.478472,502.590000,17.788344,4.500000,0.000000,0.257034,0.007020,0.000000,0.000000,28.061
torchvision-app,edge-asus,gpu,r3d_18,stock,696.378696,194.961572,1464.776522,8.103883,635.168000,0.000000,0.277174,0.005239,0.000363,0.000000,22.049
torchvision-app,edge-asus,cpu,resnet50,ptc,823.179000,334.478531,601.890000,0.167869,4.500000,0.000000,1.340000,0.000000,0.000000,0.000000,9.021
torchvision-app,edge-asus,gpu,resnet50,ptc,459.552500,409.926360,2874.092500,2.302731,868.469000,0.000000,0.555000,0.000000,0.000000,0.000000,3.008
torchvision-app,edge-asus,cpu,resnet50,sol,804.367273,383.171894,433.000909,5.566972,4.672000,0.000000,181.754000,0.000000,0.000000,0.000798,10.022
torchvision-app,edge-asus,gpu,resnet50,sol,430.474000,354.854738,1853.854000,0.757248,868.512000,0.000000,337.827800,0.023600,0.000000,0.000000,4.010
torchvision-app,edge-asus,cpu,resnet50,stock,881.778182,288.047813,360.138182,0.111585,0.047000,0.000000,0.000000,0.000000,0.000000,0.000000,10.024
torchvision-app,edge-asus,gpu,resnet50,stock,483.107500,330.005188,784.720000,18.030204,16.698250,17.414770,0.051000,0.000000,0.000000,0.000000,3.007
torchvision-app,edge-asus,cpu,swin3d_b,ptc,794.337879,189.052278,1162.522121,1.367177,4.621000,0.000000,163.104242,3.199524,0.000000,0.000000,32.076
torchvision-app,edge-asus,gpu,swin3d_b,ptc,695.558261,200.462973,3712.760870,4.617201,868.488000,0.000000,232.582652,29.229913,0.000000,0.000363,22.049
torchvision-app,edge-asus,cpu,swin3d_b,sol,787.670000,202.590715,1525.276250,6.632774,918.004000,0.000000,181.973750,0.006349,0.000000,0.000000,31.065
torchvision-app,edge-asus,gpu,swin3d_b,sol,671.881667,201.868342,1956.492917,10.216813,868.738000,0.000000,338.601250,0.056340,0.000000,0.000000,23.050
torchvision-app,edge-asus,cpu,swin3d_b,stock,801.271471,175.059126,843.592941,21.033994,4.500000,0.000000,0.221471,0.005902,0.000000,0.000242,33.072
torchvision-app,edge-asus,gpu,swin3d_b,stock,698.537391,184.304340,1685.565217,6.432516,635.168000,0.000000,0.253304,0.005857,0.000000,0.000363,22.046
torchvision-app,edge-asus,cpu,swin3d_s,ptc,783.029310,161.983561,996.176552,0.921099,4.621000,0.000000,154.164276,2.386628,0.000000,0.000000,28.059
torchvision-app,edge-asus,gpu,swin3d_s,ptc,698.223478,171.845134,3030.583913,9.575711,868.488000,0.000000,194.596130,3.270552,0.000363,0.000000,22.047
torchvision-app,edge-asus,cpu,swin3d_s,sol,781.844643,163.384778,1522.973571,12.601253,917.984000,0.000000,181.952429,0.006821,0.000000,0.000000,27.053
torchvision-app,edge-asus,gpu,swin3d_s,sol,699.006087,163.353616,1952.433043,9.597555,868.738000,0.000000,338.435304,0.050343,0.000000,0.000000,22.050
torchvision-app,edge-asus,cpu,swin3d_s,stock,777.812759,187.051727,721.695862,11.869605,4.500000,0.000000,0.200310,0.007212,0.000000,0.000000,28.062
torchvision-app,edge-asus,gpu,swin3d_s,stock,698.723913,196.444595,1744.690870,10.443635,635.168000,0.000000,0.241304,0.005857,0.000000,0.000000,22.044
torchvision-app,edge-asus,cpu,swin3d_t,ptc,741.997778,211.218703,862.557407,1.032834,4.621000,0.000000,148.348481,2.366824,0.000000,0.000307,26.051
torchvision-app,edge-asus,gpu,swin3d_t,ptc,701.340000,182.622170,3524.835217,13.459176,868.488000,0.000000,142.143739,26.999297,0.000363,0.000000,22.048
torchvision-app,edge-asus,cpu,swin3d_t,sol,744.958846,210.233066,1399.929231,2.125189,774.805000,0.000000,181.922923,0.021478,0.000319,0.000319,25.048
torchvision-app,edge-asus,gpu,swin3d_t,sol,694.968261,209.045084,1951.131739,13.970941,868.719000,0.000000,338.276174,0.020986,0.000000,0.000000,22.046
torchvision-app,edge-asus,cpu,swin3d_t,stock,748.915556,218.994004,555.841111,23.846888,4.500000,0.000000,0.171519,0.020707,0.000000,0.000000,26.054
torchvision-app,edge-asus,gpu,swin3d_t,stock,694.791304,221.319695,1693.992609,3.214618,635.168000,0.000000,0.219043,0.020480,0.000000,0.000000,22.047
torchvision-app,edge-asus,cpu,swin_s,ptc,941.489565,210.586165,867.843478,0.152959,4.594000,0.000000,121.360870,0.016262,0.000000,0.000000,22.051
torchvision-app,edge-asus,gpu,swin_s,ptc,525.815000,312.964873,2752.020000,2.247721,868.484000,0.000000,56.365750,0.018620,0.000000,0.002661,3.006
torchvision-app,edge-asus,cpu,swin_s,sol,898.575000,289.946302,757.659500,1.111065,310.156000,0.000000,181.797000,0.000000,0.000000,0.000000,19.045
torchvision-app,edge-asus,gpu,swin_s,sol,464.505000,259.969875,1857.640000,5.184036,868.680000,0.000000,337.946667,0.032050,0.001596,0.000000,5.012
torchvision-app,edge-asus,cpu,swin_s,stock,930.378333,227.831112,547.349167,0.142183,0.070000,0.000000,0.051958,0.017463,0.000000,0.000347,23.055
torchvision-app,edge-asus,gpu,swin_s,stock,462.765000,227.887397,1343.323333,1.569391,338.574000,0.000000,0.105000,0.000000,0.000000,0.001596,5.012
torchvision-app,edge-asus,cpu,swin_t,ptc,881.477692,280.736975,668.220000,1.027753,4.594000,0.000000,115.296846,0.021436,0.000000,0.000000,12.026
torchvision-app,edge-asus,gpu,swin_t,ptc,459.400000,409.726068,3179.945000,2.406393,868.484000,0.000000,11.992000,0.000000,0.000000,0.002660,3.007
torchvision-app,edge-asus,cpu,swin_t,sol,835.050000,359.585552,564.206154,1.310916,118.801000,0.000000,181.754000,0.000000,0.000000,0.000000,12.027
torchvision-app,edge-asus,gpu,swin_t,sol,527.947500,311.625367,1848.325000,1.175681,868.660000,0.000000,337.875000,0.000000,0.000000,0.000000,3.007
torchvision-app,edge-asus,cpu,swin_t,stock,864.168571,314.154111,393.884286,1.779838,0.070000,0.000000,0.000000,0.000000,0.000000,0.000000,13.029
torchvision-app,edge-asus,gpu,swin_t,stock,442.690000,333.289727,1099.764000,1.558969,148.781000,0.000000,0.051000,0.000000,0.000000,0.000000,4.011
torchvision-app,edge-asus,cpu,swin_v2_b,ptc,965.468250,165.205176,1024.858250,0.357211,4.594000,0.000000,136.603000,4.699066,0.000000,0.000205,39.092
torchvision-app,edge-asus,gpu,swin_v2_b,ptc,458.594000,283.337889,3353.544000,2.201132,868.484000,0.000000,70.254000,0.000000,0.001995,0.000000,4.011
torchvision-app,edge-asus,cpu,swin_v2_b,sol,948.602703,210.480494,1121.913784,4.011497,652.434000,0.000000,181.862649,0.023434,0.000000,0.000222,36.087
torchvision-app,edge-asus,gpu,swin_v2_b,sol,365.925000,142.991194,1866.763750,2.382362,868.699000,0.000000,337.987875,0.020817,0.000000,0.001140,7.017
torchvision-app,edge-asus,cpu,swin_v2_b,stock,964.404884,168.349522,629.859767,0.141067,4.500000,0.000000,0.114977,0.023625,0.000000,0.000190,42.104
torchvision-app,edge-asus,gpu,swin_v2_b,stock,434.894286,186.303791,1684.337143,1.317375,635.168000,0.000000,0.141857,0.015047,0.000000,0.000000,6.010
torchvision-app,robot,cpu,deeplabv3_resnet101,ptc,392.872314,24.876947,3472.948981,0.074614,2634.637000,0.000000,178.797000,0.000000,0.000000,0.000021,372.936
torchvision-app,robot,cpu,deeplabv3_resnet101,sol,393.119731,23.746115,4823.056430,18.551919,4854.302384,0.009499,182.441000,0.000000,0.000019,0.000019,420.062
torchvision-app,robot,cpu,deeplabv3_resnet101,stock,392.522110,25.223136,2918.925596,0.117709,2348.301000,0.000000,0.457000,0.000000,0.000000,0.000000,452.068
torchvision-app,robot,cpu,deeplabv3_resnet50,ptc,391.155408,36.618314,3314.738283,13.990808,2634.637000,0.000000,173.602498,0.495185,0.000000,0.000000,242.611
torchvision-app,robot,cpu,deeplabv3_resnet50,sol,391.889154,29.067447,4598.272316,16.601626,4484.500000,0.000000,182.309000,0.000000,0.000028,0.000028,280.727
torchvision-app,robot,cpu,deeplabv3_resnet50,stock,391.157670,32.031448,2427.229061,1.411378,1979.463087,1.358544,0.340000,0.000000,0.000025,0.000000,318.755
torchvision-app,robot,cpu,fcn_resnet101,ptc,392.565261,20.400063,3430.753904,21.101780,2634.637000,0.000000,181.883000,0.000000,0.000000,0.000016,491.298
torchvision-app,robot,cpu,fcn_resnet101,sol,391.773352,17.993837,5047.118161,48.495629,5062.730000,0.000000,182.504000,0.000000,0.000015,0.000000,534.546
torchvision-app,robot,cpu,fcn_resnet101,stock,392.537219,29.139175,3099.499037,13.303321,2556.113000,0.000000,0.512000,0.000000,0.000000,0.000021,388.867
torchvision-app,robot,cpu,fcn_resnet50,ptc,390.990436,22.018487,3316.000872,34.051315,2634.637000,0.000000,175.477453,0.155087,0.000000,0.000022,356.998
torchvision-app,robot,cpu,fcn_resnet50,sol,391.250855,25.291910,4608.214534,42.839325,4620.172000,0.000000,182.375000,0.000000,0.000020,0.000020,400.138
torchvision-app,robot,cpu,fcn_resnet50,stock,391.941245,34.399446,2551.141325,16.601363,2114.973000,0.000000,0.398000,0.000000,0.000000,0.000000,257.590
torchvision-app,robot,cpu,mc3_18,ptc,342.914000,53.919260,3206.740364,14.823103,2634.047000,0.000000,167.875000,0.000000,0.000000,0.000073,110.287
torchvision-app,robot,cpu,mc3_18,sol,347.105739,45.398473,4292.801913,17.941091,4073.598000,0.000000,182.234000,0.000000,0.000000,0.000000,115.323
torchvision-app,robot,cpu,mc3_18,stock,346.147064,45.633632,1912.896422,24.241007,1562.730000,0.000000,0.281000,0.000000,0.000071,0.000071,112.305
torchvision-app,robot,cpu,r2plus1d_18,ptc,343.673805,44.835951,3313.440265,31.667453,2634.047000,0.000000,171.047000,0.000000,0.000000,0.000000,114.311
torchvision-app,robot,cpu,r2plus1d_18,sol,346.598729,53.932244,4483.685763,23.548700,4323.160000,0.000000,182.281000,0.000000,0.000067,0.000000,119.322
torchvision-app,robot,cpu,r2plus1d_18,stock,344.621525,45.199629,2319.543475,25.213003,1810.715000,0.000000,0.320000,0.000000,0.000000,0.000068,118.311
torchvision-app,robot,cpu,r3d_18,ptc,341.979619,51.498341,3302.886667,20.092633,2634.047000,0.000000,169.176000,0.000000,0.000000,0.000000,107.285
torchvision-app,robot,cpu,r3d_18,sol,345.076814,54.289487,4441.349027,20.060116,4202.352000,0.000000,182.258000,0.000000,0.000000,0.000000,116.339
torchvision-app,robot,cpu,r3d_18,stock,344.035046,46.880856,2129.238349,26.065275,1690.359000,0.000000,0.301000,0.000000,0.000073,0.000073,109.282
torchvision-app,robot,cpu,resnet50,ptc,380.851765,63.966254,3221.033725,1.454222,2624.293000,0.000000,97.973216,36.214242,0.000000,0.000151,53.132
torchvision-app,robot,cpu,resnet50,sol,378.996667,72.889288,3040.230877,4.066229,2665.859000,0.000000,181.937860,0.001050,0.000000,0.000140,57.151
torchvision-app,robot,cpu,resnet50,stock,376.839057,66.879130,388.498679,23.474761,30.893226,23.271113,0.007849,0.001088,0.000000,0.000000,55.136
torchvision-app,robot,cpu,swin3d_b,ptc,339.800438,38.941747,3690.268759,10.186519,2633.977000,0.000000,166.500000,0.000000,0.000000,0.000058,138.340
torchvision-app,robot,cpu,swin3d_b,sol,351.213386,53.388207,4291.825669,13.816299,4026.492000,0.000000,182.211000,0.000000,0.000000,0.000060,132.372
torchvision-app,robot,cpu,swin3d_b,stock,341.824503,47.410789,2261.418477,28.102056,1518.035000,0.000000,0.262000,0.000000,0.000052,0.000000,152.423
torchvision-app,robot,cpu,swin3d_s,ptc,334.373596,41.881699,3527.126053,0.193978,2633.977000,0.000000,156.977000,0.000000,0.000000,0.000071,113.305
torchvision-app,robot,cpu,swin3d_s,sol,340.896091,48.947063,3963.041818,19.494821,3662.267927,0.057711,182.188000,0.000000,0.000000,0.000071,112.300
torchvision-app,robot,cpu,swin3d_s,stock,335.199820,40.420176,1821.921532,11.880477,1153.855000,0.000000,0.242000,0.000000,0.000068,0.000000,117.306
torchvision-app,robot,cpu,swin3d_t,ptc,324.697849,42.275968,3370.674086,6.973569,2633.977000,0.000000,152.160000,0.000000,0.000000,0.000000,98.249
torchvision-app,robot,cpu,swin3d_t,sol,331.839667,51.595394,3923.380000,8.485801,3443.992000,0.000000,182.164000,0.000000,0.000000,0.000087,92.244
torchvision-app,robot,cpu,swin3d_t,stock,324.517010,41.803900,1430.313196,26.222252,900.706711,16.992657,0.223000,0.000000,0.000000,0.000000,100.248
torchvision-app,robot,cpu,swin_s,ptc,371.866337,39.014743,3487.154651,0.089146,2627.047000,0.000000,129.348000,0.000000,0.000000,0.000000,174.393
torchvision-app,robot,cpu,swin_s,sol,388.071008,51.051082,3385.491345,3.850737,2983.648000,0.000000,182.051000,0.000000,0.000000,0.000000,120.287
torchvision-app,robot,cpu,swin_s,stock,372.920331,39.658607,916.452044,0.178579,373.821265,0.076280,0.113000,0.000000,0.000000,0.000043,185.413
torchvision-app,robot,cpu,swin_t,ptc,370.498810,56.960835,3286.068929,1.567263,2627.047000,0.000000,120.228476,2.195610,0.000000,0.000000,89.200
torchvision-app,robot,cpu,swin_t,sol,385.109104,55.036179,3192.553284,1.846776,2792.652000,0.000000,181.996000,0.000000,0.000000,0.000000,66.152
torchvision-app,robot,cpu,swin_t,stock,372.700761,50.001338,571.748261,0.129955,183.832000,0.000000,0.059000,0.000000,0.000000,0.000000,93.219
torchvision-app,robot,cpu,swin_v2_b,ptc,341.769855,22.930342,3578.397803,0.068196,2628.246000,0.000000,144.207590,0.641812,0.000000,0.000000,355.803
torchvision-app,robot,cpu,swin_v2_b,sol,392.367292,24.458340,3736.914838,3.285359,3322.543000,0.000000,182.105000,0.000000,0.000000,0.000000,283.684
torchvision-app,robot,cpu,swin_v2_b,stock,343.092135,24.633480,1343.229298,1.935753,711.204230,0.013221,0.168000,0.000000,0.000000,0.000022,366.843
torchvision-app-agent,edge-asus,cpu,deeplabv3_resnet101,vaccel-remote-sol,324.625191,42.927693,771.449542,1.753832,0.000000,0.000000,223.392863,103.068887,19.556129,253.051869,130.290
torchvision-app-agent,edge-asus,gpu,deeplabv3_resnet101,vaccel-remote-sol,18.285227,3.043959,935.944205,1.815372,0.000000,0.000000,190.220114,106.519624,29.226276,378.240672,87.181
torchvision-app-agent,edge-asus,cpu,deeplabv3_resnet50,vaccel-remote-sol,268.363274,45.186198,737.055575,3.513221,0.000000,0.000000,154.098575,82.109339,22.673831,293.779999,112.227
torchvision-app-agent,edge-asus,gpu,deeplabv3_resnet50,vaccel-remote-sol,15.505116,2.950820,816.318023,7.086165,6.465000,0.000000,137.032349,75.514691,29.906837,387.065364,85.184
torchvision-app-agent,edge-asus,cpu,fcn_resnet101,vaccel-remote-sol,322.782681,49.170443,674.498188,28.378815,0.000000,0.000000,200.928449,94.486159,18.537765,240.225403,137.283
torchvision-app-agent,edge-asus,gpu,fcn_resnet101,vaccel-remote-sol,18.341149,3.095213,765.956322,9.783296,0.000000,0.000000,172.626333,94.348858,29.581676,382.609454,86.182
torchvision-app-agent,edge-asus,cpu,fcn_resnet50,vaccel-remote-sol,273.573443,48.325324,513.859836,28.117246,0.000000,0.000000,134.170361,71.501855,21.017335,271.935542,121.258
torchvision-app-agent,edge-asus,gpu,fcn_resnet50,vaccel-remote-sol,13.353614,2.553411,650.080723,5.979603,0.000000,0.000000,112.986735,67.838025,31.030943,401.203753,82.183
torchvision-app-agent,edge-asus,cpu,mc3_18,vaccel-remote-sol,40.526154,30.298782,2320.309615,7.888123,0.000000,0.000000,1073.914000,0.000000,15.281020,0.048720,77.176
torchvision-app-agent,edge-asus,gpu,mc3_18,vaccel-remote-sol,2.331200,0.668355,1251.164533,1.183942,10.836000,0.000000,762.865093,7.327804,15.900446,0.050694,74.171
torchvision-app-agent,edge-asus,cpu,r2plus1d_18,vaccel-remote-sol,40.960385,30.379520,3024.952179,3.307505,0.000000,0.000000,1441.574000,0.000000,15.281529,0.049653,77.175
torchvision-app-agent,edge-asus,gpu,r2plus1d_18,vaccel-remote-sol,2.348400,0.666217,1595.242800,0.216663,10.836000,0.000000,1012.428813,13.954577,15.899372,0.051878,74.174
torchvision-app-agent,edge-asus,cpu,r3d_18,vaccel-remote-sol,41.029231,30.764715,2671.106154,2.882813,0.000000,0.000000,1261.176000,0.000000,15.280106,0.048097,77.178
torchvision-app-agent,edge-asus,gpu,r3d_18,vaccel-remote-sol,2.340541,0.742508,1468.637027,1.194878,10.836000,0.000000,889.136986,19.545032,16.118200,0.050954,73.164
torchvision-app-agent,edge-asus,cpu,resnet50,vaccel-remote-sol,264.687667,78.800094,463.630333,0.193761,2.508000,0.000000,0.047800,0.003919,81.218062,0.767621,29.056
torchvision-app-agent,edge-asus,gpu,resnet50,vaccel-remote-sol,12.806842,4.726881,761.189474,0.336741,135.922000,0.000000,0.051000,0.000000,130.811818,1.234521,18.041
torchvision-app-agent,edge-asus,cpu,swin3d_b,vaccel-remote-sol,41.138846,30.480733,2511.932692,0.800778,0.000000,0.000000,976.383000,0.000000,15.279625,0.048509,77.182
torchvision-app-agent,edge-asus,gpu,swin3d_b,vaccel-remote-sol,2.318667,0.687580,1524.600000,0.990348,10.836000,0.000000,711.685867,41.735646,15.901622,0.050915,74.163
torchvision-app-agent,edge-asus,cpu,swin3d_s,vaccel-remote-sol,41.240641,30.989127,1692.818333,1.127927,0.000000,0.000000,521.316000,0.000000,15.280728,0.049030,77.178
torchvision-app-agent,edge-asus,gpu,swin3d_s,vaccel-remote-sol,2.319324,0.733117,991.561216,0.986106,10.836000,0.000000,351.309000,0.000000,16.118744,0.052265,73.166
torchvision-app-agent,edge-asus,cpu,swin3d_t,vaccel-remote-sol,41.689872,30.636917,950.477692,6.069671,0.000000,0.000000,209.347859,23.851591,15.279549,0.048818,77.185
torchvision-app-agent,edge-asus,gpu,swin3d_t,vaccel-remote-sol,2.362162,0.719567,656.229324,0.972584,10.836000,0.000000,129.973000,0.000000,16.117538,0.051061,73.168
torchvision-app-agent,edge-asus,cpu,swin_s,vaccel-remote-sol,269.372667,74.246374,1316.641667,0.155630,2.605000,0.000000,319.656000,0.000000,81.222551,0.767399,29.054
torchvision-app-agent,edge-asus,gpu,swin_s,vaccel-remote-sol,12.435263,4.842977,1172.773684,0.366738,135.922000,0.000000,227.082000,0.000000,130.841271,1.237900,18.037
torchvision-app-agent,edge-asus,cpu,swin_t,vaccel-remote-sol,273.798000,75.872491,803.942000,0.227880,2.605000,0.000000,150.980000,0.000000,81.211053,0.769469,29.059
torchvision-app-agent,edge-asus,gpu,swin_t,vaccel-remote-sol,12.892632,4.946947,889.437895,0.379287,135.922000,0.000000,116.965000,0.000000,130.824547,1.236432,18.039
torchvision-app-agent,edge-asus,cpu,swin_v2_b,vaccel-remote-sol,271.944333,78.991481,1994.462667,0.206106,2.605000,0.000000,651.040567,70.081888,81.221408,0.767097,29.055
torchvision-app-agent,edge-asus,gpu,swin_v2_b,vaccel-remote-sol,12.880526,4.951713,1677.467895,0.277234,138.730000,0.000000,420.090000,0.000000,130.803237,1.236670,18.042
torchvision-app,robot,cpu_target-cpu,deeplabv3_resnet101,vaccel-remote-sol,50.770547,6.802352,272.840625,1.828501,0.668000,0.000000,0.066000,0.000000,265.972905,19.658114,129.470
torchvision-app,robot,cpu_target-gpu,deeplabv3_resnet101,vaccel-remote-sol,72.839655,10.165394,272.882184,0.179068,0.664000,0.000000,0.008000,0.000000,399.237035,29.508075,86.253
torchvision-app,robot,cpu_target-cpu,deeplabv3_resnet50,vaccel-remote-sol,57.690357,9.536548,2508.088036,2.321599,2234.516000,0.000000,0.906000,0.000000,309.231344,22.825625,111.358
torchvision-app,robot,cpu_target-gpu,deeplabv3_resnet50,vaccel-remote-sol,84.707529,14.742026,2470.955647,23.582657,2194.611012,23.575913,0.840000,0.000000,408.670670,30.200945,84.262
torchvision-app,robot,cpu_target-cpu,fcn_resnet101,vaccel-remote-sol,49.088248,7.793603,3096.071168,3.229928,2818.660000,0.000000,1.305000,0.000000,252.369867,18.630961,136.449
torchvision-app,robot,cpu_target-gpu,fcn_resnet101,vaccel-remote-sol,75.024302,11.769706,3101.319767,2.120706,2818.289000,0.000000,1.238000,0.000000,403.846369,29.865578,85.269
torchvision-app,robot,cpu_target-cpu,fcn_resnet50,vaccel-remote-sol,53.562066,9.155004,2648.245620,1.950669,2371.258000,0.000000,1.039000,0.000000,286.001379,21.142928,120.403
torchvision-app,robot,cpu_target-gpu,fcn_resnet50,vaccel-remote-sol,79.103780,14.224041,2645.088659,3.478509,2371.109000,0.000000,0.973000,0.000000,423.870706,31.356384,81.241
