timestamp,timestamp_iso,gpu_index,gpu_name,power_draw_w,power_limit_w,util_gpu_percent,util_mem_percent,mem_used_mb,temp_c,gpu_energy_j_cumulative
1784838581705,2026-07-23T20:29:41.705182+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,17.34,80.0,0,0,1118.12,36,16.218
1784838582705,2026-07-23T20:29:42.705335+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,17.24,80.0,2,0,1118.12,36,35.471
1784838583705,2026-07-23T20:29:43.705483+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.25,80.0,2,0,1118.12,36,55.372
1784838584705,2026-07-23T20:29:44.705711+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.3,80.0,4,1,1118.12,36,75.778
1784838585705,2026-07-23T20:29:45.705898+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.49,80.0,4,1,1118.12,36,96.042
1784838586706,2026-07-23T20:29:46.706090+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.3,80.0,2,0,1118.12,36,116.165
1784838587706,2026-07-23T20:29:47.706270+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.38,80.0,2,0,1118.12,36,136.145
1784838588706,2026-07-23T20:29:48.706481+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.7,80.0,4,1,1118.12,36,157.031
1784838589706,2026-07-23T20:29:49.706699+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.82,80.0,4,1,1118.12,36,177.339
1784838590706,2026-07-23T20:29:50.706937+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.48,80.0,2,0,1118.12,36,197.6
1784838591707,2026-07-23T20:29:51.707123+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.44,80.0,2,0,1118.12,36,218.021
1784838592707,2026-07-23T20:29:52.707280+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.05,80.0,4,1,1118.12,37,239.13
1784838593707,2026-07-23T20:29:53.707484+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.87,80.0,2,0,1118.12,36,260.068
1784838594707,2026-07-23T20:29:54.707657+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.88,80.0,2,0,1118.12,36,280.108
1784838595707,2026-07-23T20:29:55.707852+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.72,80.0,4,1,1118.12,36,300.179
1784838596707,2026-07-23T20:29:56.707999+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.66,80.0,2,0,1118.12,37,320.428
1784838597708,2026-07-23T20:29:57.708189+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.59,80.0,2,0,1118.12,37,340.64
1784838598708,2026-07-23T20:29:58.708400+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.38,80.0,2,0,1118.12,37,360.623
1784838599708,2026-07-23T20:29:59.708599+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.65,80.0,4,1,1118.12,37,381.35
1784838600708,2026-07-23T20:30:00.708766+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.8,80.0,2,0,1118.12,37,401.599
1784838601708,2026-07-23T20:30:01.708962+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.87,80.0,2,0,1118.12,37,421.953
1784838602709,2026-07-23T20:30:02.709163+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.93,80.0,4,1,1118.12,37,442.475
1784838603709,2026-07-23T20:30:03.709357+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.38,80.0,2,0,1118.12,37,460.464
1784838604709,2026-07-23T20:30:04.709555+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,16.2,80.0,0,0,1118.12,36,476.51
1784838605709,2026-07-23T20:30:05.709746+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,16.22,80.0,0,0,1118.12,36,492.513
1784838606709,2026-07-23T20:30:06.709959+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,17.0,80.0,4,1,1118.12,37,514.233
1784838607710,2026-07-23T20:30:07.710123+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,26.62,80.0,7,1,1118.12,38,539.43
1784838608710,2026-07-23T20:30:08.710319+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,24.3,80.0,2,0,1118.12,37,560.886
1784838609710,2026-07-23T20:30:09.710514+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.48,80.0,2,0,1118.12,37,581.242
1784838610710,2026-07-23T20:30:10.710695+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.02,80.0,4,1,1118.12,37,601.674
1784838611710,2026-07-23T20:30:11.710920+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.67,80.0,2,0,1118.12,37,622.263
1784838612711,2026-07-23T20:30:12.711138+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.74,80.0,2,0,1118.12,37,642.829
1784838613711,2026-07-23T20:30:13.711331+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.31,80.0,4,1,1118.12,37,663.849
1784838614711,2026-07-23T20:30:14.711534+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.8,80.0,2,0,1118.12,37,684.126
1784838615711,2026-07-23T20:30:15.711742+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.89,80.0,2,0,1118.12,37,704.711
1784838616711,2026-07-23T20:30:16.711937+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.94,80.0,2,0,1118.12,37,725.754
1784838617712,2026-07-23T20:30:17.712084+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.71,80.0,4,1,1118.12,38,746.443
1784838618712,2026-07-23T20:30:18.712279+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.75,80.0,2,0,1118.12,37,767.249
1784838619712,2026-07-23T20:30:19.712481+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.56,80.0,2,0,1118.12,37,787.487
1784838620712,2026-07-23T20:30:20.712692+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.86,80.0,4,1,1118.12,37,808.889
1784838621712,2026-07-23T20:30:21.712914+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.91,80.0,4,1,1118.12,37,829.273
1784838622713,2026-07-23T20:30:22.713111+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.55,80.0,2,0,1118.12,37,849.649
1784838623713,2026-07-23T20:30:23.713337+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.33,80.0,2,0,1118.12,37,870.374
1784838624713,2026-07-23T20:30:24.713530+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.69,80.0,4,1,1118.12,37,890.517
1784838625713,2026-07-23T20:30:25.713729+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.75,80.0,2,0,1118.12,38,911.163
1784838626713,2026-07-23T20:30:26.713925+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.59,80.0,2,0,1118.12,37,931.724
1784838627714,2026-07-23T20:30:27.714123+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.4,80.0,3,0,1118.12,37,952.412
1784838628714,2026-07-23T20:30:28.714324+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.91,80.0,4,1,1118.12,38,972.928
1784838629714,2026-07-23T20:30:29.714539+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.68,80.0,2,0,1118.12,38,993.431
1784838630714,2026-07-23T20:30:30.714734+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.5,80.0,2,0,1118.12,38,1014.344
1784838631714,2026-07-23T20:30:31.714888+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.81,80.0,4,1,1118.12,37,1034.973
1784838632715,2026-07-23T20:30:32.715123+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.7,80.0,3,1,1118.12,38,1055.685
1784838633715,2026-07-23T20:30:33.715329+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.9,80.0,2,0,1118.12,38,1076.507
