timestamp,timestamp_iso,gpu_index,gpu_name,power_draw_w,power_limit_w,util_gpu_percent,util_mem_percent,mem_used_mb,temp_c,gpu_energy_j_cumulative
1784828410693,2026-07-23T17:40:10.693578+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,16.27,80.0,0,0,1160.12,37,16.122
1784828411693,2026-07-23T17:40:11.693729+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.0,80.0,6,1,1160.12,38,38.711
1784828412693,2026-07-23T17:40:12.693880+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,24.22,80.0,6,1,1160.12,38,63.226
1784828413694,2026-07-23T17:40:13.694087+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,24.4,80.0,6,1,1160.12,38,87.162
1784828414694,2026-07-23T17:40:14.694285+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,16.41,80.0,0,0,1160.12,38,103.323
1784828415694,2026-07-23T17:40:15.694483+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,16.25,80.0,0,0,1160.12,38,119.458
1784828416694,2026-07-23T17:40:16.694639+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,17.89,80.0,0,0,1160.12,38,138.668
1784828417694,2026-07-23T17:40:17.694855+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,23.87,80.0,6,1,1160.12,39,162.672
1784828418695,2026-07-23T17:40:18.695028+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,24.44,80.0,6,1,1160.12,39,187.214
1784828419695,2026-07-23T17:40:19.695185+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,25.29,80.0,6,1,1160.12,38,211.166
1784828420695,2026-07-23T17:40:20.695375+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,24.29,80.0,6,1,1160.12,39,236.579
1784828421695,2026-07-23T17:40:21.695521+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,24.13,80.0,6,1,1160.12,39,260.348
1784828422695,2026-07-23T17:40:22.695653+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,24.95,80.0,6,1,1160.12,38,284.507
1784828423695,2026-07-23T17:40:23.695734+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,23.89,80.0,6,1,1160.12,39,309.26
1784828424695,2026-07-23T17:40:24.695941+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,25.3,80.0,0,0,1160.12,40,334.899
1784828425696,2026-07-23T17:40:25.696141+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,25.32,80.0,6,1,1160.12,39,359.74
1784828426696,2026-07-23T17:40:26.696341+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,24.41,80.0,6,1,1160.12,39,385.305
1784828427696,2026-07-23T17:40:27.696484+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,24.27,80.0,6,1,1160.12,39,408.579
1784828428696,2026-07-23T17:40:28.696621+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,25.06,80.0,6,1,1160.12,39,433.924
1784828429696,2026-07-23T17:40:29.696816+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,25.19,80.0,6,1,1160.12,40,459.368
1784828430697,2026-07-23T17:40:30.697025+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,25.67,80.0,6,1,1160.12,39,484.999
1784828431697,2026-07-23T17:40:31.697139+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,24.58,80.0,6,1,1160.12,39,509.374
1784828432697,2026-07-23T17:40:32.697334+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,25.17,80.0,6,1,1160.12,39,534.022
1784828433697,2026-07-23T17:40:33.697484+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,23.89,80.0,6,1,1160.12,39,558.65
1784828434697,2026-07-23T17:40:34.697687+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,25.12,80.0,6,1,1160.12,39,584.279
1784828435697,2026-07-23T17:40:35.697823+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,24.46,80.0,6,1,1160.12,40,608.091
1784828436697,2026-07-23T17:40:36.697947+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,24.66,80.0,0,0,1160.12,39,632.359
1784828437698,2026-07-23T17:40:37.698128+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,24.5,80.0,6,1,1160.12,40,657.623
1784828438698,2026-07-23T17:40:38.698266+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,25.4,80.0,0,0,1160.12,40,681.443
1784828439698,2026-07-23T17:40:39.698444+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,24.52,80.0,6,1,1160.12,40,707.657
1784828440698,2026-07-23T17:40:40.698602+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,24.62,80.0,6,1,1160.12,40,732.033
1784828441698,2026-07-23T17:40:41.698729+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,25.26,80.0,6,1,1160.12,40,757.362
1784828442698,2026-07-23T17:40:42.698926+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,24.7,80.0,5,1,1160.12,41,782.552
1784828443699,2026-07-23T17:40:43.699164+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,24.63,80.0,6,1,1160.12,40,806.713
1784828444699,2026-07-23T17:40:44.699300+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,25.51,80.0,6,1,1160.12,40,832.469
1784828445699,2026-07-23T17:40:45.699428+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,25.01,80.0,6,1,1160.12,40,856.453
1784828446699,2026-07-23T17:40:46.699570+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,24.3,80.0,6,1,1160.12,40,880.993
1784828447699,2026-07-23T17:40:47.699770+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,25.47,80.0,6,1,1160.12,40,906.697
1784828448699,2026-07-23T17:40:48.699890+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,24.39,80.0,6,1,1160.12,40,930.742
1784828449700,2026-07-23T17:40:49.700014+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,25.16,80.0,6,1,1160.12,41,957.297
1784828450700,2026-07-23T17:40:50.700218+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,25.35,80.0,5,1,1160.12,40,982.493
1784828451700,2026-07-23T17:40:51.700354+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,24.36,80.0,6,1,1160.12,41,1006.074
1784828452700,2026-07-23T17:40:52.700549+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,25.53,80.0,6,1,1160.12,41,1031.253
1784828453700,2026-07-23T17:40:53.700691+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,25.38,80.0,6,1,1160.12,41,1055.791
1784828454700,2026-07-23T17:40:54.700881+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,25.31,80.0,6,1,1160.12,42,1081.716
