timestamp,timestamp_iso,cpu_watts,cpu_util_percent,cpu_temp_c,cpu_energy_j_cumulative
1784818344207,2026-07-23T14:52:24.207783+00:00,4.83,0.0,43.0,4.832
1784818345208,2026-07-23T14:52:25.208036+00:00,30.32,13.2,43.0,35.159
1784818346208,2026-07-23T14:52:26.208275+00:00,41.75,17.2,53.0,76.923
1784818347208,2026-07-23T14:52:27.208371+00:00,44.84,18.9,50.0,121.767
1784818348208,2026-07-23T14:52:28.208539+00:00,41.73,17.6,50.0,163.504
1784818349208,2026-07-23T14:52:29.208619+00:00,42.93,16.3,57.0,206.44
1784818350208,2026-07-23T14:52:30.208831+00:00,44.12,18.0,57.0,250.57
1784818351209,2026-07-23T14:52:31.209021+00:00,41.89,15.8,49.0,292.472
1784818352209,2026-07-23T14:52:32.209302+00:00,46.03,16.7,49.0,338.518
1784818353209,2026-07-23T14:52:33.209477+00:00,43.57,16.5,50.0,382.099
1784818354209,2026-07-23T14:52:34.209663+00:00,44.81,16.7,57.0,426.919
1784818355209,2026-07-23T14:52:35.209753+00:00,44.95,18.2,57.0,471.869
1784818356209,2026-07-23T14:52:36.209924+00:00,39.1,17.1,49.0,510.978
1784818357210,2026-07-23T14:52:37.210081+00:00,40.7,18.0,49.0,551.681
1784818358210,2026-07-23T14:52:38.210304+00:00,42.23,19.1,60.0,593.92
1784818359210,2026-07-23T14:52:39.210503+00:00,39.91,18.7,60.0,633.838
1784818360210,2026-07-23T14:52:40.210660+00:00,40.39,20.0,51.0,674.232
1784818361210,2026-07-23T14:52:41.210890+00:00,39.47,18.4,51.0,713.715
1784818362211,2026-07-23T14:52:42.211092+00:00,40.96,18.7,58.0,754.683
1784818363211,2026-07-23T14:52:43.211257+00:00,41.04,19.0,63.0,795.726
1784818364211,2026-07-23T14:52:44.211404+00:00,38.51,17.5,63.0,834.247
1784818365211,2026-07-23T14:52:45.211611+00:00,41.45,18.2,54.0,875.704
1784818366211,2026-07-23T14:52:46.211824+00:00,43.96,17.9,64.0,919.674
1784818367212,2026-07-23T14:52:47.212034+00:00,45.27,18.7,64.0,964.952
1784818368212,2026-07-23T14:52:48.212112+00:00,43.91,17.2,53.0,1008.862
1784818369212,2026-07-23T14:52:49.212290+00:00,43.13,17.4,53.0,1051.997
1784818370212,2026-07-23T14:52:50.212496+00:00,44.82,17.0,53.0,1096.826
1784818371212,2026-07-23T14:52:51.212782+00:00,47.01,17.6,54.0,1143.849
