timestamp,timestamp_iso,gpu_index,gpu_name,power_draw_w,power_limit_w,util_gpu_percent,util_mem_percent,mem_used_mb,temp_c,gpu_energy_j_cumulative
1785060595244,2026-07-26T10:09:55.244346+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,16.15,80.0,0,0,1062.12,35,17.669
1785060596244,2026-07-26T10:09:56.244554+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,18.05,80.0,4,1,1062.12,36,38.52
1785060597244,2026-07-26T10:09:57.244741+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.79,80.0,4,1,1062.12,36,58.751
1785060598244,2026-07-26T10:09:58.244947+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.8,80.0,4,1,1062.12,36,80.53
1785060599245,2026-07-26T10:09:59.245118+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.12,80.0,2,1,1062.12,36,102.613
1785060600245,2026-07-26T10:10:00.245287+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.13,80.0,0,0,1062.12,36,124.693
1785060601245,2026-07-26T10:10:01.245451+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.93,80.0,4,1,1062.12,36,147.239
1785060602245,2026-07-26T10:10:02.245616+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.3,80.0,4,1,1062.12,36,169.425
1785060603245,2026-07-26T10:10:03.245805+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.88,80.0,4,1,1062.12,37,191.762
1785060604246,2026-07-26T10:10:04.246009+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.89,80.0,4,1,1062.12,36,212.626
1785060605246,2026-07-26T10:10:05.246156+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.66,80.0,0,0,1062.12,36,234.959
1785060606246,2026-07-26T10:10:06.246333+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.31,80.0,4,1,1062.12,37,256.258
1785060607246,2026-07-26T10:10:07.246570+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.15,80.0,4,1,1062.12,37,278.097
1785060608246,2026-07-26T10:10:08.246774+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.98,80.0,4,1,1062.12,36,299.457
1785060609246,2026-07-26T10:10:09.246953+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.61,80.0,1,0,1062.12,36,321.926
1785060610247,2026-07-26T10:10:10.247161+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.74,80.0,4,1,1062.12,38,342.664
1785060611247,2026-07-26T10:10:11.247372+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.04,80.0,4,1,1062.12,36,364.784
1785060612247,2026-07-26T10:10:12.247532+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.55,80.0,0,0,1062.12,37,387.225
1785060613247,2026-07-26T10:10:13.247748+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.32,80.0,4,1,1062.12,37,408.985
1785060614247,2026-07-26T10:10:14.247951+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.51,80.0,4,1,1062.12,37,431.074
1785060615248,2026-07-26T10:10:15.248169+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,19.51,80.0,0,0,1062.12,37,448.5
1785060616248,2026-07-26T10:10:16.248387+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,16.15,80.0,0,0,1062.12,37,464.533
1785060617248,2026-07-26T10:10:17.248586+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,16.14,80.0,0,0,1062.12,37,480.569
1785060618248,2026-07-26T10:10:18.248772+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,19.6,80.0,4,1,1062.12,37,502.124
1785060619248,2026-07-26T10:10:19.248929+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.62,80.0,4,1,1062.12,37,523.188
1785060620249,2026-07-26T10:10:20.249158+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.57,80.0,4,1,1062.12,37,545.026
1785060621249,2026-07-26T10:10:21.249325+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.36,80.0,0,0,1062.12,37,567.048
1785060622249,2026-07-26T10:10:22.249515+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.91,80.0,4,1,1062.12,37,588.946
1785060623249,2026-07-26T10:10:23.249693+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.96,80.0,2,0,1062.12,37,610.78
1785060624249,2026-07-26T10:10:24.249853+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.11,80.0,4,1,1062.12,37,633.384
1785060625249,2026-07-26T10:10:25.249998+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.06,80.0,4,1,1062.12,38,655.007
1785060626250,2026-07-26T10:10:26.250161+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.14,80.0,4,1,1062.12,38,676.975
1785060627250,2026-07-26T10:10:27.250349+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.16,80.0,4,1,1062.12,39,698.692
1785060628250,2026-07-26T10:10:28.250558+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.09,80.0,4,1,1062.12,37,720.712
1785060629250,2026-07-26T10:10:29.250643+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.1,80.0,4,1,1062.12,38,742.573
1785060630250,2026-07-26T10:10:30.250792+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.56,80.0,4,1,1062.12,38,764.217
1785060631250,2026-07-26T10:10:31.250970+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.95,80.0,4,1,1062.12,39,785.906
1785060632251,2026-07-26T10:10:32.251176+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.13,80.0,4,1,1062.12,38,807.172
1785060633251,2026-07-26T10:10:33.251417+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.69,80.0,4,1,1062.12,38,828.711
1785060634251,2026-07-26T10:10:34.251674+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.15,80.0,4,1,1062.12,38,850.703
1785060635251,2026-07-26T10:10:35.251754+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.19,80.0,4,1,1062.12,38,872.662
1785060636251,2026-07-26T10:10:36.251830+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.99,80.0,4,1,1062.12,38,894.287
1785060637252,2026-07-26T10:10:37.252000+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.91,80.0,4,1,1062.12,38,915.99
1785060638252,2026-07-26T10:10:38.252209+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.0,80.0,4,1,1062.12,38,936.13
1785060639252,2026-07-26T10:10:39.252422+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.53,80.0,4,1,1062.12,38,957.849
1785060640252,2026-07-26T10:10:40.252592+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.67,80.0,4,1,1062.12,38,979.576
1785060641252,2026-07-26T10:10:41.252846+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.84,80.0,4,1,1062.12,38,1001.859
1785060642252,2026-07-26T10:10:42.252994+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.07,80.0,4,1,1062.12,38,1023.999
1785060643253,2026-07-26T10:10:43.253162+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.76,80.0,4,1,1062.12,38,1045.085
1785060644253,2026-07-26T10:10:44.253393+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.8,80.0,4,1,1062.12,38,1066.051
1785060645253,2026-07-26T10:10:45.253592+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.23,80.0,4,1,1062.12,38,1088.306
1785060646253,2026-07-26T10:10:46.253790+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.08,80.0,4,1,1062.12,38,1109.872
1785060647253,2026-07-26T10:10:47.253971+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.41,80.0,1,0,1062.12,38,1131.563
1785060648254,2026-07-26T10:10:48.254138+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.14,80.0,4,1,1062.12,39,1153.265
1785060649254,2026-07-26T10:10:49.254284+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.39,80.0,4,1,1062.12,39,1175.771
1785060650254,2026-07-26T10:10:50.254428+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.18,80.0,4,1,1062.12,39,1197.863
1785060651254,2026-07-26T10:10:51.254618+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.25,80.0,4,1,1062.12,39,1218.821
1785060652254,2026-07-26T10:10:52.254687+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.17,80.0,4,1,1062.12,39,1240.61
1785060653254,2026-07-26T10:10:53.254895+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.25,80.0,4,1,1062.12,39,1262.954
1785060654255,2026-07-26T10:10:54.255069+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.42,80.0,4,1,1062.12,39,1284.887
1785060655255,2026-07-26T10:10:55.255244+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.18,80.0,4,1,1062.12,39,1306.502
1785060656255,2026-07-26T10:10:56.255414+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.27,80.0,4,1,1062.12,39,1328.585
1785060657255,2026-07-26T10:10:57.255618+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.44,80.0,2,1,1062.12,39,1350.422
1785060658255,2026-07-26T10:10:58.255864+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.84,80.0,4,1,1062.12,39,1372.232
1785060659256,2026-07-26T10:10:59.256063+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.14,80.0,4,1,1062.12,39,1393.824
1785060660256,2026-07-26T10:11:00.256275+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.5,80.0,0,0,1062.12,39,1416.065
1785060661256,2026-07-26T10:11:01.256422+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,21.3,80.0,4,1,1062.12,39,1437.633
