timestamp,timestamp_iso,cpu_watts,cpu_util_percent,cpu_temp_c,cpu_energy_j_cumulative
1784813365067,2026-07-23T13:29:25.067015+00:00,4.98,0.0,52.0,4.984
1784813366067,2026-07-23T13:29:26.067172+00:00,34.69,12.5,52.0,39.679
1784813367067,2026-07-23T13:29:27.067452+00:00,52.21,20.6,65.0,91.902
1784813368067,2026-07-23T13:29:28.067729+00:00,56.2,20.7,55.0,148.114
1784813369067,2026-07-23T13:29:29.067891+00:00,52.57,20.5,55.0,200.697
1784813370068,2026-07-23T13:29:30.068063+00:00,46.55,18.9,66.0,247.258
1784813371068,2026-07-23T13:29:31.068222+00:00,52.96,21.0,66.0,300.222
1784813372068,2026-07-23T13:29:32.068443+00:00,54.87,21.8,58.0,355.107
1784813373068,2026-07-23T13:29:33.068638+00:00,55.5,21.8,59.0,410.613
1784813374068,2026-07-23T13:29:34.068843+00:00,17.66,5.2,53.0,428.277
1784813375069,2026-07-23T13:29:35.069047+00:00,4.87,0.1,53.0,433.143
1784813376069,2026-07-23T13:29:36.069270+00:00,5.22,0.7,64.0,438.367
1784813377069,2026-07-23T13:29:37.069349+00:00,49.75,19.8,64.0,488.124
1784813378069,2026-07-23T13:29:38.069560+00:00,45.8,18.3,57.0,533.937
1784813379069,2026-07-23T13:29:39.069725+00:00,49.08,20.6,72.0,583.024
1784813380069,2026-07-23T13:29:40.069909+00:00,47.68,20.3,71.0,630.712
1784813381069,2026-07-23T13:29:41.069987+00:00,51.45,21.1,71.0,682.167
1784813382070,2026-07-23T13:29:42.070226+00:00,54.17,21.8,58.0,736.348
1784813383070,2026-07-23T13:29:43.070440+00:00,51.19,22.3,58.0,787.551
1784813384070,2026-07-23T13:29:44.070622+00:00,41.25,17.2,68.0,828.811
1784813385070,2026-07-23T13:29:45.070837+00:00,51.56,21.9,57.0,880.386
1784813386070,2026-07-23T13:29:46.070915+00:00,52.35,20.7,57.0,932.737
1784813387070,2026-07-23T13:29:47.070993+00:00,49.47,20.5,74.0,982.206
1784813388071,2026-07-23T13:29:48.071153+00:00,49.74,19.3,57.0,1031.955
1784813389071,2026-07-23T13:29:49.071384+00:00,54.44,22.1,57.0,1086.404
1784813390071,2026-07-23T13:29:50.071604+00:00,52.04,21.1,73.0,1138.453
1784813391071,2026-07-23T13:29:51.071691+00:00,44.82,17.7,73.0,1183.28
1784813392071,2026-07-23T13:29:52.071769+00:00,52.39,22.0,62.0,1235.677
1784813393071,2026-07-23T13:29:53.071975+00:00,46.57,18.4,62.0,1282.254
1784813394072,2026-07-23T13:29:54.072168+00:00,51.42,20.1,68.0,1333.68
1784813395072,2026-07-23T13:29:55.072329+00:00,54.33,21.5,64.0,1388.016
1784813396072,2026-07-23T13:29:56.072488+00:00,46.87,19.7,64.0,1434.891
1784813397072,2026-07-23T13:29:57.072679+00:00,50.02,18.6,57.0,1484.923
1784813398072,2026-07-23T13:29:58.072932+00:00,54.1,22.4,57.0,1539.034
