timestamp,timestamp_iso,gpu_index,gpu_name,power_draw_w,power_limit_w,util_gpu_percent,util_mem_percent,mem_used_mb,temp_c,gpu_energy_j_cumulative
1784823869525,2026-07-23T16:24:29.525479+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,17.56,80.0,4,1,1014.12,36,16.822
1784823870525,2026-07-23T16:24:30.525646+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,17.63,80.0,0,0,1014.12,37,35.864
1784823871525,2026-07-23T16:24:31.525845+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.12,80.0,4,1,1014.12,37,55.703
1784823872526,2026-07-23T16:24:32.526070+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.18,80.0,2,0,1014.12,37,75.727
1784823873526,2026-07-23T16:24:33.526296+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.64,80.0,5,1,1014.12,37,95.991
1784823874526,2026-07-23T16:24:34.526491+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.41,80.0,4,1,1014.12,37,116.016
1784823875526,2026-07-23T16:24:35.526691+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.23,80.0,2,0,1014.12,37,136.137
1784823876526,2026-07-23T16:24:36.526905+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.56,80.0,2,0,1014.12,37,156.605
1784823877527,2026-07-23T16:24:37.527074+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.43,80.0,4,1,1014.12,37,176.649
1784823878527,2026-07-23T16:24:38.527280+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.24,80.0,4,1,1014.12,37,197.102
1784823879527,2026-07-23T16:24:39.527482+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.37,80.0,2,0,1014.12,37,217.233
1784823880527,2026-07-23T16:24:40.527676+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.31,80.0,5,1,1014.12,37,237.3
1784823881527,2026-07-23T16:24:41.527924+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.08,80.0,4,1,1014.12,37,257.136
1784823882528,2026-07-23T16:24:42.528125+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.44,80.0,2,0,1014.12,37,277.354
1784823883528,2026-07-23T16:24:43.528325+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.24,80.0,2,0,1014.12,37,297.524
1784823884528,2026-07-23T16:24:44.528535+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.38,80.0,4,1,1014.12,37,317.61
1784823885528,2026-07-23T16:24:45.528766+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.25,80.0,2,0,1014.12,37,337.438
1784823886528,2026-07-23T16:24:46.528967+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.2,80.0,2,0,1014.12,37,357.751
1784823887529,2026-07-23T16:24:47.529158+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.39,80.0,5,1,1014.12,37,377.884
1784823888529,2026-07-23T16:24:48.529372+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.39,80.0,4,1,1014.12,38,397.893
1784823889529,2026-07-23T16:24:49.529616+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.38,80.0,2,0,1014.12,37,417.934
1784823890529,2026-07-23T16:24:50.529823+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.13,80.0,2,0,1014.12,37,438.303
1784823891529,2026-07-23T16:24:51.529980+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.64,80.0,4,1,1014.12,37,458.356
1784823892530,2026-07-23T16:24:52.530189+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.43,80.0,4,1,1014.12,37,478.76
1784823893530,2026-07-23T16:24:53.530389+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.11,80.0,2,0,1014.12,37,496.865
1784823894530,2026-07-23T16:24:54.530597+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,16.28,80.0,0,0,1014.12,37,512.981
1784823895530,2026-07-23T16:24:55.530798+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,16.26,80.0,0,0,1014.12,37,529.066
1784823896530,2026-07-23T16:24:56.530996+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,17.78,80.0,0,0,1014.12,38,550.189
1784823897531,2026-07-23T16:24:57.531198+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,25.19,80.0,7,1,1014.12,38,574.228
1784823898531,2026-07-23T16:24:58.531388+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,23.28,80.0,7,1,1014.12,37,595.82
1784823899531,2026-07-23T16:24:59.531615+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.3,80.0,2,0,1014.12,38,615.945
1784823900531,2026-07-23T16:25:00.531783+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.23,80.0,2,0,1014.12,38,636.266
1784823901531,2026-07-23T16:25:01.531976+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.44,80.0,4,1,1014.12,37,656.313
1784823902532,2026-07-23T16:25:02.532169+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.39,80.0,4,1,1014.12,38,676.033
1784823903532,2026-07-23T16:25:03.532383+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.19,80.0,2,0,1014.12,38,695.909
1784823904532,2026-07-23T16:25:04.532528+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.26,80.0,4,1,1014.12,38,716.147
1784823905532,2026-07-23T16:25:05.532687+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.57,80.0,4,1,1014.12,38,736.384
1784823906532,2026-07-23T16:25:06.532889+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.29,80.0,2,0,1014.12,38,756.299
1784823907533,2026-07-23T16:25:07.533094+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.21,80.0,2,0,1014.12,38,776.618
1784823908533,2026-07-23T16:25:08.533284+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.46,80.0,4,1,1014.12,38,796.698
1784823909533,2026-07-23T16:25:09.533482+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.26,80.0,4,1,1014.12,38,816.82
1784823910533,2026-07-23T16:25:10.533703+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.37,80.0,2,0,1014.12,38,836.764
1784823911533,2026-07-23T16:25:11.533848+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.33,80.0,2,0,1014.12,38,857.456
1784823912534,2026-07-23T16:25:12.534036+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.39,80.0,4,1,1014.12,38,877.352
1784823913534,2026-07-23T16:25:13.534264+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.32,80.0,3,1,1014.12,38,897.376
1784823914534,2026-07-23T16:25:14.534478+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.14,80.0,2,0,1014.12,38,917.69
1784823915534,2026-07-23T16:25:15.534635+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.22,80.0,4,1,1014.12,38,937.761
1784823916534,2026-07-23T16:25:16.534846+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.47,80.0,4,1,1014.12,38,957.804
1784823917535,2026-07-23T16:25:17.535049+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.32,80.0,2,0,1014.12,38,977.717
1784823918535,2026-07-23T16:25:18.535248+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.66,80.0,2,0,1014.12,38,998.475
1784823919535,2026-07-23T16:25:19.535451+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.51,80.0,4,1,1014.12,38,1018.613
1784823920535,2026-07-23T16:25:20.535613+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.55,80.0,2,0,1014.12,38,1039.072
