timestamp,timestamp_iso,gpu_index,gpu_name,power_draw_w,power_limit_w,util_gpu_percent,util_mem_percent,mem_used_mb,temp_c,gpu_energy_j_cumulative
1784838881639,2026-07-23T20:34:41.639516+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,16.77,80.0,0,0,1120.12,38,16.843
1784838882639,2026-07-23T20:34:42.639682+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,17.38,80.0,1,0,1120.12,38,35.24
1784838883639,2026-07-23T20:34:43.639885+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,19.44,80.0,3,1,1120.12,38,54.356
1784838884640,2026-07-23T20:34:44.640105+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,19.08,80.0,3,1,1120.12,38,73.349
1784838885640,2026-07-23T20:34:45.640342+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,19.14,80.0,1,0,1120.12,38,92.311
1784838886640,2026-07-23T20:34:46.640514+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,19.1,80.0,2,0,1120.12,38,111.222
1784838887640,2026-07-23T20:34:47.640717+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,19.12,80.0,1,0,1120.12,38,130.56
1784838888640,2026-07-23T20:34:48.640913+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,19.36,80.0,3,1,1120.12,38,149.484
1784838889641,2026-07-23T20:34:49.641120+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,19.2,80.0,1,0,1120.12,38,168.417
1784838890641,2026-07-23T20:34:50.641285+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,18.96,80.0,1,0,1120.12,38,187.166
1784838891641,2026-07-23T20:34:51.641502+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,19.23,80.0,3,1,1120.12,38,206.371
1784838892641,2026-07-23T20:34:52.641703+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,19.08,80.0,3,1,1120.12,38,225.219
1784838893641,2026-07-23T20:34:53.641888+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,19.06,80.0,1,0,1120.12,38,244.015
1784838894642,2026-07-23T20:34:54.642081+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,18.96,80.0,1,0,1120.12,38,262.878
1784838895642,2026-07-23T20:34:55.642271+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,19.08,80.0,3,1,1120.12,38,281.932
1784838896642,2026-07-23T20:34:56.642493+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,19.06,80.0,1,0,1120.12,38,301.049
1784838897642,2026-07-23T20:34:57.642642+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,19.07,80.0,1,0,1120.12,38,320.021
1784838898642,2026-07-23T20:34:58.642813+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,19.25,80.0,1,0,1120.12,38,339.149
1784838899643,2026-07-23T20:34:59.643017+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,19.14,80.0,3,1,1120.12,38,357.956
1784838900643,2026-07-23T20:35:00.643203+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,19.17,80.0,3,1,1120.12,38,377.2
1784838901643,2026-07-23T20:35:01.643269+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,19.1,80.0,1,0,1120.12,38,396.118
1784838902643,2026-07-23T20:35:02.643483+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,19.03,80.0,1,0,1120.12,38,415.037
1784838903643,2026-07-23T20:35:03.643620+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,19.36,80.0,3,1,1120.12,38,434.017
1784838904643,2026-07-23T20:35:04.643835+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,19.28,80.0,1,0,1120.12,38,453.079
1784838905644,2026-07-23T20:35:05.644048+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,19.21,80.0,1,0,1120.12,38,472.076
1784838906644,2026-07-23T20:35:06.644242+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,19.01,80.0,1,0,1120.12,38,490.897
1784838907644,2026-07-23T20:35:07.644439+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,19.24,80.0,3,1,1120.12,38,510.084
1784838908644,2026-07-23T20:35:08.644645+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,19.26,80.0,3,1,1120.12,38,528.746
1784838909644,2026-07-23T20:35:09.644872+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,19.16,80.0,1,0,1120.12,38,547.88
1784838910645,2026-07-23T20:35:10.645092+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,19.1,80.0,1,0,1120.12,38,566.797
1784838911645,2026-07-23T20:35:11.645309+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,19.2,80.0,3,1,1120.12,38,585.53
1784838912645,2026-07-23T20:35:12.645537+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,19.02,80.0,3,1,1120.12,38,604.314
1784838913645,2026-07-23T20:35:13.645767+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,19.0,80.0,1,0,1120.12,39,623.101
1784838914645,2026-07-23T20:35:14.645970+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,18.86,80.0,1,0,1120.12,38,641.877
1784838915646,2026-07-23T20:35:15.646188+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,19.18,80.0,3,1,1120.12,38,660.673
1784838916646,2026-07-23T20:35:16.646390+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,18.96,80.0,1,0,1120.12,38,679.63
1784838917646,2026-07-23T20:35:17.646608+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,18.99,80.0,1,0,1120.12,39,698.513
1784838918646,2026-07-23T20:35:18.646825+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,18.95,80.0,3,1,1120.12,38,717.152
1784838919647,2026-07-23T20:35:19.647026+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,19.21,80.0,3,1,1120.12,38,736.113
