timestamp,timestamp_iso,gpu_index,gpu_name,power_draw_w,power_limit_w,util_gpu_percent,util_mem_percent,mem_used_mb,temp_c,gpu_energy_j_cumulative
1784841608913,2026-07-23T21:20:08.913485+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,17.4,80.0,0,0,1214.12,36,17.076
1784841609913,2026-07-23T21:20:09.913704+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,20.36,80.0,2,1,1214.12,37,37.813
1784841610913,2026-07-23T21:20:10.913884+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,23.54,80.0,6,3,1214.12,37,60.938
1784841611914,2026-07-23T21:20:11.914053+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,23.86,80.0,6,3,1214.12,37,84.694
1784841612914,2026-07-23T21:20:12.914266+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,24.4,80.0,6,3,1214.12,38,109.369
1784841613914,2026-07-23T21:20:13.914424+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,23.7,80.0,1,1,1214.12,37,133.438
1784841614914,2026-07-23T21:20:14.914651+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,24.23,80.0,7,3,1214.12,38,156.255
1784841615914,2026-07-23T21:20:15.914728+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,23.54,80.0,6,3,1214.12,37,180.585
1784841616914,2026-07-23T21:20:16.914921+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,23.71,80.0,6,3,1214.12,37,203.519
1784841617915,2026-07-23T21:20:17.915125+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,24.2,80.0,0,0,1214.12,38,227.826
1784841618915,2026-07-23T21:20:18.915292+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,23.41,80.0,5,2,1214.12,38,251.147
1784841619915,2026-07-23T21:20:19.915525+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,24.29,80.0,6,3,1214.12,37,273.948
1784841620915,2026-07-23T21:20:20.915694+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,23.77,80.0,0,0,1214.12,38,298.166
1784841621915,2026-07-23T21:20:21.915915+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,23.5,80.0,6,3,1214.12,37,321.131
1784841622916,2026-07-23T21:20:22.916080+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,23.83,80.0,5,2,1214.12,38,345.687
1784841623916,2026-07-23T21:20:23.916226+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,23.5,80.0,6,3,1214.12,38,369.639
1784841624916,2026-07-23T21:20:24.916396+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.75,80.0,6,2,1214.12,38,393.255
1784841625916,2026-07-23T21:20:25.916610+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,22.8,80.0,6,3,1214.12,38,415.027
1784841626916,2026-07-23T21:20:26.916821+00:00,0,NVIDIA GeForce RTX 5080 Laptop GPU,24.21,80.0,6,3,1214.12,38,438.532
